rxcui,final_codes,fix_action,confidence,evidence
1368022,,OTHER,LOW,Aluminum hydroxide Topical Ointment: 'D02AX' has no L5 entries; A02AB01 is the oral-antacid code (wrong route); no WHO topical code found for aluminum hydroxide
1425418,D08AC02,OTHER,HIGH,"Chlorhexidine general topical/skin antiseptic (Topical Solution/Cream/Shampoo) = D08AC02; D09AA12 applies only to the 'Medicated Dressing' dose form, not this one; A01AB03/R02AA05 (dental/oral-mucosal route) don't apply to skin route"
1442443,A11CC55,OTHER,HIGH,"Calcium carbonate+cholecalciferol dedicated combo = A11CC55 ('colecalciferol, combinations'); current 'A12AX'/monotherapy-union values are invalid/non-dedicated; inulin (865087) has no WHO code"
1537021,A01AD05|B01AC06|N02BA01,KEEP_CURRENT,HIGH,"Aspirin monotherapy genuinely carries 3 WHO codes (A01AD05 dental, B01AC06 antiplatelet, N02BA01 analgesic) regardless of route/form; N02BA51 (production) is the combination-only suffix, doesn't apply to monotherapy"
1357013,R01BA53,KEEP_CURRENT,HIGH,"Brompheniramine+phenylephrine dedicated combo R01BA53 ('phenylephrine, combinations'), ATCPROD-confirmed (COVERED)"
1597902,D08AC02,OTHER,HIGH,"Chlorhexidine general topical/skin antiseptic (Topical Solution/Cream/Shampoo) = D08AC02; D09AA12 applies only to the 'Medicated Dressing' dose form, not this one; A01AB03/R02AA05 (dental/oral-mucosal route) don't apply to skin route"
729783,R02AD01,OTHER,MED,"Benzocaine oral/gum gel = R02AD01 (throat/mouth local anesthetic); strip rectal C05AD03, topical-skin D04AB04, and N01BA05 cross-context codes"
706943,,OTHER,MED,"Sodium chloride nasal/inhalation saline has no assigned WHO ATC L5 (basic physiological solution, not pharmacologically classified); current 'R01AX' is an invalid truncated L4 placeholder, not a real code"
731097,D01AE12,KEEP_CURRENT,HIGH,"Salicylic acid topical keratolytic (wart/corn/acne) = D01AE12 (correct, matches current); N02BA04 is the oral systemic-analgesic-combo code, wrong context/route"
748864,G03AA01,KEEP_CURRENT,HIGH,Etynodiol+EE monophasic pack; dedicated combo G03AA01 matches exactly
792119,S02CA03,OTHER,HIGH,"Hydrocortisone+neomycin+polymyxin B triple otic combo has dedicated WHO combo code S02CA03 ('hydrocortisone and antiinfectives', otic-specific); supersedes messy per-ingredient monotherapy union"
800213,A09AB01|B05CX03|B05XB01|B05XB03|N06AX02|V03AB26,KEEP_CURRENT,LOW,Complex parenteral-nutrition/IV-electrolyte solution; WHO does not offer a unified per-product classification for these formulas; keeping existing multi-code classification (ATCPROD-anchored where COVERED) rather than guessing at a substitute
800449,B05BA01,KEEP_CURRENT,MED,Complex parenteral-nutrition/IV-electrolyte solution; WHO does not offer a unified per-product classification for these formulas; keeping existing multi-code classification (ATCPROD-anchored where COVERED) rather than guessing at a substitute
753483,G03AA01,KEEP_CURRENT,HIGH,Same as Zovia; etynodiol+EE monophasic = G03AA01
993926,N02BE01|R01BA03|R05DA04|R06AB04,KEEP_CURRENT,MED,"Quad combo (acetaminophen/chlorpheniramine/codeine/phenylephrine), no dedicated whole-product code found; per-ingredient set already correct/oral-route-clean"
310468,S01CA02,OTHER,HIGH,"Gentamicin+prednisolone acetate ophthalmic combo -> dedicated code S01CA02 (prednisolone and antiinfectives, ophthalmic)"
1089023,R05FA02|R01BA02|R05CA03|R05DA04,OTHER,LOW,Automated route filter (route=oral) removed cross-route codes; not individually hand-verified
2049513,S03CA06,OTHER,HIGH,"Betamethasone+antiinfective(s) otic combo (WHO's steroid+antiinfectives combo classification is generic regardless of the specific/number of antiinfectives); betamethasone has no S02CA entry, only the combined ophth/otic S03CA06 ('betamethasone and antiinfectives'); supersedes per-ingredient split and cross-route pollution"
751553,G03AA07,KEEP_CURRENT,HIGH,Levonorgestrel+EE; atcprod_candidate G03AA08 mismatches progestin (medroxyprogesterone); actual progestin is levonorgestrel -> G03AA07
895045,B05CB02|B05CX01|V04CA02|V06DC01|V06DC02,KEEP_CURRENT,LOW,Complex parenteral-nutrition/IV-electrolyte solution; WHO does not offer a unified per-product classification for these formulas; keeping existing multi-code classification (ATCPROD-anchored where COVERED) rather than guessing at a substitute
308498,D04AB01|D06AX04|D06AX05,OTHER,MED,"ATCPROD gave only neomycin's monotherapy code (D06AX04); quad topical combo has no dedicated WHO L5; minimal per-ingredient set = bacitracin D06AX05 + neomycin D06AX04 + lidocaine D04AB01 (topical); polymyxin B has no WHO topical-route code (only otic/ophthalmic equivalents exist), omitted"
1997458,D08AE04,OTHER,HIGH,"Triclosan liquid soap/solution (general antiseptic) = D08AE04; D09AA06 is the medicated-dressing dose-form code, doesn't apply here"
865087,A11CC55,OTHER,HIGH,"Calcium carbonate+cholecalciferol dedicated combo = A11CC55 ('colecalciferol, combinations'); current 'A12AX'/monotherapy-union values are invalid/non-dedicated; inulin (865087) has no WHO code"
313902,D08AE05|D10AB02|D10AX02,KEEP_CURRENT,MED,Route-aware filter (route=topical) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
670299,S01AA30,OTHER,HIGH,Neomycin+polymyxin B ophthalmic (no steroid) = dedicated multi-antibiotic combo code S01AA30 ('combinations of different antibiotics'); supersedes per-ingredient union and cross-route pollution
722152,G03AA07,KEEP_CURRENT,HIGH,Levonorgestrel+EE tablet; atcprod_candidate G03AA08 mismatches progestin (medroxyprogesterone); actual progestin is levonorgestrel -> G03AA07 (matches current)
749870,G03AA05,OTHER,HIGH,"Monophasic (21 tabs, one dose) norethindrone+EE pack; dedicated combo G03AA05 present in production; current_final's G03AC01|G03CA01|G03DC02|L02AA03 is a monotherapy-split plus irrelevant L02AA03"
707251,,OTHER,MED,"Sodium chloride nasal/inhalation saline has no assigned WHO ATC L5 (basic physiological solution, not pharmacologically classified); current 'R01AX' is an invalid truncated L4 placeholder, not a real code"
727415,V03AB54,KEEP_CURRENT,HIGH,"Atropine+pralidoxime auto-injector (nerve-agent antidote kit) has dedicated WHO combo code V03AB54 ('pralidoxime, combinations')"
900388,J01FF01,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
308358,A01AD05|B01AC06|N02BA01|N05BC01,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
206517,S02CA03,OTHER,HIGH,"Hydrocortisone+neomycin+polymyxin B triple otic combo has dedicated WHO combo code S02CA03 ('hydrocortisone and antiinfectives', otic-specific); supersedes messy per-ingredient monotherapy union"
206372,C05AA01|D07AA02|D07AB02|D07AB11|D07AC16|D07XA01,KEEP_CURRENT,MED,Route-aware filter (route=topical) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
348804,G03AA07,KEEP_CURRENT,MED,Levonorgestrel 0.125mg+EE 0.03mg tablet; atcprod_candidate offers mismatched G03AB03/G03AA08; G03AA07 (fixed combination) is the defensible generic combo code for this ingredient pairing
749762,G03AB03,OTHER,MED,Seasonique extended-cycle pack varies estrogen/progestogen content across the cycle (7d EE-only + 84d EE/LNG) matching WHO's G03AB ('sequential preparations') definition; levonorgestrel+EE sequential = G03AB03 (present in atcprod_candidate)
891172,R01BA03|R05CA03|R05DA03,KEEP_CURRENT,MED,"Guaifenesin+hydrocodone+phenylephrine triple, no confirmed dedicated code; minimal per-ingredient set"
894887,J01EE02,KEEP_CURRENT,HIGH,Sulfadiazine+trimethoprim dedicated combo J01EE02 confirmed via local WHO J01EE snapshot
790300,S01AA01|S03AA08,KEEP_CURRENT,MED,Route-aware filter (route=ophthalmic) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
966747,P02CF01,KEEP_CURRENT,MED,Route-aware filter (route=injectable) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
994228,A01AD05|B01AC06|M03BA02|N02BA01|R05DA04,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
308728,A02AA01|A02AC01|A02BX12|A06AD01|A12AA04,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
198996,A11GA01|B03AA07,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
207051,A14AB01,KEEP_CURRENT,MED,Route-aware filter (route=injectable) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
205833,J01CA01,KEEP_CURRENT,HIGH,"Ampicillin monotherapy injectable = J01CA01; J01CA18 (production) is a different penicillin, not applicable"
313981,B03AA07,KEEP_CURRENT,HIGH,"Ferrous sulfate ext-rel capsule = B03AA07; B03AA01 is 'ferrous glycine sulfate' (a different iron salt), doesn't apply"
389031,A01AC04|A07EA01|C05AA04|H02AB06|S03BA02,KEEP_CURRENT,MED,Route-aware filter (route=injectable) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
2000031,L01EL01,KEEP_CURRENT,HIGH,dup-safe
359278,R01BA53,OTHER,HIGH,Brompheniramine+phenylephrine - identical ingredient combo to sibling RxCUI 1357013 which is ATCPROD-confirmed (COVERED) as R01BA53; propagate the dedicated combo code instead of the per-ingredient union
672519,A11HA05,OTHER,MED,Current 'A11JC' is an invalid/empty L4 placeholder; biotin's real code is A11HA05; cysteine/silicon dioxide have no WHO vitamin/mineral code
746746,A01AA01,OTHER,HIGH,"Fluoride dental gel (topical, applied to teeth) = A01AA01 (caries prophylactic agent); A12CD01 is the systemic fluoride-supplement code (tablets/drops for ingestion), wrong context"
749184,R01BA03|R05CA03,KEEP_CURRENT,HIGH,"Guaifenesin(R05CA03)+phenylephrine(R01BA03, oral/systemic per CLAUDE.md rule) combo has no dedicated WHO L5 (R05FB only covers antitussive+expectorant, not decongestant+expectorant); minimal correct per-ingredient set"
753486,G03AA07,OTHER,HIGH,Levlite 21 Day is monophasic (single dose throughout); dedicated combo = G03AA07 (levonorgestrel and ethinylestradiol); current_final is a monotherapy split plus irrelevant L02AA03
665096,R01BA03|R05DB05,KEEP_CURRENT,MED,"Carbetapentane+phenylephrine tannate pair, no dedicated code; per-ingredient set"
895895,P02BA01|P02CC01|P02CF01,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
312512,A12BA01,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
1088146,S01XA20,KEEP_CURRENT,HIGH,Mineral oil/petrolatum ophthalmic lubricant ointment = S01XA20; matches current
1088217,S01XA20,KEEP_CURRENT,MED,"Bion Tears lubricant eye drop = S01XA20 (other ophthalmologicals); S01KA02 (viscoelastic surgical aid) is a different use-context, doesn't apply to an OTC lubricant drop"
996712,R05FA02|R01BA02|R05CA03|R05DA04,OTHER,LOW,Automated route filter (route=oral) removed cross-route codes; not individually hand-verified
806656,S01XA03,OTHER,MED,"Endosol Extra is an ophthalmic irrigation solution; current_final wrongly carries systemic/IV electrolyte codes; S01XA03 (sodium chloride hypertonic, ophthalmic route) is correct"
996989,N02AJ07,OTHER,HIGH,Aspirin+codeine dedicated WHO combo code N02AJ07 ('codeine and acetylsalicylic acid'); supersedes per-ingredient union
997518,G04BA01|R01BA03|R05DA04|R06AB04,KEEP_CURRENT,MED,"Quad combo incl. ammonium chloride (G04BA01 is its only WHO code, dual-use urinary/expectorant context); per-ingredient set, oral-route-clean"
801878,A12AA07|A12CA01|A12CC01|B05CB01|B05CX01|B05XA03|B05XA07|B05XA11|V04CA02|V06DC01,KEEP_CURRENT,LOW,Complex parenteral-nutrition/IV-electrolyte solution; WHO does not offer a unified per-product classification for these formulas; keeping existing multi-code classification (ATCPROD-anchored where COVERED) rather than guessing at a substitute
806859,R02AD01,KEEP_CURRENT,MED,"Benzocaine Mucosal Spray (oral/throat mucosa) = R02AD01 (throat/mouth local anesthetic), consistent with the benzocaine oral-gel rows in this dataset"
809132,R01BA01|R01BA03|R05CA03|R06AB04|R06AC01,KEEP_CURRENT,MED,"5-ingredient OTC cold combo (2 decongestants+expectorant+2 antihistamines), no single dedicated code fits; per-ingredient set"
830456,A02AC01|A07BA01,OTHER,MED,"Activated charcoal+calcium carbonate (no simethicone, so A02AF doesn't fit); correct = activated charcoal A07BA01 (matches production) + calcium carbonate antacid A02AC01; current bare 'A02AF' is mismatched/invalid"
834786,A01AD05|B01AC06|N02AC04|N02BA01|N06BC01,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
847626,B05BB01,KEEP_CURRENT,MED,Complex parenteral-nutrition/IV-electrolyte solution; WHO does not offer a unified per-product classification for these formulas; keeping existing multi-code classification (ATCPROD-anchored where COVERED) rather than guessing at a substitute
857718,R01BA03|R05DA03|R06AB01,KEEP_CURRENT,MED,"Brompheniramine+hydrocodone+phenylephrine triple, same reasoning as chlorpheniramine analogs - no confirmed dedicated code with an opioid present"
2109438,D08AC02,OTHER,HIGH,"Chlorhexidine general topical/skin antiseptic (Topical Solution/Cream/Shampoo) = D08AC02; D09AA12 applies only to the 'Medicated Dressing' dose form, not this one; A01AB03/R02AA05 (dental/oral-mucosal route) don't apply to skin route"
211292,N02BA51,KEEP_CURRENT,HIGH,"Aspirin+caffeine dedicated WHO combo code N02BA51 ('acetylsalicylic acid, combinations excl. psycholeptics')"
1098244,C05AD07,KEEP_CURRENT,HIGH,Pramoxine rectal cream = C05AD07 (matches current)
1099490,R01BA52,OTHER,HIGH,"Pseudoephedrine+triprolidine; atcprod_candidate confirms dedicated combo R01BA52 ('pseudoephedrine, combinations'); supersedes per-ingredient union"
212345,R03AA01,KEEP_CURRENT,MED,Route-aware filter (route=inhalant) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
1233850,G03AA12,KEEP_CURRENT,HIGH,Drospirenone+EE monophasic pack; dedicated combo G03AA12 matches exactly; production's G03AC10 is drospirenone monotherapy
413249,D08AE04,OTHER,HIGH,"Triclosan liquid soap/solution (general antiseptic) = D08AE04; D09AA06 is the medicated-dressing dose-form code, doesn't apply here"
562654,A01AC04|A07EA01|C05AA04|H02AB06|S03BA02,KEEP_CURRENT,MED,Route-aware filter (route=injectable) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
579304,R01BA03|R05CA03,KEEP_CURRENT,HIGH,"Guaifenesin(R05CA03)+phenylephrine(R01BA03, oral/systemic per CLAUDE.md rule) combo has no dedicated WHO L5 (R05FB only covers antitussive+expectorant, not decongestant+expectorant); minimal correct per-ingredient set"
857772,R01BA03|R05DA03|R06AB04,KEEP_CURRENT,MED,Chlorpheniramine+hydrocodone+phenylephrine triple has no confirmed dedicated WHO L5 (opioid-antitussive presence breaks the confirmed phenylephrine+antihistamine-only R01BA53 precedent); current minimal per-ingredient set (R01BA03+R05DA03+R06AB04) is the safe fallback; production wrongly drops phenylephrine
1005711,A06AD14|C01DA05|N05BC01,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
1011825,N01BB52,OTHER,HIGH,"Lidocaine+epinephrine dental cartridge (Octocaine with Epinephrine) has dedicated WHO combo code N01BB52 ('lidocaine, combinations'); supersedes the epinephrine multi-indication union"
1037307,R01BA01|R06AB05|R06AC01,KEEP_CURRENT,MED,"Pheniramine/phenylpropanolamine/phenyltoloxamine/pyrilamine combo; per-ingredient set, no dedicated code (phenyltoloxamine has no WHO code)"
1038759,D08AG02,OTHER,HIGH,Povidone-iodine Topical Solution (general antiseptic use) = D08AG02 only; D09AA09/D11AC06/G01AX11 are dose-form/route specific (dressing/shampoo/vaginal) and don't apply to this Topical Solution
1046908,A03BA01|A03BA03|A16AX11|G04BX12|J01XX05|V03AB17|V04CG05,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
1048316,A03BA03|G04BX12|J01XX05,OTHER,MED,"UTICAP: hyoscyamine+methenamine+methylene blue+phenyl salicylate classic urinary-antiseptic combo (sodium phosphate is a pH-buffer, no WHO code); production already correctly trims to 3 codes; V03AB17 (atropine-antidote) and V04CG05 (diagnostic agent) are pollution from a different formula that actually contains atropine (this one doesn't)"
1050241,A01AD05|B01AC06|N02BA01,KEEP_CURRENT,HIGH,"Aspirin monotherapy genuinely carries 3 WHO codes (A01AD05 dental, B01AC06 antiplatelet, N02BA01 analgesic) regardless of route/form; N02BA51 (production) is the combination-only suffix, doesn't apply to monotherapy"
1085614,C05AA12|D01AA01|D07AB09|D07XB02,KEEP_CURRENT,MED,Route-aware filter (route=topical) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
1085807,R03BA06,KEEP_CURRENT,MED,Route-aware filter (route=inhalant) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
244523,D01AE12,KEEP_CURRENT,HIGH,"Salicylic acid topical keratolytic (wart/corn/acne) = D01AE12 (correct, matches current); N02BA04 is the oral systemic-analgesic-combo code, wrong context/route"
284544,D10AE01|D10AF01,KEEP_CURRENT,MED,Route-aware filter (route=topical) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
1000500,G03FA12,KEEP_CURRENT,HIGH,Prempro is HRT (not contraceptive); medroxyprogesterone+conjugated-estrogen dedicated combo G03FA12 matches; G03CA57 in production is conjugated-estrogen monotherapy
1085805,R03BA06,KEEP_CURRENT,MED,Route-aware filter (route=inhalant) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
237631,B05CX01|V04CA02|V06DC01,KEEP_CURRENT,LOW,Complex parenteral-nutrition/IV-electrolyte solution; WHO does not offer a unified per-product classification for these formulas; keeping existing multi-code classification (ATCPROD-anchored where COVERED) rather than guessing at a substitute
238144,A01AD05|B01AC06|N02BA01,KEEP_CURRENT,HIGH,"Aspirin monotherapy genuinely carries 3 WHO codes (A01AD05 dental, B01AC06 antiplatelet, N02BA01 analgesic) regardless of route/form; N02BA51 (production) is the combination-only suffix, doesn't apply to monotherapy"
249465,C05AX06,OTHER,HIGH,"Phenylephrine has its own dedicated proctology code C05AX06; witch hazel (astringent) has no WHO code; C05AX03 ('other preparations, combinations') is the generic catchall, superseded by the specific C05AX06 entry"
349625,R01BA03|R05CA03,KEEP_CURRENT,HIGH,"Guaifenesin(R05CA03)+phenylephrine(R01BA03, oral/systemic per CLAUDE.md rule) combo has no dedicated WHO L5 (R05FB only covers antitussive+expectorant, not decongestant+expectorant); minimal correct per-ingredient set"
832909,A11CC55,OTHER,HIGH,"Calcium carbonate+cholecalciferol dedicated combo = A11CC55 ('colecalciferol, combinations'); current 'A12AX'/monotherapy-union values are invalid/non-dedicated; inulin (865087) has no WHO code"
836370,R03BB01,KEEP_CURRENT,MED,Route-aware filter (route=inhalant) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
1087208,B03AE01,OTHER,HIGH,"Iron+vitamin B12+folic acid dedicated combo = B03AE01 ('iron, vitamin B12 and folic acid'); ascorbic acid/liver concentrate are absorption-enhancing adjuvants with no separate WHO code; current bare 'B03AE' was truncated L4"
204759,A02AA04|G04BX01,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
205247,C04AC01|C10AD02,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
206963,C01EB03|M01AB01,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
315120,C05AA01|D07AA02|D07AB02|D07AB11|D07AC16|D07XA01|D10AB02,KEEP_CURRENT,MED,Route-aware filter (route=topical) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
806013,C01EB16|M01AE01|M01AE14,OTHER,LOW,Automated route filter (route=oral) removed cross-route codes; not individually hand-verified
807016,D02AE51,OTHER,HIGH,"Urea(carbamide)+lactic acid keratolytic combo = dedicated D02AE51 ('carbamide, combinations'); current bare 'D02AX' has no L5 entries; lactic acid alone has no topical-skin WHO code"
833695,C05AE03|C08DB01,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
996202,S01GA02|S01XA20,OTHER,MED,"Combines a lubricant (dextran/PEG/povidone, S01XA20) with a decongestant (tetrahydrozoline, S01GA02); no dedicated combo code, keep both distinct-function ingredient codes"
211835,A01AD05|B01AC06|N02BA01,KEEP_CURRENT,HIGH,"Aspirin monotherapy genuinely carries 3 WHO codes (A01AD05 dental, B01AC06 antiplatelet, N02BA01 analgesic) regardless of route/form; N02BA51 (production) is the combination-only suffix, doesn't apply to monotherapy"
212837,D01AE12,KEEP_CURRENT,HIGH,"Salicylic acid topical keratolytic (wart/corn/acne) = D01AE12 (correct, matches current); N02BA04 is the oral systemic-analgesic-combo code, wrong context/route"
830871,C05AE03|C08DB01,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
832924,A11CC55,OTHER,HIGH,"Calcium carbonate+cholecalciferol dedicated combo = A11CC55 ('colecalciferol, combinations'); current 'A12AX'/monotherapy-union values are invalid/non-dedicated; inulin (865087) has no WHO code"
857822,R01BA03|R05DA03|R06AB04,KEEP_CURRENT,MED,Chlorpheniramine+hydrocodone+phenylephrine triple has no confirmed dedicated WHO L5 (opioid-antitussive presence breaks the confirmed phenylephrine+antihistamine-only R01BA53 precedent); current minimal per-ingredient set (R01BA03+R05DA03+R06AB04) is the safe fallback; production wrongly drops phenylephrine
1092602,D08AC02,KEEP_CURRENT,HIGH,"Chlorhexidine general topical/skin antiseptic (Topical Solution/Cream/Shampoo) = D08AC02; D09AA12 applies only to the 'Medicated Dressing' dose form, not this one; A01AB03/R02AA05 (dental/oral-mucosal route) don't apply to skin route"
1092680,D01AC08|D08AE05,KEEP_CURRENT,MED,Route-aware filter (route=topical) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
1100258,A06AA02|A11CC05|A11DA01|A11GA01|A11HA01|A11HA02|A11HA04|A12AA13|B03BB01|R05CA02|V03AB21,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
1147659,D01AE12,KEEP_CURRENT,HIGH,"Salicylic acid topical keratolytic (wart/corn/acne) = D01AE12 (correct, matches current); N02BA04 is the oral systemic-analgesic-combo code, wrong context/route"
1099097,G03AA07,OTHER,HIGH,Lessina 21 Day is monophasic levonorgestrel+EE; dedicated combo G03AA07; current_final is a monotherapy split plus irrelevant L02AA03
1190897,A03BA01|R03CA02|R06AB04,OTHER,MED,Atropine+chlorpheniramine+ephedrine(bronchodilator context)+PETN-analog; drop cardiac C01CA26 (wrong indication context for this respiratory-shaped extended-release combo); keep R03CA02
425319,R01BA53,OTHER,HIGH,Brompheniramine+phenylephrine - identical ingredient combo to sibling RxCUI 1357013 which is ATCPROD-confirmed (COVERED) as R01BA53; propagate the dedicated combo code instead of the per-ingredient union
858851,R01BA03|R05DA03|R06AB04,KEEP_CURRENT,MED,Chlorpheniramine+hydrocodone+phenylephrine triple has no confirmed dedicated WHO L5 (opioid-antitussive presence breaks the confirmed phenylephrine+antihistamine-only R01BA53 precedent); current minimal per-ingredient set (R01BA03+R05DA03+R06AB04) is the safe fallback; production wrongly drops phenylephrine
1006685,D10AF06,KEEP_CURRENT,HIGH,"Sulfacetamide sodium topical cream (single ingredient, no sulfur) = D10AF06; D10AB02 (sulfur) is production pollution, no sulfur in this product"
1044470,D08AC02,OTHER,HIGH,"Chlorhexidine general topical/skin antiseptic (Topical Solution/Cream/Shampoo) = D08AC02; D09AA12 applies only to the 'Medicated Dressing' dose form, not this one; A01AB03/R02AA05 (dental/oral-mucosal route) don't apply to skin route"
1046598,S01GA01,KEEP_CURRENT,MED,Naphazoline+zinc sulfate ophthalmic decongestant/astringent; S01GA01 matches current (naphazoline); zinc sulfate has no dedicated ophthalmic combo code
1046862,A03BA01|A03BA03|A04AD01|N03AA02|N05CM05,KEEP_CURRENT,MED,Route-aware filter (route=oral) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
1047451,D08AJ01,OTHER,HIGH,"Benzalkonium chloride Topical Foam/Solution (general antiseptic) = D08AJ01; D09AA11 is the medicated-dressing dose-form code, doesn't apply; D08AJ08 is a different/duplicate qualifier not needed alongside D08AJ01"
1048309,A03BA03|G04BX12|J01XX05,OTHER,MED,UTA Capsule - identical formula/reasoning to UTICAP (1048316)
1049725,D04AA32,KEEP_CURRENT,MED,Route-aware filter (route=topical) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
1049904,R06AA02,KEEP_CURRENT,HIGH,Diphenhydramine Oral Film = R06AA02 (oral antihistamine); topical D04AA32 correctly excluded (wrong route)
1086242,A01AC01|C05AA12|H02AB08|R03BA06,KEEP_CURRENT,MED,Route-aware filter (route=injectable) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
1086249,A01AC01|C05AA12|H02AB08|R03BA06,KEEP_CURRENT,MED,Route-aware filter (route=injectable) confirms current_final is already route-clean; no cross-route pollution or dedicated-combo issue detected
