rxcui,final_codes,fix_action,confidence,evidence
206955,H02AB07,OTHER,HIGH,"Prednisone 5mg standard oral tablet (Orasone) is systemic corticosteroid use; H02AB07 correct. A07EA03 is WHO's locally-acting intestinal corticosteroid class (IBD-targeted formulations), not a plain IR tablet."
830547,N02BA01|N02BE01|N02BA05,OTHER,HIGH,"Acetaminophen+aspirin+salicylamide oral tablet (old triple analgesic); no single WHO combo L5 covers all three; minimal per-ingredient set N02BA01(aspirin)+N02BE01(acetaminophen)+N02BA05(salicylamide), dropping dental/antiplatelet-context aspirin codes."
830661,B05BA01,OTHER,HIGH,"Aminosyn 3.5% amino-acid parenteral nutrition solution; same substance class as PremaSol, B05BA01 correct (current_final incorrectly scattered into individual amino-acid other-use codes)."
855492,P02CF01,KEEP_CURRENT,HIGH,"Clorsulon+ivermectin injectable solution (Ivomec Plus, veterinary antiparasitic); ivermectin's systemic code P02CF01 already correct; clorsulon has no human/WHO ATC code (veterinary-only fasciolicide)."
856940,N02AJ22,KEEP_CURRENT,HIGH,Acetaminophen+hydrocodone oral solution; WHO N02AJ22 already correct.
207640,C02DA01,OTHER,HIGH,"Diazoxide injectable solution (Hyperstat, hypertensive-emergency use); WHO C02DA01 correct, not V03AH01 (the oral hypoglycemia-treatment use)."
212332,D02AF,KEEP_CURRENT,MED,"Salicylic acid topical gel (Keralyt, keratolytic wart-removal indication); WHO D02AF ('Salicylic acid preparations') is a genuine leaf L4 - distinct WHO classification from the acne-context D01AE12."
1114372,D08AX01,KEEP_CURRENT,HIGH,"Hydrogen peroxide topical solution (Perox HV-105); D08AX01 already correct, dropping the D11AX25/A01AB02 duplicates."
198579,,OTHER,HIGH,"Ingredient is plain 'choline' (nutritional supplement), not any WHO-recognized choline derivative. WHO only codes specific esters/salts (choline salicylate N02BA03, choline alfoscerate N07AX02, choline fenofibrate, choline theophyllinate) - none match unqualified choline. No WHO L5 exists for this product."
829989,J07CA12,OTHER,HIGH,"Pediarix (DTaP-IPV-HepB, 5-antigen combo vaccine); WHO J07CA12='diphtheria-pertussis-poliomyelitis-tetanus-hepatitis B' is the exact dedicated combo code matching Pediarix's composition, more specific than the L4 J07CA current_final had."
847414,D01AE13,KEEP_CURRENT,HIGH,Selenium sulfide medicated shampoo; WHO D01AE13 already correct (more specific than the generic D11AC03 'selenium compounds' shampoo-chapter entry).
857404,R01BA01|R06AA04,KEEP_CURRENT,HIGH,Clemastine+phenylpropanolamine extended-release oral tablet; already correct.
208133,J01AA07,OTHER,HIGH,"Tetracycline oral suspension (Sumycin), systemic use; J01AA07 correct, dropping dental (A01AB13) and otic (S03AA02) context codes."
211684,C04AC01,OTHER,HIGH,"Niacin 50mg oral tablet. WHO's own guideline text for C04AC explicitly gives '50 mg' as the example dose for this class ('low strength preparations'), reserving C10AD02 (cholesterol reducer) for '500 mg' high-strength preparations. Exact dose match to WHO's stated threshold."
1091892,D01AC08|D08AE05,KEEP_CURRENT,HIGH,Chloroxylenol+ketoconazole medicated shampoo; already correct minimal set.
1099026,G03AA12,KEEP_CURRENT,HIGH,Loryna 28-day pack (drospirenone+ethinylestradiol); WHO G03AA12 already correct.
1112948,D08AX08|D08AE04,OTHER,MED,"Ethanol+triclosan topical solution; D08AX08 (ethanol) + D08AE04 (triclosan), dropping D09AA06 (dressings-wrong format)."
1235267,G03AA07,KEEP_CURRENT,MED,"CamreseLo extended-cycle regimen; dominant fixed combo is levonorgestrel 0.1mg+EE 0.02mg matching WHO G03AA07 exactly; ATCPROD's multi-candidate set (G03AA/G03AB/G03CA) is ambiguous, G03AA07 is the conventional classification for this ingredient pair."
1235389,A01AA01|A11CA01|A11DA01|A11GA01|A11HA03|A11HA04|B03BA01|B03BB01,OTHER,MED,"Large multivitamin+mineral chewable tablet; no dedicated WHO combo L5 exists for an arbitrary multivitamin formula (A11AA leaf); minimal per-ingredient set for ingredients with fitting WHO codes (adding sodium fluoride A01AA01, missing from the naive per-ingredient union); niacin (as nicotinic acid, not nicotinamide) has no fitting WHO vitamin-context code at this dose and is omitted."
1190770,A03BA01,KEEP_CURRENT,HIGH,"Atropine sulfate 0.4mg disintegrating oral tablet (GI antispasmodic use); WHO A03BA01 correct, not the ophthalmic mydriatic code S01FA01."
542512,S01ED01,KEEP_CURRENT,HIGH,"Timolol ophthalmic solution (Istalol, glaucoma use); S01ED01 already correct, not the systemic beta-blocker code C07AA06."
1043760,D01AE12,OTHER,HIGH,"Salicylic acid gel+liquid soap pack; single active D01AE12, dropping N02BA04/N02BA12/S01BC08 (wrong-context salicylate-family pollution)."
1046305,D06AX07,KEEP_CURRENT,HIGH,Gentamicin topical cream (Garamycin); D06AX07 already correct.
1046646,S01GA01,KEEP_CURRENT,HIGH,Glycerin+naphazoline+zinc sulfate ophthalmic solution; naphazoline (S01GA01) already correct; glycerin and zinc sulfate have no dedicated WHO ophthalmic codes.
1046865,A03BA01|A03BA03|N03AA02|A04AD01,OTHER,HIGH,"Belladonna-alkaloid GI antispasmodic combo (Donnatal/Malatal/B-Donna shape): atropine A03BA01 + hyoscyamine A03BA03 + phenobarbital N03AA02 + scopolamine A04AD01 (GI-antispasmodic context, consistent with the other belladonna alkaloids, rather than the N05CM05 duplicate code)."
1052982,N02BA01,OTHER,HIGH,"Aspirin 500mg oral powder (Bayer Aspirin) - 500mg is an analgesic/antipyretic dose, matching N02BA01. A01AD05 is WHO's dental/stomatological code (wrong route for a swallowed powder); B01AC06 (antithrombotic) is reserved by WHO for products with that as the stated main indication, typically low-dose (81-325mg) regimens, not a 500mg pain-relief powder."
1053111,S01GA02,KEEP_CURRENT,HIGH,PEG400+tetrahydrozoline ophthalmic solution (Ocusan); tetryzoline (S01GA02) already correct; PEG400 is a lubricant vehicle with no dedicated code.
245220,B05BB02,OTHER,HIGH,Glucose+sodium chloride injection contains a carbohydrate; B05BB02 correct (current_final's B05BB01 omits the carbohydrate distinction).
1235490,R02AD01,KEEP_CURRENT,HIGH,"Benzocaine+menthol oral lozenge (throat/mouth use); R02AD01 already correct, menthol has no WHO code."
615111,B05BB02,OTHER,HIGH,Glucose+KCl+NaCl injection contains a carbohydrate; B05BB02 correct.
1046569,M02AB01,KEEP_CURRENT,HIGH,Camphor+capsaicin+menthol medicated patch; M02AB01 (capsaicin) already correct; camphor/menthol have no WHO codes.
242989,R01AB01,OTHER,HIGH,"Phenylephrine NASAL gel; WHO R01AB01 (nasal decongestant) correct, not R01BA03 (the oral/systemic-context code)."
1739988,D01AC08|D08AC02,OTHER,HIGH,Chlorhexidine+ketoconazole+salicyloyl phytosphingosine medicated pad (Ketoseb PS) - ketoconazole (D01AC08) + chlorhexidine (D08AC02); salicyloyl phytosphingosine has no WHO code; D09AA12 (dressings) dropped.
1192505,D08AJ08|D04AB04,OTHER,MED,"Benzethonium+benzocaine TOPICAL SPRAY (skin, not mouth/throat); D08AJ08 (benzethonium antiseptic) + D04AB04 (benzocaine, general topical anesthetic) fit the skin-spray route better than the throat-lozenge code R02AD01."
477144,A16AX01|N06BX12,KEEP_CURRENT,HIGH,Acetylcarnitine+thioctic acid oral capsule (neuropathy supplement combo); already correct minimal set.
859368,R01BA03|R05CA03|R05DA03,KEEP_CURRENT,HIGH,Guaifenesin+hydrocodone+phenylephrine oral solution (Nariz HC); already correct.
1043191,D11AF,KEEP_CURRENT,MED,"Salicylic acid topical gel (AcneWorx, wart/corn indication); WHO D11AF ('Wart and anti-corn preparations') is a genuine leaf L4."
1049291,R06AA02,KEEP_CURRENT,HIGH,"Diphenhydramine prefilled syringe (Benadryl, systemic injectable use); R06AA02 already correct."
1660758,D08AJ08,KEEP_CURRENT,HIGH,"Benzethonium chloride topical lotion; WHO D08AJ08 already correct, dropping the throat-context duplicate R02AA09."
1732124,D01AC08|D08AC02,OTHER,HIGH,"Same combination as RxCUI 1739988 (Ketoseb PS foam variant), same reasoning."
1735065,N01AH01,OTHER,HIGH,"Fentanyl injection (Sublimaze, anesthesia-adjunct labeled use); N01AH01 correct, dropping the general-analgesic-context duplicate N02AB03."
1657997,B01AB01,OTHER,HIGH,"Heparin sodium (porcine) injection; systemic anticoagulant use, B01AB01 correct, dropping the topical/vasoprotective code C05BA03."
1039329,D08AX08,KEEP_CURRENT,HIGH,"Ethanol-based topical antiseptic (soap/gel/foam/solution); D08AX08 already correct, dropping systemic-antidote (V03AB16/V03AZ01) context codes."
1046501,D01AE12,KEEP_CURRENT,HIGH,"Topical salicylic acid product; D01AE12 already correct, no combo/other active present that needs an additional code."
283163,R02AA19,KEEP_CURRENT,HIGH,"Phenol oral lozenge (throat use); WHO R02AA19 (throat antiseptic) correct, not the topical antiseptic code D08AE03."
1665215,J01MA02,OTHER,HIGH,"Ciprofloxacin injection (Cipro, systemic IV use); J01MA02 correct, dropping the otic-context duplicate S03AA07."
1735533,D01AE12,KEEP_CURRENT,HIGH,"Topical salicylic acid product; D01AE12 already correct, no combo/other active present that needs an additional code."
198911,D02AB,KEEP_CURRENT,HIGH,Zinc oxide topical ointment; WHO D02AB ('Zinc products') is a genuine leaf L4 with zero children - faithful classification.
349544,R01BA03|R05CA03,KEEP_CURRENT,HIGH,Guaifenesin+phenylephrine extended-release oral tablet; already correct.
800786,B05BB02,OTHER,HIGH,"Isolyte M (duplicate formulation), same reasoning as RxCUI 800790."
210076,D01AE12,KEEP_CURRENT,HIGH,"Topical salicylic acid product; D01AE12 already correct, no combo/other active present that needs an additional code."
211808,A01AA01,OTHER,HIGH,"Sodium fluoride 1mg oral tablet (Flura-Tab) is a pediatric dental caries prophylaxis product; A01AA01 correct. A12CD01 is the generic mineral-supplement fluoride code, less specific to this product's documented use."
858136,A07EA07,OTHER,HIGH,"Beclomethasone dipropionate 1mg delayed-release ORAL TABLET - the delayed-release oral form targets intestinal release (Crohn's/IBD use), matching WHO A07EA07 (corticosteroids acting locally, intestinal). R03BA01 (inhaled), D07AC15 (topical), R01AD11 (nasal) are all wrong-route ingredient-level pollution inconsistent with an oral tablet dose form."
860034,R01BA03|R05DA03|R06AC01,KEEP_CURRENT,HIGH,Hydrocodone+phenylephrine+pyrilamine oral solution (Hydrophene DH); already correct.
1006200,D08AX01,KEEP_CURRENT,HIGH,Hydrogen peroxide topical solution (Pre Milk); D08AX01 already correct.
1657989,B01AB01,OTHER,HIGH,Heparin sodium (porcine) 2000 UNT/mL injection; same reasoning as RxCUI 1657997.
1795348,B05BB02,OTHER,HIGH,Glucose+NaCl injection contains a carbohydrate; B05BB02 correct.
1804375,R01AX,KEEP_CURRENT,MED,Sodium bicarbonate+sodium chloride nasal rinse powder; same reasoning as RxCUI 848579 - no dedicated WHO L5 for saline nasal rinse products.
1865204,P03AX06,OTHER,MED,"Benzyl alcohol+zinc chloride mucous-membrane topical solution (Orajel Toothache); benzyl alcohol P03AX06 correct; zinc chloride's only WHO code (B05XA12) is an IV-electrolyte context, wrong for a topical dental gel."
1866164,R01AX,KEEP_CURRENT,MED,Sodium bicarbonate+sodium chloride nasal rinse powder (Sinucleanse); same reasoning as RxCUI 848579.
1869280,V03AB16,OTHER,MED,Near-pure ethanol injection - most consistent with the systemic antidote use (methanol/ethylene-glycol poisoning); topical antiseptic code D08AX08 doesn't fit an injectable route.
1874857,A12AA13|A11CC05,OTHER,HIGH,"Calcium citrate+cholecalciferol oral tablet; minimal per-ingredient set, no dedicated combo L5 exists."
1940587,M01AE01|R01BA03,OTHER,HIGH,"Ibuprofen+phenylephrine oral tablet (Wal-Profen); M01AE01 (oral NSAID) + R01BA03 (oral/systemic phenylephrine, not the nasal/ophthalmic codes which don't fit an oral tablet)."
1244008,A01AA01|A11CA01|A11CC05|A11GA01|B03AA07,OTHER,HIGH,"Multivitamin+iron+fluoride oral solution; minimal per-ingredient set for the 5 ingredients with WHO codes, dropping the duplicate fluoride code A12CD01."
1244581,A03BB03|R06AB04,OTHER,HIGH,"AlleRx DF Dose Pack (chlorpheniramine+methscopolamine extended-release oral tablets); already correct core pair, dropping S01FA03 (ophthalmic mydriatic context, wrong route)."
1249040,R01BA03|R05DB05|R06AB04,KEEP_CURRENT,HIGH,Carbetapentane+chlorpheniramine+phenylephrine tannate oral suspension; already correct.
1250488,D07AA02,OTHER,HIGH,"Hydrocortisone acetate topical cream (Corticaine), plain steroid, no rectal/dental/other-route indication; WHO D07AA02 correct main-rule classification."
1291718,N02BE01|R01BA02|R06AA02|R06AB04,OTHER,HIGH,"Pack of two acetaminophen/antihistamine/pseudoephedrine tablets; minimal per-ingredient set across both variants, dropping D04AA32 (topical diphenhydramine code, wrong for an oral tablet)."
1293038,A03BB03|R06AB04,KEEP_CURRENT,HIGH,Chlorpheniramine+methscopolamine oral suspension (Dexodryl); already correct.
1301152,D08AJ01|D04AB04,OTHER,MED,"Benzalkonium+benzocaine medicated pad; D08AJ01 (benzalkonium) + D04AB04 (benzocaine, topical), dropping mismatched throat/hemorrhoid codes and the wrong-substance D08AJ08 (benzethonium, not present in this product)."
1247254,C01CA06,OTHER,HIGH,"Phenylephrine injectable solution (systemic vasopressor use); WHO C01CA06 (cardiac/adrenergic vasopressor) correct, not the rectal (C05AX06) or oral (R01BA03) codes."
1364272,D08AC02,OTHER,HIGH,"Chlorhexidine gluconate medicated liquid soap (Foam Safe); D08AC02 alone correct, dropping dental/throat context codes from other-source pollution."
1368963,R01BA03|R05DB10|R06AB04,KEEP_CURRENT,HIGH,Chlophedianol+chlorpheniramine+phenylephrine oral tablet; already correct.
1369810,M09AX01,OTHER,HIGH,"Sodium hyaluronate prefilled syringe (Gel-One, intra-articular knee injection for osteoarthritis); WHO M09AX01 ('Other drugs for disorders of the musculo-skeletal system') correct; current_final's S01KA01 is the ophthalmic viscoelastic-surgery code, wrong route/indication."
1425352,D01AC02,KEEP_CURRENT,HIGH,"Miconazole nitrate topical cream (Tineacide); WHO D01AC02 already correct, dropping dental (A01AB09) and vaginal (G01AF04) context duplicates."
1425559,A02AH,KEEP_CURRENT,MED,"Sodium bicarbonate mouthwash; same A02AH leaf reasoning, though mouthwash use is somewhat atypical for the 'antacid' framing - no better WHO alternative exists."
1373504,G03AA07,KEEP_CURRENT,MED,Quartette multiphasic regimen (levonorgestrel 0.15mg + varying EE); WHO G03AA07 (levonorgestrel and ethinylestradiol) is the standard classification for this ingredient pair despite the phasic structure; ATCPROD candidate set ambiguous across G03AA/G03AB/G03CA.
197962,C02LB01,KEEP_CURRENT,HIGH,"Hydrochlorothiazide+methyldopa oral tablet; WHO C02LB01 ('methyldopa (levorotatory) and diuretics', dedicated combo code) already correct."
1425510,D04AB01|M02AB01,OTHER,HIGH,"LidoPro (capsaicin+lidocaine+menthol+methyl salicylate topical ointment) - two real actives with WHO codes: lidocaine D04AB01, capsaicin M02AB01; menthol/methyl salicylate have none. Dropping C05AD01 (hemorrhoid-wrong)."
1433894,R02AA06,KEEP_CURRENT,HIGH,Cetylpyridinium chloride mouthwash (Crest); WHO R02AA06 (throat/oral antiseptic) already correct.
1486452,G03AA05,KEEP_CURRENT,HIGH,"Wymzya Fe: 21 active EE+norethindrone tablets match WHO G03AA05 exactly; the 7 ferrous fumarate tablets are a separate iron-supplement component of the pack, not part of the hormonal combination - B03AA02 (ATCPROD candidate) is a monotherapy leak, stripped per rule against keeping monotherapy codes alongside a dedicated combo L5."
1535484,B01AC06,OTHER,HIGH,"Aspirin 81mg oral film - 81mg is the classic low-dose cardioprotective/antiplatelet dose; B01AC06 correct. Not an analgesic dose (too low), so N02BA01 doesn't fit; A01AD05 (dental) is wrong route."
1545673,D08AJ01,OTHER,HIGH,"Benzalkonium chloride topical foam; D08AJ01 alone, dropping D09AA11 (dressings, wrong format)."
1430119,P02CF01,OTHER,HIGH,"Ivermectin injectable solution (Bimectin); systemic injectable route requires P02CF01, not the topical code D11AX22 current_final had."
1792142,D04AB01,OTHER,HIGH,"Lidocaine+menthol topical cream (Lexifen, menthol has no WHO code); D04AB01 correct."
1807509,J01XA01,OTHER,HIGH,"Vancomycin INJECTION (systemic IV use); WHO J01XA01 (glycopeptide antibiotics, systemic) correct, not A07AA09 (oral/non-absorbed GI use for C. diff)."
1856424,G03AA05,KEEP_CURRENT,HIGH,"Nylia 7/7/7 28-day pack (norethindrone+ethinylestradiol, triphasic); WHO G03AA05 already correct."
1926055,A01AA01,OTHER,MED,"Calcium chloride+sodium fluoride+sodium phosphate mouthwash; only sodium fluoride has a fitting dental WHO code (A01AA01); calcium chloride's available WHO codes are all systemic/IV-context, none fit a topical dental mouthwash use."
1294005,D07AA02|D08AH30|D04AB07,OTHER,MED,"Clioquinol+hydrocortisone+pramoxine topical lotion - three actives, no dedicated combo L5; minimal per-ingredient set: hydrocortisone D07AA02, clioquinol D08AH30, pramoxine D04AB07."
1300908,D10AE01|D01AE12,OTHER,HIGH,"BeyondClear/Clarifoam pack (benzoyl peroxide foam + salicylic acid soap/cream); D10AE01 (benzoyl peroxide) + D01AE12 (salicylic acid), dropping N02BA*/S01BC08 pollution."
1376380,D08AJ01|D04AB04,OTHER,MED,Benzalkonium+benzocaine topical spray; same reasoning as RxCUI 1301152.
1438497,C05AX06,USE_ATCPROD,HIGH,"Cocoa butter is the suppository vehicle, not a second active; phenylephrine is the sole active ingredient. WHO C05AX06='phenylephrine' (specific) is correct; current_final C05AX03 ('other preparations, combinations') wrongly treats this as a multi-active combo."
1795498,B05BA03,OTHER,MED,500mL 70% glucose injection is a concentrated dextrose solution for parenteral-nutrition/caloric use; WHO B05BA03='carbohydrates' (under Solutions for parenteral nutrition) fits better than the irrigation-solution or diagnostic-test codes present in current_final.
1798997,D10AF06|D10AB02,KEEP_CURRENT,HIGH,"Sulfacetamide sodium+sulfur topical foam (Avar, acne combo); already correct minimal set."
197781,D07AA02,OTHER,HIGH,"Hydrocortisone topical lotion, plain; D07AA02 correct, dropping wrong esters (butyrate/buteprate/aceponate) and wrong-route codes."
1245937,D11AX12,OTHER,HIGH,Zinc pyrithione medicated shampoo; same fix as RxCUI 1043014.
1246250,D11AX12,OTHER,HIGH,Zinc pyrithione medicated shampoo (Zincon); same fix as RxCUI 1043014.
1292897,D08AJ01,OTHER,MED,Allantoin+benzalkonium+benzyl alcohol topical spray (Shing-Releev); only benzalkonium (D08AJ01) has a fitting WHO code; allantoin and benzyl alcohol have none for this topical antiseptic-spray context.
1297369,M01AE01|R01BA02|R06AB04,OTHER,HIGH,"Chlorpheniramine+ibuprofen+pseudoephedrine oral suspension; M01AE01 (oral NSAID) + R01BA02 (pseudoephedrine) + R06AB04 (chlorpheniramine), dropping C01EB16/G02CC01/R02AX02 (wrong-route ibuprofen pollution)."
1297960,D01AC08,KEEP_CURRENT,HIGH,"Ketoconazole topical solution; WHO D01AC08 already correct, dropping the systemic-context duplicate J02AB02."
1300740,D08AE03,OTHER,HIGH,"Phenol topical solution (skin antiseptic use); D08AE03 correct, dropping N01BX03 (wrong 'other analgesics' context)."
1430401,A03BB03|R01BA02|R06AB04,KEEP_CURRENT,HIGH,Chlorpheniramine+methscopolamine+pseudoephedrine extended-release oral tablet; already correct.
1537235,A11CA01|A11CC05|A11GA01,KEEP_CURRENT,HIGH,Tri-Vi-Sol (ascorbic acid+cholecalciferol+vitamin A oral solution); already correct.
1546588,D11AF,KEEP_CURRENT,MED,"Salicylic acid medicated patch (corn/callus indication); D11AF leaf, same reasoning as RxCUI 1043191."
1928875,D08AH,KEEP_CURRENT,MED,"Aloe polysaccharide+iodoquinol topical gel (Quinja); iodoquinol's only clean WHO match (G01AC01) is the vaginal/gynecological-route entry, a route mismatch for a topical gel; keeping the L4 quinoline-derivatives family classification as the closest faithful fit."
1601564,D01AE12,KEEP_CURRENT,HIGH,"Topical salicylic acid product; D01AE12 already correct, no combo/other active present that needs an additional code."
1542820,L03AX14,OTHER,MED,"Histamine dihydrochloride topical cream, same substance/dose range as RxCUI 1546705 which already correctly uses L03AX14; aligning for consistency (current_final's M02AX is a less specific L4-adjacent class)."
1546705,L03AX14,KEEP_CURRENT,HIGH,Histamine dihydrochloride topical lotion; WHO L03AX14='histamine dihydrochloride' (exact salt match) already correctly used.
1599163,D04AB01,OTHER,MED,"Lidocaine+menthol+methyl salicylate medicated patch; menthol/methyl salicylate have no WHO codes; lidocaine's own D04AB01 (topical anesthetic) is the correct single code, replacing the leaf-L4 M02AC (salicylic-acid-derivatives class) which doesn't actually cover lidocaine."
1494203,D02AB,KEEP_CURRENT,HIGH,Zinc oxide topical spray; same reasoning as RxCUI 198911.
1811918,B01AC56,KEEP_CURRENT,HIGH,"WHO B01AC56='acetylsalicylic acid, combinations with proton pump inhibitors' is the exact dedicated code for aspirin+omeprazole (Yosprala). ATCPROD candidate B01AC06 is aspirin monotherapy, dropping the PPI combo context."
1235758,M02AB01,OTHER,HIGH,"Capsaicin+menthol+methyl salicylate topical ointment (Medrox) - capsaicin is present, so M02AB01 applies (consistent with identical-composition RxCUI 1659218/1046569); current_final's M02AC is a leaf L4 with zero WHO children that doesn't actually cover capsaicin."
1244999,D01AE12|D10AB02,KEEP_CURRENT,MED,Coal tar+salicylic acid+sulfur medicated shampoo; D01AE12+D10AB02 already correct for the two ingredients with WHO codes; coal tar has no confirmed WHO code in this dataset's scope.
1302176,D02AB,KEEP_CURRENT,HIGH,Petrolatum+zinc oxide paste; zinc oxide D02AB correct (petrolatum is a vehicle with no code).
1361568,B01AB01,OTHER,HIGH,Heparin sodium (porcine) 2000 UNT/mL injection; same reasoning as RxCUI 1657997.
1366206,S02BA08,KEEP_CURRENT,HIGH,DMSO+fluocinolone acetonide otic solution (Synotic); fluocinolone acetonide (S02BA08) already correct; DMSO is a penetration-enhancer vehicle with no otic code.
1433755,D01AE12|D10AB02,KEEP_CURRENT,HIGH,Salicylic acid+sulfur medicated shampoo (Seba-Moist); already correct.
