rxcui,final_codes,fix_action,confidence,evidence
1795470,B05BB02,OTHER,HIGH,"Glucose+sodium chloride injection contains a carbohydrate; WHO B05BB02 'electrolytes with carbohydrates' is correct (matches identical sibling glucose+NaCl products 1863606/309771/686185 already resolved to B05BB02); B05BB01 ('electrolytes' alone, no carbohydrate) is inconsistent given glucose is present."
1243233,D08AJ01,OTHER,HIGH,"Benzalkonium chloride topical solution (equine grooming antiseptic, not a wound dressing); D09AA11 applies only to medicated dressings; D08AJ08(benzethonium, different substance)/R02AA16(throat) are wrong."
1243237,D08AJ01,OTHER,HIGH,"Same product family, medicated shampoo form -> D08AJ01."
1244205,J07AM51,OTHER,MED,"DT (diphtheria+tetanus, no pertussis) pediatric vaccine; WHO J07AM51 = 'tetanus toxoid, combinations with diphtheria toxoid' is the correct combo code (J07AM01 alone is tetanus monotherapy; J07AF01 is diphtheria monotherapy; neither reflects the DT combination)."
1246599,D03AX05,KEEP_CURRENT,HIGH,Bionect sodium hyaluronate wound-healing topical gel; ATCPROD-confirmed D03AX05 (Other cicatrizants). Property-API's ophthalmic-viscoelastic code S01KA01 is the wrong indication for this dermatological wound gel.
1250486,D07AA02,OTHER,HIGH,Plain hydrocortisone acetate topical cream -> D07AA02 (same WHO substance entry covers the acetate ester).
1293338,S01AA01,KEEP_CURRENT,HIGH,Chloramphenicol ophthalmic ointment already correctly S01AA01.
1302627,D08AJ01,OTHER,HIGH,Qore-24 benzalkonium chloride antiseptic spray -> D08AJ01.
1425493,D08AC02,OTHER,HIGH,"Chlorhexidine gluconate topical solution -> D08AC02; D09AA12 is for medicated dressings only, not a solution."
1427298,D06AX04|D06AX05,OTHER,HIGH,Repara Triple Antibiotic topical ointment: WHO D06C (antibiotic combinations) has no assigned codes; minimal set = neomycin D06AX04 + bacitracin D06AX05 (matches sibling 4-ingredient product 308486's already-correct answer); polymyxin B has no WHO topical/dermatological code.
1432974,D08AC02,OTHER,HIGH,Chlorhexidine gluconate topical lotion -> D08AC02.
1488702,R06AA02,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
1541233,J01AA07,OTHER,HIGH,"Tetracycline HCl oral capsule, systemic use -> J01AA07; A01AB13(dental)/S03AA02(oto-ophthalmic) are wrong-route."
1547607,R05FA02,KEEP_CURRENT,HIGH,Lortuss EX codeine+guaifenesin+pseudoephedrine already ATCPROD-confirmed at dedicated combo code R05FA02 (opium derivatives and expectorants).
1607582,M01AB05,KEEP_CURRENT,HIGH,"Dyloject diclofenac sodium injection, systemic NSAID, already correctly M01AB05."
1607808,J07CA02,KEEP_CURRENT,HIGH,Quadracel DTaP-IPV already correctly J07CA02 (diphtheria-pertussis-poliomyelitis-tetanus).
1648155,D02AF,KEEP_CURRENT,MED,Niacinamide+salicylic acid topical solution; ATCPROD-assigned D02AF for this specific product.
1741559,D02AF,KEEP_CURRENT,MED,Niacinamide+salicylic acid topical spray; ATCPROD-assigned D02AF.
1299672,R03AB02|R03CB01,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
1298806,C01BB01|C05AD01|N01BB02,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
1356529,P02BA01|P02CC01|P02CF01,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
1371353,J01FF01,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
1423123,G03AA07,KEEP_CURRENT,HIGH,Daysee extended-cycle levonorgestrel+EE pack; G03AA07 (fixed combination) correctly matches the exact progestin/estrogen pair; ATCPROD's alternate candidates (G03AB03 sequential / G03AA08 wrong progestin) fit worse.
1432967,D08AJ08,KEEP_CURRENT,HIGH,Septicare benzethonium chloride topical spray already correctly D08AJ08 (distinct substance from benzalkonium).
1491830,D08AX01,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
1739887,A03CB31,OTHER,MED,"Phenohytro (atropine+hyoscyamine+phenobarbital+scopolamine): WHO A03CB31 'hyoscyamine and psycholeptics' is the closest dedicated combo code (hyoscyamine is the dominant belladonna component by dose; phenobarbital is the psycholeptic); ATCPROD confirms parent L4 A03CB, no RxNav L5 available to directly confirm the specific L5 child."
1860414,G03AA07,KEEP_CURRENT,HIGH,Afirmelle 28-day levonorgestrel+EE pack already correctly G03AA07.
1945072,H02AB02,OTHER,HIGH,Decadron DP oral tablet taper pack: dexamethasone systemic use -> H02AB02. All other listed codes are wrong-route (dental/anorectal/topical/nasal/ophthalmic/otic) pollution from ingredient-level ATC lookup.
1242240,R01BA03|R06AB04,OTHER,HIGH,Chlorpheniramine+phenylephrine oral tablet: minimal set = phenylephrine's systemic-oral code R01BA03 (R01B is 'nasal decongestants for systemic use' and legitimately applies to oral tablets despite starting with R01; the oral-route matrix's blanket R01 exclusion is a known over-strip gap - see project notes on R01B) + chlorpheniramine R06AB04. ATCPROD's candidate R01BA03 confirms the phenylephrine half but drops chlorpheniramine.
1431286,N02BE01|N06BC01|R05DA04,OTHER,MED,Multi-ingredient minimal per-ingredient set (property-API lookup + route matrix + tie-break heuristics); no dedicated combo L5 identified for this combination. Ingredient(s) with no WHO ATC code found (omitted): butalbital.
1495106,D01AE12,OTHER,MED,"Salicylic acid otic/ear-cleanser suspension; D01AE12 is salicylic acid's only WHO-confirmed code (via property API); N02BA04/12 are oral-salicylate codes and S01BC08 is an erroneous cross-attribution, neither applicable; no otic-specific WHO code exists for salicylic acid."
1535144,A03BB03|R01BA03|R06AB04,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
1540854,S01AA30,OTHER,MED,"Vetropolycin: bacitracin+neomycin+polymyxin B ophthalmic ointment (no steroid) -> S01AA30 'combinations of different antibiotics', the WHO catch-all for multi-antibiotic ophthalmic combos with no dedicated 3-way code."
1548705,S01BA04,OTHER,HIGH,Econopred Plus: plain prednisolone acetate ophthalmic suspension (no antiinfective) -> S01BA04. S01CB02/S03BA02 imply combination/otic context not present.
1357940,R01BA03|R05DA03|R06AB02,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
1648152,D11AX,KEEP_CURRENT,MED,Dexpanthenol+salicylic acid topical solution; ATCPROD-assigned catch-all D11AX (other dermatologicals) for this specific non-standard combo; no more specific code identified.
1541104,D01AE12,KEEP_CURRENT,HIGH,Already correct.
1244215,A07EA06,KEEP_CURRENT,HIGH,Entocort oral delayed-release capsule for Crohn's disease; A07EA06 is WHO's classification for oral budesonide acting locally in the gut; R03BA02 (inhaled) is wrong route/form.
1248166,A06AA02|A06AB04,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
1250898,A03BB03|R01BA03|R06AB04,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
1307165,A03BB03|R01BA02,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
617432,J01CR02,KEEP_CURRENT,HIGH,Same.
687204,P01AB01,OTHER,MED,"Metronidazole extended-release oral tablet for systemic use (antiprotozoal/antibacterial) -> P01AB01 (systemic antiprotozoal, dominant clinical indication for this ER formulation e.g. rosacea/anaerobic infection); A01AB17(dental)/J01XD01(alternate systemic code) less specific; genuinely could be J01XD01 too - low differentiation confidence."
756250,G04BA01|R01BA03|R05DA04|R06AB04,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
801009,B05BB02,KEEP_CURRENT,HIGH,Normosol-M electrolyte+dextrose injectable solution; already correctly B05BB02 (electrolytes with carbohydrates).
308254,R06AX05,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
880454,D04AB04,OTHER,MED,Single-ingredient route-filtered code (property-API + route matrix + tie-break heuristics) differs from current_final; corrected to route/context-appropriate code(s).
93253,C03EA01,KEEP_CURRENT,HIGH,"Maxzide HCTZ+triamterene; C03EA01 'hydrochlorothiazide and potassium-sparing agents' is the dedicated WHO combo code, already correct."
308486,D06AX04|D06AX05,KEEP_CURRENT,HIGH,Already correctly resolved to minimal antibiotic set; diperodon (anesthetic) and polymyxin B have no WHO topical codes.
204887,D11AC06,OTHER,HIGH,"Povidone-iodine medicated shampoo -> D11AC06 (antiseborrheic/shampoo class), the dose-form-specific WHO code; D08AG02(general)/D09AA09(dressing)/G01AX11(vaginal) don't match a shampoo."
318178,C04AE04,OTHER,LOW,"Multi-ingredient minimal per-ingredient set (property-API lookup + route matrix + tie-break heuristics); no dedicated combo L5 identified for this combination. Ingredient(s) with no WHO ATC code found (omitted): dihydroergocornine, dihydroergocryptine."
748868,G03AA07,KEEP_CURRENT,HIGH,Generic levonorgestrel+EE pack already correctly G03AA07.
876858,A11JB,OTHER,MED,"Tri-Vi-Sol with Iron multivitamin oral solution; ATCPROD gives A11JA for this product but the presence of iron (ferrous sulfate) fits the iron-containing multivitamin class A11JB better, matching sibling iron-containing multivitamin products (1365980/1087285) in this dataset."
308848,A11HA01|A12AA03|N03AA02,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
310880,D07CA01,OTHER,HIGH,"Hydrocortisone+neomycin topical ointment: WHO D07CA01 'hydrocortisone and antibiotics' is the dedicated combo code (verified via official WHO ATC index), matching the D07CA group structure used for triamcinolone+nystatin (D07CB01) elsewhere in this dataset."
206513,S02CA03,OTHER,HIGH,"Identical combo (hydrocortisone+neomycin+polymyxin B otic) resolves to S02CA03 for sibling RxCUI 206511 (Cortisporin, ATCPROD-confirmed); apply same dedicated combo code for consistency."
206851,C01DA08,OTHER,MED,Single-ingredient route-filtered code (property-API + route matrix + tie-break heuristics) differs from current_final; corrected to route/context-appropriate code(s).
206960,J01GB04,OTHER,HIGH,"Kanamycin injectable solution, systemic -> J01GB04; A07AA08 is oral non-absorbed intestinal use, wrong for an IM/IV injectable."
207355,J01AA08,OTHER,HIGH,"Minocycline oral capsule, systemic -> J01AA08; A01AB23(dental) wrong route."
309349,D08AH30|D07AA02,OTHER,MED,Clioquinol+hydrocortisone topical cream: no dedicated combo code found; minimal set = clioquinol D08AH30 (topical antiinfective) + hydrocortisone D07AA02 (plain weak corticosteroid).
728126,D04AB01|D04AB06,OTHER,HIGH,Pliaglis lidocaine+tetracaine topical anesthetic cream: minimal set of both topical anesthetic codes (D04AB01+D04AB06); ATCPROD's candidate D04AB06 (tetracaine alone) is a partial match confirming tetracaine's code but drops lidocaine's contribution -- no dedicated 2-agent combo code found.
695930,A02AA04|A02BC01|B05CB04|G04BX01,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
790888,D01AE12,KEEP_CURRENT,HIGH,Already correct.
800066,B05DB,KEEP_CURRENT,MED,Dianeal-type peritoneal dialysis solution; ATCPROD terminal L4 B05DB (hypertonic solutions) is WHO's best-available answer for this niche product; no L5 identified.
993924,N02BE01|R01BA03|R05DA04|R06AB04,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
310470,S01AA11,OTHER,MED,Gentamicin ophthalmic ointment -> S01AA11 (plain ophthalmic antibiotic); S03AA06 implies combined oto-ophthalmic labeling not indicated by name.
311661,G03BA02,OTHER,MED,"Methyltestosterone buccal tablet delivers systemically; G03BA02 (androgen) fits; buccal-route matrix has no androgen allowance (matrix gap), not a true topical/local use."
1992841,D08AC02,OTHER,LOW,"Multi-ingredient minimal per-ingredient set (property-API lookup + route matrix + tie-break heuristics); no dedicated combo L5 identified for this combination. Ingredient(s) with no WHO ATC code found (omitted): climbazole, salicyloyl phytosphingosine."
2044375,D04AB04|D08AX05,OTHER,MED,Multi-ingredient minimal per-ingredient set (property-API lookup + route matrix + tie-break heuristics); no dedicated combo L5 identified for this combination.
998485,D01AC02,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
801015,B05BA01,OTHER,MED,"Clinimix E 2.75/10 TPN amino acid/dextrose/electrolyte admixture; align with sibling Clinimix variants (801031/801012/800269) already resolved to B05BA01 (amino acids, parenteral nutrition) as base classification."
206511,S02CA03,KEEP_CURRENT,HIGH,ATCPROD-confirmed dedicated combo code already correct.
206698,J04AB02|J04AC01|J04AK01,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
207846,S01AA12,KEEP_CURRENT,HIGH,Tobramycin ophthalmic solution already correctly S01AA12.
313045,A01AA01,OTHER,HIGH,"Sodium fluoride toothpaste -> A01AA01 (dental caries prophylaxis; despite generic 'topical' dose-form label this is a dental product, not a dermatological one)."
992799,A03BB06|A07DA02,OTHER,MED,"Homatropine methylbromide+opium+pectin antidiarrheal oral suspension; A03BB06 (homatropine, antispasmodic) + A07DA02 (opium, antipropulsive/antidiarrheal) is the minimal correct set; N02AA02 (opium as analgesic) and A07BC01 (adsorbent class) don't fit this antidiarrheal's primary mechanism."
618606,A11JC,KEEP_CURRENT,HIGH,Omega-3+vitamin E capsule; ATCPROD-confirmed A11JC (other vitamin combinations).
748857,G03AA12,KEEP_CURRENT,HIGH,Yasmin drospirenone+EE pack already correctly G03AA12.
968663,D02AA,KEEP_CURRENT,HIGH,"Dimethicone medicated pad, same rationale -> D02AA."
310594,S01AA30,OTHER,MED,"Gramicidin+neomycin+polymyxin B ophthalmic solution (Neosporin-type triple antibiotic, no steroid): apply the same WHO catch-all S01AA30 'combinations of different antibiotics' used for the identical-shape Vetropolycin product (1540854), rather than ATCPROD's incomplete single-ingredient candidate S01AA03 (neomycin alone, drops gramicidin+polymyxin B)."
312373,D08AE03|D10AX02|N01BX03,OTHER,MED,Multi-ingredient minimal per-ingredient set (property-API lookup + route matrix + tie-break heuristics); no dedicated combo L5 identified for this combination.
312555,G01AX11,OTHER,HIGH,"Povidone-iodine douche (vaginal) -> G01AX11 (gynecological antiseptic), the route-specific WHO code."
2045140,J01AA02,OTHER,HIGH,"Doxycycline hyclate oral tablet, systemic -> J01AA02; A01AB22(dental) wrong route."
998513,D01AC02,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
313626,A11GA01|B03AA02|B03BB01,OTHER,MED,"Multivitamin+iron oral tablet; ascorbic acid has no standalone WHO code at this context, calcium carbonate likewise omitted (mineral filler); minimal set = ascorbic-acid-adjacent vitamin C code A11GA01 (contains ascorbic acid use context), ferrous fumarate B03AA02, folic acid B03BB01."
347669,A01AA01,OTHER,HIGH,Sodium fluoride oral gel for caries prophylaxis -> A01AA01.
308940,D04AX,KEEP_CURRENT,HIGH,Camphor+phenol topical solution (antipruritic liniment); ATCPROD-confirmed D04AX (Other antipruritics).
1090941,R02AA06|R02AD01,KEEP_CURRENT,HIGH,"Sepasoothe throat lozenge; already correctly R02AA06 (cetylpyridinium, throat antiseptic) + R02AD01 (benzocaine, throat anesthetic)."
205643,D02AX,KEEP_CURRENT,HIGH,Amlactin ammonium lactate topical lotion; ATCPROD-confirmed D02AX (Other emollients and protectives).
637149,D02AB,KEEP_CURRENT,HIGH,Petrolatum+zinc oxide topical ointment; ATCPROD-confirmed D02AB.
860928,C05AD03,OTHER,MED,Multi-ingredient minimal per-ingredient set (property-API lookup + route matrix + tie-break heuristics); no dedicated combo L5 identified for this combination.
705921,G03BA02,KEEP_CURRENT,MED,Covaryx: estrogens+methyltestosterone combo oral tablet; methyltestosterone contributes G03BA02; no dedicated WHO combo code for esterified-estrogen+methyltestosterone found.
204906,N02BA01,OTHER,HIGH,"Aspirin 1200mg rectal suppository is a systemic analgesic/antipyretic dose; N02BA01 (plain analgesic) fits; A01AD05(dental)/B01AC06(antiplatelet, low-dose) don't match this high analgesic dose or rectal systemic-analgesic use."
315219,J01EB05,KEEP_CURRENT,HIGH,"Sulfisoxazole oral suspension, systemic, already correctly J01EB05."
801031,B05BA01,KEEP_CURRENT,HIGH,Already correct.
205349,R01BA01|R01BA03|R06AB04,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
205818,J01CA01,KEEP_CURRENT,HIGH,Ampicillin oral suspension already correctly J01CA01.
204901,V06DD,KEEP_CURRENT,HIGH,Arginine oral capsule; ATCPROD-confirmed V06DD (dietary/general nutrient supplement class).
996746,R01BA03|R05DA04|R06AA02,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
997555,A01AA01,OTHER,HIGH,Same as above.
313947,S01CA01,OTHER,HIGH,"Dexamethasone+neomycin+polymyxin B ophthalmic ointment (Maxitrol-type), no mydriatic -> S01CA01 'dexamethasone and antiinfectives'. ATCPROD confirms sibling SCDs (309679/309680/208591/208601, same MIN) classify to L4 S01CA (not S01CB, which requires a mydriatic component)."
314986,N02BA71,OTHER,MED,Aspirin+butalbital+caffeine+codeine (Fiorinal-with-codeine-type): WHO N02BA71 'acetylsalicylic acid combinations with psycholeptics' fits (butalbital is a barbiturate/psycholeptic); no direct RxNav/ATCPROD confirmation available for this obscure combo.
834154,D08AC02,OTHER,HIGH,Betasept chlorhexidine gluconate solution -> D08AC02.
313805,N02BA01|R06AC01,OTHER,LOW,"Aspirin+phenyltoloxamine (sedating antihistamine) oral tablet; no dedicated WHO combo code identified; minimal set uses aspirin's plain analgesic code plus phenyltoloxamine's closest analog class placeholder is uncertain -- phenyltoloxamine itself has no WHO code, so retaining aspirin N02BA01 alone with low confidence."
809547,A02AC01|A12AA04,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
845493,H02AB07,OTHER,HIGH,"Sterapred DS prednisone oral taper pack, systemic use -> H02AB07; A07EA03 is for local rectal/intestinal action, not applicable to oral systemic taper."
857463,R06AA04,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
208029,C03AA01|C07AA12,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
209704,J01XX10,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
212048,A02AB01|A02AB02,KEEP_CURRENT,LOW,Automated minimal-set derivation produced no codes; retaining current_final as fallback.
212739,G01AX11,OTHER,HIGH,Betadine povidone-iodine douche -> G01AX11.
1095510,R05CA02|V03AB21,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
1099593,R01BA02|R06AX07,OTHER,HIGH,Pseudoephedrine+triprolidine oral tablet: minimal set = pseudoephedrine's systemic-oral code R01BA02 (same R01B oral exception as above) + triprolidine R06AX07. ATCPROD's candidate R01BA02 confirms the pseudoephedrine half but drops triprolidine.
1100501,R01BA03|R06AB04,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
1110809,R06AC01,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
2119467,L03AX14,KEEP_CURRENT,LOW,"Histamine dihydrochloride topical gel; L03AX14 is histamine's only WHO ATC entry (immunostimulant, typically SC injection use) - no topical-specific WHO code exists; kept as best-available substance code with low confidence given route mismatch."
1116150,S01AA03|S01AA18|S01AA32|S01BA02,OTHER,MED,Multi-ingredient minimal per-ingredient set (property-API lookup + route matrix + tie-break heuristics); no dedicated combo L5 identified for this combination.
1119422,B05CB04,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
1191684,D08AX08,KEEP_CURRENT,MED,Single-ingredient route-filtered code matches current_final; auto-derived via ingredient property-API lookup + route matrix.
1233685,N01AH01|N01BB09|N02AB03,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
859141,R01BA03|R05DA03|R06AB04,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
1011820,A01AD01|B02BC09|C01BB01|C01CA24|C05AD01|N01BB02|R03AA01,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
1011981,S01CA02,OTHER,MED,"Cetapred: prednisolone acetate+sulfacetamide ophthalmic ointment, no mydriatic -> S01CA02 'prednisolone and antiinfectives' by analogy to Maxitrol/S01CA pattern."
1012253,C01BB01|C05AD01|N01BB01|N01BB02,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
1014367,D07AA02|D01AC08,OTHER,MED,"Ketocon Plus kit = two separate topical products packaged together (hydrocortisone gel + ketoconazole cream); treat as two independent single-ingredient topicals: D07AA02 (hydrocortisone) + D01AC08 (ketoconazole, confirmed WHO code)."
1053753,D07CB01,KEEP_CURRENT,HIGH,Nystatin+triamcinolone acetonide topical cream already ATCPROD-confirmed at dedicated combo code D07CB01.
1086240,H02AB08,OTHER,HIGH,Injectable suspension (IM/intra-articular) triamcinolone acetonide -> systemic H02AB08. Dental/anorectal/nasal-inhalant codes are wrong-route pollution.
244051,A12CA01|B05CB01,KEEP_CURRENT,LOW,No route-appropriate WHO code found via automated lookup; retaining current_final as fallback.
248678,D02AF,KEEP_CURRENT,MED,Salicylic acid+urea topical ointment (keratolytic); ATCPROD already assigns D02AF for this specific product; matches sibling paste product's terminal-L4 pattern.
251380,D11AF,KEEP_CURRENT,HIGH,WHO D11AF (Wart and anti-corn preparations) has no L5 children (verified); terminal L4 correct.
1095693,D11AF,KEEP_CURRENT,HIGH,Same terminal L4 D11AF.
1012257,A01AC02|C01BB01|C05AA09|C05AD01|H02AB02|N01BB02|S03BA01,KEEP_CURRENT,MED,Multi-ingredient minimal per-ingredient set (auto-derived) matches current_final; no dedicated combo L5 identified.
1085769,D07AB09,OTHER,HIGH,"Cinolar: plain triamcinolone acetonide topical ointment, no combo -> D07AB09 (moderately potent, plain). D07XB02 is for combinations; C05AA12 is anorectal."
1098924,A01AA01,OTHER,HIGH,Sodium fluoride oral solution/drops -> A01AA01.
1052950,D08AJ01,OTHER,HIGH,Benzalkonium chloride topical spray -> D08AJ01.
1086041,H02AB08,OTHER,HIGH,Same product family (Ken-Jec) -> H02AB08.
204510,D07AB19,OTHER,HIGH,"Plain dexamethasone topical spray, no combo/acne context -> D07AB19 (moderately potent, plain). C05AA09(anorectal)/D07XB05(combo)/D10AA03(acne-combo) don't fit."
996736,R05FA02,KEEP_CURRENT,HIGH,"Codeine+guaifenesin oral capsule (2-ingredient, no decongestant) ATCPROD-confirmed R05FA02."
346806,B05CX01,OTHER,LOW,"Ethanol+glucose injectable solution (likely an ethanol-lock or antidote preparation); B05CX01 (glucose, irrigating solutions) is the closest fit but this is a genuinely obscure/ambiguous product; ethanol itself has no systemic-injectable WHO code matching this use."
824194,J01CR02,KEEP_CURRENT,HIGH,Same.
