rxcui,final_codes,fix_action,confidence,evidence
1657016,N01BB52,OTHER,HIGH,"epinephrine+lidocaine dental cartridge: N01BB52 'lidocaine, combinations'"
607273,J05AB06|S01AD09,KEEP_CURRENT,MED,"ganciclovir intravitreal implant (Vitrasert, CMV retinitis): dual real-world classification (systemic antiviral substance J05AB06 + ophthalmic-delivery S01AD09) retained"
1013053,N01BB02,OTHER,MED,"single-ingredient lidocaine injectable (Truxacaine, dental local anesthetic): N01BB02 alone; current mixes in wrong-route topical/antiarrhythmic/rectal codes"
1039685,D01AE12,KEEP_CURRENT,HIGH,"salicylic acid topical = D01AE12, confirmed on WHO ATC index"
284275,H02AB06,OTHER,HIGH,"prednisolone oral solution (Prelone, systemic): H02AB06; drop dental/GI-local/rectal/ophth-otic siblings"
1658180,D01AE12,KEEP_CURRENT,HIGH,"salicylic acid topical = D01AE12, confirmed on WHO ATC index"
1012002,S01CA02,OTHER,HIGH,prednisolone acetate+sulfacetamide OPHTHALMIC ointment (AK-Cide) -> S01CA02
1047945,A03BA03|G04BX12|J01XX05,OTHER,MED,atropine/benzoic-acid/hyoscyamine/methenamine/methylene-blue/phenyl-salicylate UTI antiseptic-antispasmodic tablet: hyoscyamine A03BA03+phenyl salicylate G04BX12+methenamine J01XX05; drop plain-atropine and methylene-blue antidote/diagnostic-context codes
1994404,D01AE12,OTHER,HIGH,salicylic acid=D01AE12 (only WHO L5 for the substance); D02AF/D11AF are L4s with zero L5 children per atcddd.fhi.no
312997,R01AX,KEEP_CURRENT,LOW,"saline nasal spray/gel/inhalation solution: no WHO L5 exists specifically for sodium chloride nasal use; R01AX (nasal preparations, other) terminal L4 accepted; production's systemic IV-electrolyte/ophthalmic-hypertonic-saline codes are wrong route"
352080,J01AA02,OTHER,HIGH,"doxycycline hyclate delayed-release oral capsule (Doryx, systemic): J01AA02; drop local-oral A01AB22"
824590,A11JB,KEEP_CURRENT,MED,"vitamin/mineral combination class is a terminal WHO L4 with no L5 children (or, for 308705/210780, the existing per-ingredient L5 set is already correct); current mapping accepted"
310664,C02LF01,KEEP_CURRENT,MED,guanethidine+hydrochlorothiazide tablet: dedicated combo class C02LF01
801644,B05BA01,KEEP_CURRENT,HIGH,multi-amino-acid parenteral nutrition solution: B05BA01 'amino acids'; per-amino-acid electrolyte/antidote/antidepressant codes (glycine/lysine/methionine/tryptophan) do not apply to a TPN mixture
2109606,D08AJ01|D08AX08,OTHER,MED,benzalkonium chloride+ethanol liquid soap: D08AJ01+D08AX08(ethanol antiseptic); drop D09AA11 medicated-dressing code
211297,N06BC01,OTHER,HIGH,"aspirin+caffeine tablet (P-A-C): strip aspirin codes, keep caffeine N06BC01"
212841,D01AE12,KEEP_CURRENT,HIGH,"salicylic acid topical = D01AE12, confirmed on WHO ATC index"
1091626,C08DB01,OTHER,HIGH,"diltiazem ER oral tablet/capsule (systemic antihypertensive/antianginal): C08DB01; C05AE03 is the topical/rectal anal-fissure gel code, wrong route"
1099602,R01BA52|R06AX07,OTHER,MED,"pseudoephedrine+triprolidine oral tablet (Histafed): R01BA52(pseudoephedrine combo)+R06AX07(triprolidine plain, no combo suffix)"
1145348,A11JA,KEEP_CURRENT,MED,"vitamin/mineral combination class is a terminal WHO L4 with no L5 children (or, for 308705/210780, the existing per-ingredient L5 set is already correct); current mapping accepted"
1117122,A01AA01,OTHER,HIGH,"sodium fluoride dental caries prophylaxis = A01AA01; A12CD01 is the systemic mineral-supplement sibling code, wrong use-context"
203970,J01AA07,OTHER,HIGH,"tetracycline HCl oral capsule (Achromycin V, systemic): J01AA07; drop local-oral A01AB13 and ophthalmic/otic S03AA02"
206225,D10AF02,KEEP_CURRENT,HIGH,"erythromycin topical solution (acne use, Erythra-Derm): D10AF02 already current, correct route"
207933,L02AA04,OTHER,HIGH,"diethylstilbestrol injectable solution (Stilphostrol, a prostate-cancer hormone therapy product, not routine estrogen replacement): L02AA04 oncology code; matches production/ATCPROD-like signal"
856797,N06CA01,KEEP_CURRENT,HIGH,amitriptyline+perphenazine tablet: dedicated combo N06CA01 'amitriptyline and psycholeptics'
210780,A11GA01|B03AA07,KEEP_CURRENT,MED,"vitamin/mineral combination class is a terminal WHO L4 with no L5 children (or, for 308705/210780, the existing per-ingredient L5 set is already correct); current mapping accepted"
1099869,A12AX,OTHER,MED,"calcium carbonate+cholecalciferol chewable tablet: align with A12AX 'calcium, combinations with vitamin D' used for the other two identical-ingredient rows; drop redundant antacid/mineral-supplement codes"
859153,R01BA53|R05DA03|R06AB54,OTHER,MED,chlorpheniramine+hydrocodone+phenylephrine oral solution: R01BA53+R05DA03+R06AB54
1012272,N01BB57,OTHER,HIGH,"etidocaine+epinephrine injectable (Duranest w/ epi): N01BB57 'etidocaine, combinations'"
1013731,R01BA53|R06AC01,OTHER,MED,phenylephrine+pyrilamine ORAL tablet: R01BA53(phenylephrine combo)+R06AC01(pyrilamine plain); production's nasal/ophthalmic codes are wrong route for an oral tablet
1046596,S01GA01,KEEP_CURRENT,HIGH,naphazoline+zinc sulfate ophthalmic solution: S01GA01 (naphazoline decongestant); zinc sulfate astringent has no separate ophthalmic code
1046704,D08AJ01,OTHER,MED,benzalkonium chloride+menthol+petrolatum topical ointment (Herpetrol): D08AJ01; drop D09AA11 medicated-dressing code
1049176,D04AA32|D08AJ08,KEEP_CURRENT,MED,"benzethonium chloride+diphenhydramine+zinc acetate topical gel (Calagel): D04AA32(diphenhydramine,topical antihistamine)+D08AJ08(benzethonium,antiseptic) already current; zinc acetate's systemic Wilson's-disease code A16AX05 doesn't fit this topical anti-itch use"
1053859,D02AE01,KEEP_CURRENT,MED,ammonium lactate+urea topical cream (Carb-O-Lac): D02AE01 (ammonium lactate); urea has no separate L5
1085987,H02AB08,OTHER,MED,"triamcinolone acetonide injectable suspension (TAC, IM/systemic depot): H02AB08; drop dental/rectal/inhaled siblings"
244399,D07CC03,OTHER,HIGH,flurandrenolide(fludroxycortide)+neomycin topical cream: dedicated combo D07CC03 'fludroxycortide and antibiotics'
283224,M02AB01|M02AC,OTHER,HIGH,"camphor/capsaicin/menthol/methyl-salicylate topical rub: capsaicin=M02AB01 (real L5) + M02AC (terminal L4 for the salicylate-derivative content, methyl salicylate itself has no dedicated L5); current_final's single M02AC code omitted the capsaicin component"
1658308,D01AE12,KEEP_CURRENT,HIGH,"salicylic acid topical = D01AE12, confirmed on WHO ATC index"
1000682,S01AB04,KEEP_CURRENT,HIGH,sulfacetamide sodium ophthalmic ointment (Cetamide): S01AB04 correct; production's D10AB02(sulfur) is a substance mismatch
1738136,A03BA03|J01XX05,OTHER,MED,hyoscyamine+methenamine+methylene-blue+sodium-phosphate UTI capsule: A03BA03+J01XX05; drop methylene-blue antidote/diagnostic-context codes
1115980,R03CA02|R05CA02,OTHER,LOW,ephedrine+potassium iodide oral solution (old bronchodilator/expectorant): R03CA02+R05CA02; drop cardiovascular-vasopressor and antidote-context codes (genuine route ambiguity for oral ephedrine)
1116971,M02AB01|M02AC,OTHER,HIGH,"camphor/capsaicin/menthol/methyl-salicylate topical rub: capsaicin=M02AB01 (real L5) + M02AC (terminal L4 for the salicylate-derivative content, methyl salicylate itself has no dedicated L5); current_final's single M02AC code omitted the capsaicin component"
603646,R01BA53|R06AC01,OTHER,MED,"carbetapentane+phenylephrine+pyrilamine oral suspension (C-Tanna 12D): R01BA53+R06AC01; carbetapentane has no WHO code, dropped"
860164,R01BA53|R05CA03|R05DA03,OTHER,MED,guaifenesin+hydrocodone+phenylephrine oral solution (MonteFlu HC): R01BA53+R05CA03+R05DA03
1042818,D01AE12,KEEP_CURRENT,HIGH,"salicylic acid topical = D01AE12, confirmed on WHO ATC index"
1046961,A03BA03|N03AA02,OTHER,LOW,atropine/hyoscyamine/phenobarbital/scopolamine GI antispasmodic tablet/solution: hyoscyamine A03BA03+phenobarbital N03AA02; scopolamine's antiemetic(A04AD01)/sedative(N05CM05) codes don't fit its antispasmodic role here and are dropped; plain-atropine dropped
243998,H03CA,KEEP_CURRENT,MED,"iodine oral tablet (thyroid/systemic iodine-therapy use): H03CA terminal L4 correct; production's D08AG03 is the topical-antiseptic-iodine code, wrong route/use"
244642,D02AA,KEEP_CURRENT,MED,"single-ingredient dimethicone topical cream: D02AA (terminal L4, no L5 for dimethicone as general emollient); P03AX05 is the anti-lice-specific code, wrong use-context"
2003662,B02BC30,KEEP_CURRENT,HIGH,fibrinogen+thrombin topical fibrin sealant (Tisseel): dedicated combo B02BC30 'combinations'; preferred over ATCPROD's thrombin-monotherapy candidate B02BC06 per combo-precedence rule
204919,D02AB,KEEP_CURRENT,MED,"single-ingredient zinc oxide paste: D02AB (terminal L4); C05AX04 is hemorrhoid-specific, wrong use-context"
207290,P01AB01,OTHER,MED,"metronidazole oral tablet (Flagyl, systemic/antiprotozoal use): P01AB01 (matches ATCPROD-like production signal); drop local-oral A01AB17"
884202,C02AC01|C03BA04,OTHER,MED,"chlorthalidone+clonidine tablet (Clorpres): C02AC01(clonidine,antihypertensive)+C03BA04(chlorthalidone); drop N02CX02(clonidine migraine-specific code, wrong indication)"
1098161,D03AX05,KEEP_CURRENT,HIGH,"sodium hyaluronate topical lotion (wound-care use): D03AX05 correct; production's M09AX01 is the intra-articular-injection code, wrong route/form"
2106103,D02AB,KEEP_CURRENT,MED,single-ingredient zinc oxide topical cream: D02AB
210804,A02AB01,OTHER,MED,"single-ingredient aluminum hydroxide oral capsule (Alu-Cap): A02AB01; A02AB02(algeldrate) is a different aluminum compound, substance mismatch"
1012757,R01BA53|R06AA08,OTHER,MED,"carbinoxamine+phenylephrine oral solution: R01BA53+R06AA08(carbinoxamine plain, no combo suffix)"
1053426,R02AD01,OTHER,HIGH,2-component benzocaine oral gel pack (Orajel Day/Night): both components are oropharyngeal benzocaine gel -> R02AD01; drop rectal/topical-skin sibling codes
282739,R01BA53|R06AB54|R06AC01,OTHER,MED,chlorpheniramine+phenylephrine+pyrilamine oral solution: R01BA53+R06AB54+R06AC01
308077,A02AD01,OTHER,MED,aluminum hydroxide + magnesium hydroxide antacid (no antiflatulent present): A02AD01 'ordinary salt combinations'; production's single-ingredient A02AB01 drops magnesium component
1673147,N01BB51,OTHER,HIGH,"bupivacaine+epinephrine injection (Marcaine w/ epi): N01BB51 'bupivacaine, combinations'"
1049110,D04AB04|D08AJ08,KEEP_CURRENT,HIGH,"benzethonium chloride+benzocaine topical spray/cream: D04AB04(benzocaine,topical anesthetic)+D08AJ08(benzethonium,antiseptic) already current, correct"
1740883,D04AB01,OTHER,HIGH,"lidocaine+menthol TOPICAL (skin) gel/cream: D04AB01; C05AD01 is the rectal/anal-fissure lidocaine code, wrong route"
1792775,A02AF02,OTHER,HIGH,calcium-carbonate/aluminum-magnesium 'ordinary salt' antacid + simethicone/dimethicone antiflatulent -> dedicated combo class A02AF02 'ordinary salt combinations and antiflatulents'
197383,C07CB03,KEEP_CURRENT,HIGH,atenolol+chlorthalidone tablet: dedicated combo C07CB03 'atenolol and thiazides'
1251335,G03FA01,OTHER,MED,"ultra-low-dose ethinylestradiol+norethindrone acetate pack (Femhrt, HRT product not contraceptive): G03FA01 'norethisterone and estrogen' (menopausal HRT class) rather than G03AA (contraceptive class)"
1252016,G03AA09,KEEP_CURRENT,HIGH,desogestrel+ethinylestradiol contraceptive pack (Viorele): dedicated combo G03AA09 already current
1293472,R01BA53|R06AB54,OTHER,MED,chlorpheniramine tannate+phenylephrine tannate oral suspension: R01BA53+R06AB54
1293512,N02CA52|N06BC01,OTHER,MED,"caffeine+ergotamine tartrate oral tablet (Wigraine): N02CA52 'ergotamine, combinations excl. psycholeptics' (combo-suffix variant) + N06BC01(caffeine)"
1293731,C05AA01|C05AD07,OTHER,MED,hydrocortisone acetate+pramoxine RECTAL cream (ProctoCream-HC): C05AA01+C05AD07
1294350,R01BA53|R06AA52,OTHER,MED,diphenhydramine+phenylephrine chewable tablet (Aldex CT): R01BA53+R06AA52(diphenhydramine combo)
1294368,R06AA52,OTHER,MED,carbetapentane+diphenhydramine ER suspension: only R06AA52(diphenhydramine combo); no decongestant present; carbetapentane has no WHO code
1294567,N02BE01|R01BA52|R06AA52,OTHER,MED,acetaminophen+diphenhydramine+pseudoephedrine oral tablet: N02BE01 plain analgesic + R01BA52 + R06AA52
1299764,R03AB02,OTHER,MED,isoproterenol HCl INHALATION solution: R03AB02 (inhaled route); R03CB01(oral) and C01CA02(cardiac/IV) are wrong route for an inhalation solution
1300363,D01AE12,KEEP_CURRENT,HIGH,"salicylic acid topical = D01AE12, confirmed on WHO ATC index"
1356330,M02AB01|M02AC,OTHER,HIGH,"camphor/capsaicin/menthol/methyl-salicylate topical rub: capsaicin=M02AB01 (real L5) + M02AC (terminal L4 for the salicylate-derivative content, methyl salicylate itself has no dedicated L5); current_final's single M02AC code omitted the capsaicin component"
1356527,P02BA01|P02CC01|P02CF01,KEEP_CURRENT,HIGH,ivermectin+praziquantel+pyrantel chewable tablet (systemic antiparasitic combo): all three per-ingredient codes correct
1359352,D04AB07|D06AX04|D06AX05,OTHER,MED,bacitracin+neomycin+polymyxin B+pramoxine TOPICAL ointment: add pramoxine local anesthetic D04AB07; polymyxin B has no topical-skin code
1363770,R01BA03,KEEP_CURRENT,HIGH,single-ingredient phenylephrine ER suspension: plain code R01BA03 correct (no combination partner)
1367212,N02BE01|R01BA53,OTHER,MED,acetaminophen+phenylephrine oral tablet: N02BE01+R01BA53
198001,C07BA12,KEEP_CURRENT,HIGH,bendroflumethiazide+nadolol tablet: dedicated combo C07BA12 'nadolol and thiazides'
1432785,D08AE03,OTHER,HIGH,"camphor+phenol topical gel (ChapIce, lip-balm use): D08AE03 (phenol, topical antiseptic); C05BB05 is the injectable-sclerosant code, wrong route/use entirely"
1442280,D01AE12,KEEP_CURRENT,HIGH,"salicylic acid topical = D01AE12, confirmed on WHO ATC index"
1442714,D01AE12,OTHER,HIGH,salicylic acid=D01AE12 (only WHO L5 for the substance); D02AF/D11AF are L4s with zero L5 children per atcddd.fhi.no
1537095,N02BE01|R01BA53|R05CA03|R06AA52,OTHER,MED,2-component GPCK pack (APAP/diphenhydramine/phenylephrine oral solution + APAP/guaifenesin/phenylephrine oral solution): N02BE01+R01BA53+R05CA03+R06AA52; production's nasal/ophthalmic codes wrong route
1537071,D04AB01|D08AJ01,OTHER,MED,benzalkonium chloride+lidocaine liquid soap: D04AB01(lidocaine topical anesthetic)+D08AJ01(benzalkonium); drop rectal C05AD01 and medicated-dressing D09AA11
1546164,D11AX22,KEEP_CURRENT,HIGH,"ivermectin topical solution (Bimectin, dermatological use): D11AX22 correct route"
1371365,D01AC08|D08AC02,OTHER,HIGH,"chlorhexidine+ketoconazole topical spray: D08AC02+D01AC08; drop systemic J02AB02, dental A01AB03, throat R02AA05"
1918252,A01AA30,OTHER,HIGH,sodium fluoride + sodium monofluorophosphate toothpaste = 2 distinct fluoride salts -> A01AA30 'combinations' catch-all under caries prophylactic agents
1245259,D08AG02,OTHER,HIGH,povidone-iodine surgical scrub soap/pad: D08AG02 (general antiseptic); D09AA09(medicated dressing) and D11AC06(medicated shampoo) are wrong-product-type sibling codes for the same substance
1247574,D01AC02,KEEP_CURRENT,HIGH,miconazole nitrate topical antifungal spray/cream: D01AC02 correct route; production's dental/vaginal codes wrong route
1292988,A03BB03|R01BA53|R06AB54,OTHER,MED,chlorpheniramine+methscopolamine+phenylephrine ER suspension: A03BB03(methscopolamine plain)+R01BA53+R06AB54
1293665,B01AC06,OTHER,HIGH,"single-ingredient aspirin 81mg delayed-release tablet (Aspir-Low, classic low-dose): B01AC06 antiplatelet; drop N02BA01/A01AD05 (wrong use for this dose)"
