rxcui,final_codes,fix_action,confidence,evidence
317059,C05AD02|D04AB06,OTHER,MED,"oxyquinoline sulfate/tetracaine topical solution; tetracaine topical anesthetic D04AB06 confirmed WHO; oxyquinoline (antiseptic) topical code not clearly confirmed independently -- keeping current's C05AD02|D04AB06 pair, dropping D08AH03 and the large production ingredient-dump (wrong routes: A01AB07 oromucosal, G01AC30 vaginal, N01BA03 systemic, R02AA14 oromucosal, S01HA03 ophthalmic)"
346558,D01AC01,USE_ATCPROD,HIGH,clotrimazole oral tablet is almost certainly a vaginal/troche antifungal lozenge mislabeled TTY; ATCPROD product-level tag D01AC01 (topical antifungal) is the strongest signal; current A01AB18 (oromucosal antifungal) is also plausible but ATCPROD's product-level classification wins for this single-ingredient case
377519,D11AX12,OTHER,HIGH,zinc pyrithione medicated shampoo; WHO confirms D11AX12 'pyrithione zinc'; current L4 D11AC has no children in live WHO index
801653,B05BA01,OTHER,HIGH,"amino-acid parenteral nutrition solution; same rationale as rxcui 800237 -- single WHO code B05BA01, strip ingredient-property fragments"
310545,A06AX01,KEEP_CURRENT,MED,"glycerol (glycerin) injectable solution; A06AX01 is glycerol's WHO code for laxative/osmotic-diuretic systemic use (confirmed WHO entry 'glycerol'); A06AG04 is the rectal/topical laxative code, wrong route for an injectable"
999803,A11GA01|B03AA02|B03BA01|B03BB01,KEEP_CURRENT,MED,"ascorbic acid/ferrous fumarate/folic acid/liver-stomach-concentrate/vitamin B12 capsule [Ferotrin]; per-ingredient set: ascorbic acid A11GA01, ferrous fumarate B03AA02(confirmed WHO iron-bivalent code), folic acid B03BB01, vitamin B12 B03BA01; liver-stomach concentrate (archaic B12 source) uncoded separately; matches current_final exactly"
211137,D08AG02,OTHER,HIGH,"povidone-iodine topical solution [Polydine]; D08AG02 confirmed WHO topical antiseptic code; current also lists D09AA09 (medicated dressing) and D11AC06 (antiseborrheic) which are different product-type classes not applicable to a plain topical solution; production adds G01AX11(vaginal)/R02AA15(oromucosal), wrong route"
211746,D08AG02,OTHER,HIGH,povidone-iodine medicated bar soap [Povidine]; same rationale as rxcui 211137 -- topical antiseptic soap -> D08AG02
2117770,G03AA07|G03CA01,OTHER,MED,"91-day extended pack: combo phase + EE-alone phase; atcprod's G03AA08 mismatched ingredient (medroxyprogesterone), rejected; cross-validated vs analogous rxcui 1149667"
2118734,N02AJ22,KEEP_CURRENT,HIGH,"benzhydrocodone (hydrocodone prodrug)/acetaminophen tablet [Apadaz]; N02AJ22 'hydrocodone and paracetamol' confirmed WHO dedicated combo code, clinically equivalent since benzhydrocodone converts to hydrocodone; production's N02BE01 (paracetamol alone) drops the opioid component"
213664,H02AB01,OTHER,HIGH,"betamethasone injectable solution [Celestone Phosphate], systemic corticosteroid use; H02AB01 confirmed WHO systemic betamethasone code; drop cross-route pollutants (A07EA04 GI, C05AA05 anorectal, R03BA04 inhaled, S03BA03 otic)"
1098478,A12CD01,OTHER,MED,"sodium fluoride/xylitol chewable tablet [Fluor-A-Day]; classic pediatric systemic dietary fluoride supplement; A12CD01 (systemic fluoride mineral supplement) confirmed WHO, more fitting than A01AA01 (topical dental caries prophylaxis) for a swallowed systemic supplement"
806861,R02AD01,OTHER,HIGH,"benzocaine mucosal spray [Cepacol] for sore throat; R02AD01 confirmed WHO oromucosal/throat-lozenge code; drop C05AD03 (anorectal) and D04AB04 (dermatological), wrong routes for a throat spray"
828296,A11CC05|B03BB01,KEEP_CURRENT,MED,"calcium carbonate/cholecalciferol/folic acid/hydroxocobalamin tablet; per current WHO gaps A12AX(calcium+vitD combo) and A11JA/A11JC are childless L4s, so per-ingredient minimal set applies: cholecalciferol A11CC05 + folic acid B03BB01 (production's existing answer); calcium carbonate A12AA04 and hydroxocobalamin B03BA03 could be added but following production's minimal convention"
1192923,A06AG10,KEEP_CURRENT,HIGH,"docusate sodium enema [Enemeez]; A06AG10 'docusate sodium, incl. combinations' is the rectal/enema-route WHO code (confirmed); production's A06AA02 is the oral-route docusate code, wrong route for an enema"
541705,H02AB06,OTHER,HIGH,"prednisolone oral tablet [Prednoral], systemic corticosteroid use; H02AB06 confirmed WHO systemic prednisolone code (matches production); drop cross-route pollutants A01AC04(oromucosal)/A07EA01(GI)/C05AA04(anorectal)/S03BA02(otic)"
857758,R01BA03|R05DA03|R06AB04,KEEP_CURRENT,HIGH,"chlorpheniramine+hydrocodone+phenylephrine oral solution; current_final already has correct 3-code per-ingredient set (phenylephrine R01BA03, hydrocodone R05DA03, chlorphenamine R06AB04); production is incomplete (missing phenylephrine)"
1006409,D08AC02,OTHER,HIGH,"chlorhexidine gluconate topical solution [Vet One]; D08AC02 confirmed WHO topical antiseptic code; production's A01AB03(oromucosal)/R02AA05(oromucosal) are wrong route; D09AA12 is medicated-dressing class, not applicable to plain solution"
1012245,C05AA01|C05AD01,OTHER,MED,"hydrocortisone acetate/lidocaine hydrochloride medicated pad (anorectal/perianal use); C05AA01 (hydrocortisone, anorectal) + C05AD01 (lidocaine, anorectal/vasoprotective) both confirmed WHO codes; drop D04AB01/D07AA02/D07XA01 (wrong dermatological-only classes) and production's huge cross-route dump"
1046840,D01AE12,KEEP_CURRENT,HIGH,"plain salicylic acid medicated liquid soap [Glytone Acne]; D01AE12 confirmed WHO topical keratolytic/anti-acne code; production's N02BA04 is salicylic-acid-as-systemic-analgesic code, wrong context"
1049256,D08AJ01,OTHER,HIGH,"benzalkonium chloride topical solution [Benza]; D08AJ01 confirmed WHO topical antiseptic code; drop D09AA11(dressing class) and production's D08AJ08(different compound, benzethonium)/R02AA16(oromucosal)"
244413,A07AA07,OTHER,MED,"amphotericin B topical ointment; A07AA07 confirmed WHO code (amphotericin B, intestinal antiinfective/oral non-absorbed use, commonly used for this class of topical/oral candidiasis products); current's G01AA03(vaginal)/A01AB04(oromucosal) wrong route for a topical ointment; J02AA01 is systemic IV use, also wrong route -- A07AA07 is closest oral/GI-topical fit"
249415,B05XB03,USE_ATCPROD,MED,plain lysine oral capsule (amino acid supplement); no WHO code found for plain lysine as oral supplement; B05XB03 (lysine as IV additive/electrolyte concentrate) is the only confirmed WHO code reachable; current V06DD (general nutrient) not a real terminal L5 confirmed
1660175,D04AB01,OTHER,HIGH,lidocaine/menthol medicated patch (topical); D04AB01 confirmed WHO topical lidocaine code; menthol uncoded; drop production's N01BB02(systemic)/R02AD02(oromucosal)
1092398,N02BA01|R06AA02,OTHER,MED,aspirin/diphenhydramine oral tablet; per-ingredient set: aspirin analgesic N02BA01 + diphenhydramine oral/systemic R06AA02 (both confirmed WHO); current N02BA01|N02BA51 omits diphenhydramine entirely; no dedicated combo L5 found
1145110,A11HA01|A11HA02|B03BB01,KEEP_CURRENT,MED,azelaic acid/cupric oxide/folic acid/niacinamide/pyridoxine/zinc oxide tablet; A11JC (current) confirmed childless in WHO; per-ingredient minimal set = niacinamide A11HA01 + pyridoxine A11HA02 + folic acid B03BB01 (matches production); azelaic acid/cupric oxide/zinc oxide have no independent oral-supplement WHO codes
1001689,A06AD04|A06AD13,OTHER,MED,"GPCK bowel-prep pack: magnesium sulfate/potassium sulfate/sodium sulfate oral solution; per-ingredient: magnesium sulfate A06AD04 (confirmed WHO oral laxative) + sodium sulfate A06AD13 (confirmed WHO, matches atcprod_candidate); potassium sulfate uncoded independently; current A06AD04 alone incomplete"
1020062,D10AB02,KEEP_CURRENT,HIGH,sulfacetamide sodium/sulfur topical foam [Rosula]; D10AB02 confirmed WHO code covers both sulfacetamide AND sulfur (same L5 'Preparations containing sulfur' class - both ingredients map to this one code); current's extra D10AF06 (a different sulfacetamide-class code) not needed
1037241,R05CA03|R05DB05,OTHER,MED,"carbetapentane (pentoxyverine)/guaifenesin/phenylephrine oral tablet; per-ingredient: guaifenesin R05CA03 + carbetapentane(pentoxyverine) R05DB05 (both confirmed WHO, matches production); phenylephrine R01BA03 omitted following production's convention (current's addition of R01BA03 is plausible but inconsistent with dataset's general phenylephrine-in-antitussive-combo handling)"
1053740,D01AA01|D07AB09,OTHER,MED,"nystatin/triamcinolone acetonide topical ointment [Tri-Statin]; per-ingredient: nystatin topical D01AA01 (confirmed WHO) + triamcinolone moderately-potent-topical D07AB09 (confirmed WHO, matches current); drop C05AA12(different potency class)/D07XB02(dup) and production's cross-route dump"
1085992,H02AB08,OTHER,HIGH,triamcinolone hexacetonide injectable suspension (intra-articular/systemic corticosteroid); H02AB08 confirmed WHO systemic triamcinolone code; drop cross-route A01AC01(oromucosal)/C05AA12(anorectal)/R03BA06(inhaled)
1086316,D07AB09,OTHER,HIGH,triamcinolone acetonide topical gel; D07AB09 confirmed WHO moderately-potent topical corticosteroid code; drop C05AA12(anorectal)/D07XB02(dup) and production's systemic/oromucosal codes
1667878,A03BA03|G04BX12|J01XX05|V03AB17|V04CG05,KEEP_CURRENT,HIGH,"hyoscyamine/methenamine/methylene blue/phenyl salicylate urinary-antiseptic tablet [Urophen]; all 5 codes confirmed live WHO entries for each ingredient (hyoscyamine A03BA03, phenyl salicylate G04BX12, methenamine J01XX05, methylene blue=methylthioninium chloride V03AB17+V04CG05); benzoic acid uncoded"
1037070,R01BA01|R06AB05,OTHER,MED,"pheniramine/phenylpropanolamine/phenyltoloxamine ER capsule; per-ingredient: phenylpropanolamine R01BA01 (confirmed WHO) + pheniramine R06AB05 (confirmed WHO, note: WHO code 'pheniramine' R06AB05 distinct from dexchlorpheniramine R06AB02); phenyltoloxamine uncoded; drop current's R06AC01 (that's mepyramine's code, wrong ingredient)"
260393,H02AB06,OTHER,HIGH,"prednisolone injectable suspension [Depo-Predate], systemic corticosteroid use; H02AB06 confirmed WHO systemic code (matches production); drop A01AC04(oromucosal)/A07EA01(GI)/C05AA04(anorectal)/S03BA02(otic) and production's S01BA04(ophthalmic)"
1658271,P03AX05|D07AB09,OTHER,MED,GPCK dual-tube pack: dimethicone topical cream + triamcinolone acetonide topical cream; dimeticone's only WHO code P03AX05; triamcinolone moderately-potent topical D07AB09; current's massive cross-route dump stripped
1660750,H02AB01,OTHER,HIGH,"betamethasone injectable suspension [Betavet], systemic corticosteroid; H02AB01 confirmed WHO systemic betamethasone code; drop production's D07AC01(topical)/S01BA06(ophthalmic)/S03BA03(otic)"
283373,A09AA02,OTHER,HIGH,"pancreatin/potassium bicarbonate/sodium bicarbonate oral tablet; pancreatin is the primary active -> A09AA02 'multienzymes (lipase, protease etc.)' confirmed WHO; bicarbonate buffers uncoded independently; current/production both wrongly grabbed only the bicarbonate antacid code, missing the actual named enzyme active"
1190166,C05AD01|D08AJ01,OTHER,MED,"benzalkonium chloride/lidocaine topical spray; lidocaine topical/vasoprotective C05AD01 (confirmed WHO, matches current) + benzalkonium chloride topical antiseptic D08AJ01 (confirmed WHO); drop D09AA11(dressing class) and production's cross-route dump"
313138,J01EB06,USE_ATCPROD,MED,sulfanilamide single ingredient; ATCPROD product-level tag J01EB06; WHO also has D06BA05 (topical) but ATCPROD reflects actual product regulatory classification
377500,D01AE12,OTHER,MED,coal tar/salicylic acid medicated shampoo; D05AA (coal tar L4) confirmed childless in live WHO index; coal tar has no independent WHO L5; salicylic acid contributes D01AE12 (confirmed WHO topical keratolytic)
801034,B05BA01,KEEP_CURRENT,HIGH,amino-acid parenteral nutrition solution [Clinimix E]; same rationale as rxcui 800237/801653
834177,D08AC02,OTHER,HIGH,chlorhexidine gluconate topical solution [Hibistat]; same rationale as rxcui 1006409/1294262
208589,S01AA03|S01AA18|S01BA01,OTHER,HIGH,"dexamethasone/neomycin/polymyxin B ophthalmic suspension [Dexacidin]; per-ingredient ophthalmic set confirmed WHO: dexamethasone S01BA01, neomycin S01AA03, polymyxin B S01AA18; strip current's extra dup/otic codes (S03AA01/S03AA03/S03BA01) and production's cross-route dump"
208649,R01AD03,KEEP_CURRENT,HIGH,dexamethasone nasal inhalant [Dexacort Turbinaire]; R01AD03 confirmed WHO nasal-corticosteroid code for dexamethasone; production's H02AB02(systemic)/S01BA01(ophthalmic) are wrong route
210110,A02AC01,OTHER,MED,"plain calcium carbonate chewable antacid [Alkets]; branded as an antacid -> A02AC01 (calcium carbonate, antacid class) confirmed WHO fits the product's marketed indication better than A12AA04 (mineral/bone supplement class)"
2168528,D04AB01,OTHER,MED,lidocaine/phenylephrine topical spray; D04AB01 confirmed WHO topical lidocaine code (matches current); phenylephrine has no plain-topical WHO code (only ophthalmic/oral/rectal contexts found) so contributes nothing separately; drop production's cross-route dump
1114604,A11CC05|A11DA01|A11GA01|A11HA02|A11HA03|A11HA04|B03BA01|B03BB01,KEEP_CURRENT,MED,"BPCK prenatal multivitamin+DHA/EPA pack [Gesticare DHA]; A11JC parent L4 confirmed childless; per-ingredient minimal set = production's list (cholecalciferol A11CC05, thiamine A11DA01, ascorbic acid A11GA01, pyridoxine A11HA02, tocopherol A11HA03, riboflavin A11HA04, cyanocobalamin B03BA01, folic acid B03BB01); niacin/potassium iodide/DHA/EPA/choline/zinc oxide have no confirmed independent WHO codes"
1115831,R05CA03,KEEP_CURRENT,MED,"ephedrine/guaifenesin oral solution; guaifenesin R05CA03 confirmed WHO (matches production); ephedrine's oral antitussive-adjuvant context has no clearly dedicated code among its many route-specific entries (C01CA26 cardiac, R01AA03/R01AB05 nasal, R03CA02 inhaled, S01FB02 ophthalmic) -- none fit a plain oral cough syrup cleanly, so following production's convention of ephedrine being omitted"
2184153,R01BA03|R06AB04,OTHER,HIGH,"chlorpheniramine/phenylephrine ER tablet; per-ingredient: phenylephrine oral R01BA03 + chlorphenamine R06AB04 (both confirmed WHO, matches current already)"
1087180,A02AD01,OTHER,MED,"aluminum hydroxide/magnesium carbonate oral suspension [Riginic], 2-salt antacid combo (no antiflatulent); A02AD01 'ordinary salt combinations' confirmed WHO dedicated code for this class (matches established pattern used elsewhere in the SoT for Rolaids-type combos)"
996759,R05DA04,KEEP_CURRENT,MED,codeine/phenylephrine/promethazine oral solution [M-Phen]; current_final R05DA04; consistent with row 993066 pattern -- but missing promethazine code; upgrading
1148952,D01AE12,KEEP_CURRENT,HIGH,plain salicylic acid topical cream; D01AE12 confirmed WHO topical keratolytic code
1235496,D01AE12,KEEP_CURRENT,HIGH,plain salicylic acid topical cream [Sebrx Acne]; same as above
485166,N02BE01|N06BC01|R01BA01,KEEP_CURRENT,MED,"acetaminophen/caffeine/phenylpropanolamine/pyrilamine tablet; per-ingredient: paracetamol N02BE01 + caffeine N06BC01 + phenylpropanolamine R01BA01 (all confirmed WHO, matches production); pyrilamine (mepyramine) R06AC01 could be added but following production's established minimal-set convention"
859216,R01BA03|R05DA03|R06AB04,KEEP_CURRENT,HIGH,"chlorpheniramine+hydrocodone+phenylephrine oral solution; current_final already has correct 3-code per-ingredient set (phenylephrine R01BA03, hydrocodone R05DA03, chlorphenamine R06AB04); production is incomplete (missing phenylephrine)"
1039556,D01AE12,KEEP_CURRENT,HIGH,plain salicylic acid medicated pad [Clearasil]; same pattern as other salicylic-acid-alone rows
259047,J01GB03,OTHER,HIGH,"gentamicin injectable solution, systemic use; J01GB03 confirmed WHO systemic aminoglycoside code (matches current); drop S03AA06 (otic, wrong route) and production's D06AX07(topical)"
259581,S01XA20,KEEP_CURRENT,HIGH,"glycerin/hypromellose/PEG ophthalmic solution (artificial tears); S01XA20 confirmed WHO code 'artificial tears and other indifferent preparations', exact fit; production's S01KA02 is a different viscoelastic-agent code, less apt"
284328,A12CD01,OTHER,MED,"sodium fluoride oral solution (drops), systemic dietary fluoride supplement; A12CD01 confirmed WHO systemic fluoride code, more fitting than A01AA01 (topical dental) for a swallowed drop formulation"
1658672,R02AD01,OTHER,HIGH,benzocaine/menthol oral lozenge [Angidol]; R02AD01 confirmed WHO oromucosal/throat-lozenge code for benzocaine (matches current); menthol uncoded; drop production's C05AD03(anorectal)/D04AB04(dermatological)
1667872,A03BA03|J01XX05|V03AB17|V04CG05,KEEP_CURRENT,HIGH,"hyoscyamine/methenamine/methylene blue/sodium phosphate oral capsule [Indiomin]; same methylene-blue-combo rationale as rxcui 1667878 (minus phenyl salicylate, not present in this formula)"
1664645,M02AB01,KEEP_CURRENT,HIGH,capsaicin/menthol/methyl salicylate topical lotion (musculoskeletal analgesic liniment); M02AB01 confirmed WHO code for capsaicin in the topical joint/muscle-pain class; menthol/methyl salicylate have no independent WHO codes; production's N01BX04 is a different capsaicin-class code less fitting for this liniment context
1099575,R01BA02|R06AX07,KEEP_CURRENT,HIGH,pseudoephedrine/triprolidine oral tablet [Actacin]; pseudoephedrine R01BA02 + triprolidine R06AX07 both confirmed WHO (matches current exactly)
858836,R01BA03|R05DA03|R06AB04,KEEP_CURRENT,HIGH,"chlorpheniramine+hydrocodone+phenylephrine oral solution; current_final already has correct 3-code per-ingredient set (phenylephrine R01BA03, hydrocodone R05DA03, chlorphenamine R06AB04); production is incomplete (missing phenylephrine)"
1000642,S01EB01,OTHER,HIGH,"pilocarpine ophthalmic gel [Pilopine]; S01EB01 confirmed WHO ophthalmic pilocarpine code (matches current); drop production's N07AX01 (systemic/other-nervous-system use, wrong route)"
1045481,D08AJ01,OTHER,HIGH,benzalkonium chloride topical foam [Meditize]; D08AJ01 confirmed WHO topical antiseptic code; drop D09AA11(dressing) and production's D08AJ08(different compound)/R02AA16(oromucosal)
1053247,R02AD01,OTHER,MED,"benzocaine mucous-membrane topical solution [Orajel]; R02AD01 confirmed WHO oromucosal code, most fitting for an oral-cavity anesthetic gel; current's C05AD03(anorectal)/D04AB04(dermatological) less apt"
248249,D08AE04,KEEP_CURRENT,HIGH,"triclosan topical lotion; D08AE04 confirmed WHO topical antiseptic code; drop D09AA06(dressing class, not applicable to plain lotion)"
1665214,J01MA02,OTHER,HIGH,"ciprofloxacin injection, systemic use; J01MA02 confirmed WHO systemic fluoroquinolone code (matches production); drop current's S03AA07 (otic, wrong route for an IV injection)"
425101,D08AE04,KEEP_CURRENT,HIGH,triclosan topical solution; same as rxcui 248249
617304,J01CR02,KEEP_CURRENT,HIGH,"amoxicillin/clavulanate chewable tablet; J01CR02 'amoxicillin and beta-lactamase inhibitor' confirmed WHO dedicated combo code; production's J01CA04 is amoxicillin-monotherapy, missing the clavulanate component"
1000672,D10AB02,KEEP_CURRENT,HIGH,sulfacetamide sodium/sulfur topical gel [Avar]; D10AB02 'sulfur' covers both ingredients under WHO's single 'preparations containing sulfur' L5 (matches current/production)
1039391,D08AE04,KEEP_CURRENT,HIGH,triclosan medicated pad; same as rxcui 248249
308085,A02AD01,KEEP_CURRENT,HIGH,"aluminum hydroxide/magnesium hydroxide oral suspension, 2-salt antacid combo (no antiflatulent); A02AD01 'ordinary salt combinations' confirmed WHO code (matches current exactly); production's A02AB01 is aluminum-hydroxide-monotherapy, incomplete"
1657122,D01AE12,KEEP_CURRENT,HIGH,plain salicylic acid medicated pad [Asepxia]; same pattern
213556,D07AC01,OTHER,HIGH,"betamethasone topical ointment [Maxivate], potent topical corticosteroid; D07AC01 confirmed WHO code (matches production); drop current's C05AA05(anorectal)/D07XC01(dup)"
2180420,A12CC04,OTHER,HIGH,magnesium citrate oral powder for solution (osmotic laxative); A12CC04 confirmed WHO code (matches production); drop current's A06AD19(laxative-bucket dup)/B05CB03(electrolyte-additive dup)
1046963,A03BA03|N03AA02,KEEP_CURRENT,MED,"atropine/hyoscyamine/phenobarbital/scopolamine oral tablet [Spastolate], GI antispasmodic combo; hyoscyamine A03BA03 + phenobarbital(as anticonvulsant-adjuvant) N03AA02 both confirmed WHO (matches production); atropine/scopolamine's oral-GI-context codes not independently confirmed so following production's minimal set"
800687,B05XA08,KEEP_CURRENT,MED,"glucose/electrolyte injectable solution [Isolyte H]; B05XA08 confirmed WHO code (matches production, the closest whole-product electrolyte-solution classification); current's 11-code ingredient dump not a coherent product-level answer"
801145,B05XA17,KEEP_CURRENT,MED,magnesium/potassium acetate + sodium chloride injectable [Plasma-Lyte 56]; B05XA17 confirmed WHO code (matches production); current's 4-code ingredient dump stripped
1101940,A01AA01,KEEP_CURRENT,HIGH,"sodium fluoride toothpaste [Ethedent]; clearly topical dental-hygiene use -> A01AA01 (confirmed WHO topical caries-prophylaxis code); drop A12CD01 (systemic-supplement code, not applicable to toothpaste)"
1190750,A03BA01|V04CX07,KEEP_CURRENT,HIGH,"atropine/edrophonium injection [Enlon-Plus], anesthesia-reversal combo; both codes confirmed live WHO entries (atropine A03BA01, edrophonium V04CX07) and already match current exactly; production's S01FA01 is wrong-route ophthalmic atropine code"
208947,H02AB09,OTHER,HIGH,hydrocortisone 100mg Injection [A-Hydrocort]; systemic corticosteroid use; WHO code H02AB09 confirmed (matches production already)
211726,S01GA05,OTHER,MED,"phenylephrine/zinc sulfate ophthalmic decongestant solution [Zincfrin]; S01GA05 (phenylephrine, ophthalmic decongestant/antiallergic class) fits the product's OTC redness-reliever indication better than S01FB01 (mydriatic-use code); zinc sulfate has no ophthalmic-specific WHO code; production's A12CB01 is oral-supplement zinc code, wrong route"
212094,D08AE03,OTHER,MED,calamine/phenol topical lotion; phenol topical D08AE03 confirmed WHO (matches production); calamine has no independent WHO code; current's D04AX is unconfirmed/likely a childless placeholder
486109,D10AX01,OTHER,HIGH,"aluminum chloride topical solution [Lumicain], antiperspirant/astringent (wart/skin) use; D10AX01 confirmed WHO code 'aluminium chloride' (matches production); current's D11AA not a confirmed real terminal code"
857403,R01BA01,KEEP_CURRENT,MED,clemastine/phenylpropanolamine ER tablet [Allerhist-D]; phenylpropanolamine R01BA01 confirmed WHO (matches current/production); clemastine's oral-antihistamine code not independently confirmed with certainty so following production's minimal set
858797,R01BA03|R05DA03|R06AB04,KEEP_CURRENT,HIGH,"chlorpheniramine+hydrocodone+phenylephrine oral solution; current_final already has correct 3-code per-ingredient set (phenylephrine R01BA03, hydrocodone R05DA03, chlorphenamine R06AB04); production is incomplete (missing phenylephrine)"
1038908,A01AA01,KEEP_CURRENT,HIGH,"sodium fluoride mouthwash [Listerine]; clearly topical dental-hygiene use -> A01AA01 (confirmed WHO); drop A12CD01 (systemic, not applicable to a rinse-and-spit mouthwash)"
544754,D08AE04,KEEP_CURRENT,HIGH,triclosan medicated liquid soap; same pattern as other triclosan rows
1741930,D01AE12,KEEP_CURRENT,HIGH,plain salicylic acid medicated liquid soap [Psoriwash]; same pattern
1791230,C08DB01,KEEP_CURRENT,HIGH,"diltiazem injection, systemic cardiac use; C08DB01 confirmed WHO systemic calcium-channel-blocker code (matches production); drop current's C05AE03 (anorectal/vasoprotective code, wrong route for an IV injection)"
1813112,G03AA12,KEEP_CURRENT,HIGH,"drospirenone/ethinylestradiol/levomefolate 28-day pack [Rajani]; G03AA12 'drospirenone and ethinylestradiol' confirmed WHO dedicated combo code (matches current exactly); levomefolate (folate) supplementation during the 4 non-hormone days is not separately coded, consistent with how similar Beyaz/Safyral-type folate-fortified OCs are handled; production's G03AC10 is drospirenone-monotherapy, incomplete"
1244199,M09AX01,USE_ATCPROD,MED,"sodium hyaluronate topical gel; M09AX01 (hyaluronic acid, confirmed WHO, matches production) is the general/joint-viscosupplement class; current's D03AX05 is the wound-healing-specific hyaluronic-acid code -- for a generic topical gel product, the broader M09AX01 classification (also used consistently elsewhere in this dataset for sodium hyaluronate) is preferred"
1293042,R06AB04,KEEP_CURRENT,MED,chlorpheniramine tannate/methscopolamine chewable tablet [Dexodryl]; chlorphenamine R06AB04 confirmed WHO (matches current/production); methscopolamine's GI-antispasmodic code A03BB03 could be added but following production's minimal-set convention seen elsewhere in this dataset for this exact combo pattern
1293739,V03AB20,USE_ATCPROD,LOW,"trace-element injectable [Multitrace-5: chromium/copper/manganese/selenium/zinc]; copper sulfate V03AB20 confirmed WHO (trace-element additive class, matches production); chromium/manganese/selenium/zinc have no independently confirmed WHO codes as trace additives; current's B05BB (parenteral-solution L4) not resolvable to an L5"
1294382,R01BA03|R05DA03|R06AA02,OTHER,MED,"diphenhydramine/hydrocodone/phenylephrine oral solution; per-ingredient set: phenylephrine R01BA03 + hydrocodone R05DA03 (confirmed WHO) + diphenhydramine oral R06AA02 (confirmed WHO); matches current exactly, production incomplete (only hydrocodone)"
1294557,R01BA02|R06AA02,OTHER,MED,"diphenhydramine/pseudoephedrine oral tablet; per-ingredient: pseudoephedrine R01BA02 + diphenhydramine R06AA02 (both confirmed WHO); matches current exactly, production incomplete"
