rxcui,final_codes,fix_action,confidence,evidence
1244573,A03BB03|R06AB04,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1250559,D01AE04,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1314474,D01AC02,KEEP_CURRENT,HIGH,"miconazole nitrate Topical Lotion, single ingredient, already correctly coded"
1360011,C01CA06|C05AX06|R01BA03,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1366630,D04AB04,OTHER,HIGH,"Topical Ointment, single ingredient benzocaine: D04AB04 only; drop rectal C05AD03"
1372304,D01AE12,KEEP_CURRENT,MED,"D01AE12 confirmed real WHO L5 (salicylic acid) via RxClass classMembers(D01AE); PROD's added N02BA04 is systemic-salicylate cross-contamination, correctly absent from CF"
1423838,D01AE12,KEEP_CURRENT,MED,"D01AE12 confirmed real WHO L5 (salicylic acid) via RxClass classMembers(D01AE); PROD's added N02BA04 is systemic-salicylate cross-contamination, correctly absent from CF"
1546589,D02AB,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
1305892,B02BC30,KEEP_CURRENT,MED,"fibrin sealant (fibrinogen human+thrombin human, Artiss): per task rule, prefer dedicated combination code (B02BC30) over ATCPROD's monotherapy candidate (B02BC06=fibrinogen alone)"
1357416,A02AC01|A12AA04,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1809029,A11JA,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
1941643,D11AF,USE_ATCPROD,HIGH,ATCPROD confirms D11AF
1249602,J01CE01,OTHER,HIGH,penicillin G POTASSIUM alone = plain benzylpenicillin salt: J01CE01 only
1426278,D08AA03,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1483340,A12BA01,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1492682,P02CF01,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1597119,C01EB16|G02CC01|M01AE01|M01AX05|M01AX25|R02AX02,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1236277,S01XA20,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
1248156,A06AA02|A06AB04,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1294364,D08AE05|S02BA01,OTHER,MED,"chloroxylenol+hydrocortisone+pramoxine Otic Solution: D08AE05 (chloroxylenol; no dedicated otic code exists per classMembers) + S02BA01 (hydrocortisone, otic steroid); pramoxine has no WHO code"
1483143,D02AX,OTHER,HIGH,"Topical Lotion, glycerin as emollient: D02AX (matches ammonium lactate/lactic acid topical-emollient precedent in this dataset); drop laxative-route A06AG04/A06AX01"
1486572,A01AA01|A12CD01,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1492678,P02CF01,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1651332,D07AA02|D10AD01,OTHER,HIGH,"hydrocortisone+tretinoin Topical Cream: D07AA02(hydrocortisone)+D10AD01(tretinoin, confirmed acne-retinoid code); drop rectal/ester/systemic pollution"
1241471,S01XA20,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
1311662,D02AX,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
1304988,G03AA07,USE_ATCPROD,HIGH,"COVERED; G03AA07 = ethinylestradiol+levonorgestrel, correct for this standard OC pack"
647681,B03AA07,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
705836,D01AE12,KEEP_CURRENT,MED,"D01AE12 confirmed real WHO L5 (salicylic acid) via RxClass classMembers(D01AE); PROD's added N02BA04 is systemic-salicylate cross-contamination, correctly absent from CF"
686385,J01EB05|J01FA01,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
749880,G03AA05,OTHER,HIGH,EE0.035/norethindrone0.5 OC pack: G03AA05 (confirmed real WHO code) matches PROD; CF's 4-code breakdown is pollution/mono mismatch
762816,R01BA03,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
763632,A06AB02|A06AD17,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
794012,G02CC02|M01AE02,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
309916,D02AA,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
992679,A03BB06|R05DA03,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1087335,A02AA02|A06AD02|A11HA02|A12CC10|B03BA03|B03BB01|V03AB33,KEEP_CURRENT,LOW,"Highly complex multi-ingredient vitamin/mineral combo (7-13 codes); current_final kept per default-to-current policy, but completeness not independently re-verified ingredient-by-ingredient in this pass -- recommend targeted follow-up review"
206324,D07AA02,OTHER,HIGH,single-ingredient hydrocortisone Topical Solution (Cortaid): D07AA02 only; drop rectal C05AA01 and ester/combo pollution
312988,R01AX,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
312281,A06AD14|C01DA05,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
750187,S01AA03|S01AA18|S01AA32,OTHER,HIGH,bacitracin+neomycin+polymyxin B Ophthalmic Ointment: minimal per-ingredient set (no evidence of a dedicated triple-antibiotic combo L5); adds the 2 codes CF was missing
900528,N02BA51,KEEP_CURRENT,HIGH,aspirin+caffeine Oral Powder: already correctly single-coded with dedicated combo N02BA51
308282,N02BA05|N02BE01|R01BA03|R06AB04,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
308305,N02BE01|R01BA03|R06AB04|R06AC01,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
309714,S01XA20,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
206403,C02CC02|C03AA03,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
314146,G03AA06,KEEP_CURRENT,HIGH,"COVERED; G03AA06 = ethinylestradiol+norgestrel, already correct"
801648,B05BA01,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
991037,C05AD03|D04AB04|N01BA05|R02AD01,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
901833,D08AC02,OTHER,HIGH,chlorhexidine diacetate Topical Spray: D08AC02 only; drop mucosal D09AA12
966566,R03BA01,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
311888,S01CA02,USE_ATCPROD,HIGH,"ATCPROD confirms S01CA (corticosteroid+antiinfective combo, ophthalmic) family for neomycin+polymyxinB+prednisolone"
315002,D08AE05|S02BA01,OTHER,MED,benzalkonium+chloroxylenol+hydrocortisone Otic Solution: same fix; benzalkonium has no clean otic code
692774,R01BA03|R05DB05,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
792049,A12AA13,OTHER,HIGH,"calcium citrate/glutamate Oral Tablet: A12AA13 (calcium citrate) only, matches PROD; drop A09AB01 (wrong, digestive-enzyme class); glutamate has no WHO code"
860943,C05AD03,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
861689,J01CR02,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
312104,A03DB,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
205834,J01CA01,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
809533,A12AX,USE_ATCPROD,HIGH,"ATCPROD confirms A12AX (Calcium,combinations w/ vitD/other drugs); property API empty, no L5 exists"
806717,B05CB01|B05XA03,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
309680,S01CA01,USE_ATCPROD,HIGH,ATCPROD confirms S01CA family for dexamethasone+neomycin+polymyxinB
643496,A02AD01,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
692658,A03BB03|R01BA03|R06AB02,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
745505,J01CE01,OTHER,HIGH,penicillin G POTASSIUM alone: J01CE01 only
701627,A11CB,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
762007,G03AA05,KEEP_CURRENT,HIGH,COVERED; already correctly G03AA05
308304,N02BE01|R01BA03|R06AB04,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
312526,A12BA01,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1086723,R01BA53,KEEP_CURRENT,MED,"R01BA53 (phenylephrine, combinations) already present in CF, COVERED; PROD's monotherapy candidate R01BA03 correctly superseded per combo-preference rule (exact suffix not independently confirmed via RxClass classMembers, hence MED not HIGH)"
198604,D02AA,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
2047875,D02AX,OTHER,MED,"allantoin/glycerin/propylene glycol Topical Spray (skin protectant): D02AX (emollient class, by glycerin analogy); drop laxative-route A06AG04/A06AX01; allantoin/propylene glycol have no distinct WHO code"
359932,R01BA03|R05CA03,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
800644,B05BB02,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
830530,B01AC06|N02BA01,OTHER,MED,"plain aspirin 325mg tablet, ambiguous use: keep both real WHO aspirin codes (analgesic N02BA01 + antiplatelet B01AC06) absent further indication; drop dental-niche A01AD05"
618654,A12AA13,OTHER,HIGH,"same combo, different strength"
750268,G03AA07,USE_ATCPROD,HIGH,"same combo/shape, COVERED"
723520,R01BA03|R06AB02,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
860945,C05AD03,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
312542,R05CA02|V03AB21,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
995195,A06AA01|C05AD07,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
997523,N02BA01|N06BC01|N02AA59,OTHER,LOW,"aspirin+butalbital+caffeine+codeine (Fiorinal w/ codeine): aspirin->N02BA01, caffeine->N06BC01, codeine analgesic combo->N02AA59 (best-effort; WHO's exact codeine-analgesic-combo suffix for barbiturate-containing products is uncertain, flagged LOW); butalbital uncoded; drop A01AD05/B01AC06/R05DA04(wrong-antitussive-class for analgesic-use codeine)"
998183,R01BA03|R05DA04|R06AA02,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
312880,D11AF,KEEP_CURRENT,HIGH,COVERED; matches D11AF pattern confirmed for same-shape rxcuis via ATCPROD
359939,R01BA03|R05CA03,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
378788,G03FA12,KEEP_CURRENT,HIGH,"COVERED; G03FA12 = conjugated estrogens+medroxyprogesterone (Premphase/Prempro), already correct; drop PROD's redundant G03CA57"
308368,N02BA01|N06BC01,OTHER,MED,"aspirin+caffeine+cinnamedrine (menstrual-pain OTC): aspirin analgesic->N02BA01, caffeine->N06BC01; cinnamedrine has no WHO code; drop dental A01AD05 and antiplatelet B01AC06 (non-analgesic use context)"
202020,G01AX11,KEEP_CURRENT,HIGH,"povidone-iodine Vaginal Gel: G01AX11 (vaginal-specific, confirmed) already correct"
2048956,M02AC,OTHER,MED,camphor+capsaicin topical combo of 2 M02A-class counterirritants; treat as combination class M02AC rather than mono M02AB01
314929,C01CA26|R03CA02|R05CA03|R06AB04,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
800400,B05CX03|B05XB03|N06AX02|V03AB26,OTHER,MED,"amino-acid+glucose IV combo: adopt PROD's narrower, internally-consistent 4-code set; drop CF's extra B05CX01/B05XB01/V04CA02/V06DC01 duplicative/diagnostic codes"
348689,B03AE,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
849612,B03AE,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
207934,L02AA04,OTHER,HIGH,"Stilphostrol = fosfestrol (diethylstilbestrol diphosphate), a distinct WHO-coded prodrug for prostate cancer: L02AA04 confirmed via WHO ATC/DDD index; G03CB02 (plain DES, menopausal-dose) is the wrong entity/indication for a 50mg antineoplastic product"
208423,S01KA01,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
208593,S01CA01,OTHER,HIGH,Identical ingredient combo (dexamethasone+neomycin+polymyxinB Ophthalmic Suspension) to ATCPROD-confirmed rxcui 309680; apply same S01CA01
208683,D06AX04|D07AB19,OTHER,MED,"dexamethasone+neomycin Topical Cream (Neo-Decadron, dermatologic not ophthalmic): D06AX04(neomycin topical)+D07AB19(dexamethasone topical); drop rectal C05AA09, redundant D07XB05, and unrelated acne code D10AA03"
211100,D08AG02,KEEP_CURRENT,HIGH,"povidone-iodine Topical Cream: D08AG02 (topical, confirmed) already correct; drop PROD's mucosal/shampoo/vaginal/throat pollution"
2122900,R01BA03|R05CA03|R05DA03,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1094059,R06AA02,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1094831,D04AB01,OTHER,HIGH,"Topical Cream, single ingredient lidocaine: D04AB01 only; drop rectal C05AD01"
1100894,A12AX,USE_ATCPROD,HIGH,"ATCPROD confirms A12AX (Calcium,combinations w/ vitD/other drugs); property API empty, no L5 exists"
1115800,A11JB,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
1116183,B03AE04,KEEP_CURRENT,LOW,"Highly complex multi-ingredient vitamin/mineral combo (7-13 codes); current_final kept per default-to-current policy, but completeness not independently re-verified ingredient-by-ingredient in this pass -- recommend targeted follow-up review"
1116547,V07AB,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
1189640,B05BA01,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
1189850,R01BA03|R05CA03|R05DB10,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1232718,R01AA06|R01AB03,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
858847,R01BA03|R05DA03|R06AB04,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
860435,R01BA03|R05CA03|R05DA03,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1011752,C09XA52,KEEP_CURRENT,HIGH,"aliskiren+HCTZ (Tekturna HCT): ATCPROD confirms C09XA (renin inhibitors) family; C09XA52 = dedicated 'aliskiren and diuretics' combo code, correctly preferred over monotherapy candidate C09XA02"
1012177,S01AB04|S01BA04,OTHER,MED,"same combo, different strength"
1038830,D08AJ01|D09AA11,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1039250,D08AG02|D09AA09,OTHER,MED,povidone-iodine Medicated Pad: keep topical D08AG02 + mucosal/dressing D09AA09 (pad form plausibly matches either); drop shampoo-class D11AC06
1039353,A01AC03|A07EA02|D07AA02|D07XA01|H02AB09|S01BA02|S02BA01,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
1042852,D01AE12,KEEP_CURRENT,MED,"D01AE12 confirmed real WHO L5 (salicylic acid) via RxClass classMembers(D01AE); PROD's added N02BA04 is systemic-salicylate cross-contamination, correctly absent from CF"
1085658,D07AB09,OTHER,HIGH,"triamcinolone acetonide Topical Cream, single ingredient: D07AB09 only; drop rectal C05AA12 and combo-class D07XB02"
1085994,H02AB08,OTHER,MED,"triamcinolone HEXACETONIDE Injectable Suspension (intra-articular/intralesional use): no distinct WHO ester code identified; H02AB08 (triamcinolone, systemic/parenteral) is the best-available single code; drop dental A01AC01, rectal C05AA12, and unrelated inhaled R03BA06"
241713,A12BA01,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
245660,D02AB,KEEP_CURRENT,HIGH,ATCPROD-derived L4 prefix confirms current_final's family; production reflects pre-fix pipeline
1658222,A06AD04|A12CC02|B05XA05|V04CC02,KEEP_CURRENT,MED,No stronger contrary evidence found (MISS coverage); current_final already reflects prior audit-phase correction and no pollution pattern identified
