rxcui,final_codes,fix_action,confidence,evidence
545278,C01DA02,OTHER,HIGH,"nitroglycerin Transdermal System (Minitran, systemic anti-anginal patch); WHO C01DA02 confirmed; C05AE01 is glyceryl trinitrate's DIFFERENT product-specific code for rectal anal-fissure ointment (Rectiv-shape), wrong formulation for a systemic patch"
1005848,D10AB02|D10AF06,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
1659149,J01CR05,KEEP_CURRENT,HIGH,route=injectable; route-matrix filter made no changes to current_final
310552,A06AG04|A06AX01,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
2047112,L03AX14,KEEP_CURRENT,HIGH,"histamine dihydrochloride Topical Gel; WHO L03AX14 (immunostimulant) is the substance's only WHO code regardless of topical dose form; production's V04CG03 is a different salt (histamine phosphate, diagnostic use), wrong substance"
562395,G01AE10,KEEP_CURRENT,HIGH,sulfabenzamide+sulfacetamide+sulfathiazole triple-sulfa Vaginal Cream; WHO G01AE10 'combinations of sulfonamides' (vaginal) is an exact dedicated combo fit; production's D10AB02 is the wrong substance/route (sulfur/topical)
1000717,D10AF06,KEEP_CURRENT,HIGH,"sulfacetamide sodium Topical Gel (Seb-Prev); WHO D10AF06 confirmed correct; production's D10AB02 is sulfur's code, wrong substance"
1663612,R01BA53,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
1802849,M02AB01,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
1870686,J01GB03,OTHER,HIGH,gentamicin 10 MG/ML Injection (systemic); WHO J01GB03 confirmed; otic/combined-oto-ophthalmic S03AA06 is wrong route for a plain injectable
1874539,A02AD01,OTHER,HIGH,"aluminum/magnesium/calcium antacid salt combination (+/- simethicone); WHO A02AD01 'ordinary salt combinations' confirmed dedicated code (matches row 211637 Mintox Plus, which already carries this code correctly); per-salt pollution codes (A02AB02 algeldrate wrong compound, G04BX01 magnesium's urological code, A06AD01 laxative-use code, A12AA04 calcium mineral-supplement code) all dropped"
1866047,G03AA09,KEEP_CURRENT,HIGH,desogestrel+EE combined OC (Isibloom); WHO G03AA09 exact; production's G03AC09 is desogestrel-alone pollution
1245232,D08AC02,OTHER,HIGH,route=topical; stripped wrong-route pollutant code(s) ['D09AA12'] per DFG/route matrix
1245392,D08AC02,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
1248750,R01BA03|R05DB10|R06AB04,KEEP_CURRENT,MED,route=oral; route-matrix filter made no changes to current_final
1250490,D07AA02,OTHER,HIGH,"single-ingredient plain hydrocortisone(-acetate) topical cream/lotion/spray/gel; WHO D07AA02 (hydrocortisone, plain corticosteroid) confirmed correct; D07XA01 ('combinations of corticosteroids') survives naive D-prefix filtering but is for combo products, not this single-ingredient one; other hydrocortisone-ester codes (D07AB02 butyrate/D07AB11 buteprate/D07AC16 aceponate) and anorectal C05AA01 are wrong-substance/wrong-route pollution"
1291363,R02AA06,KEEP_CURRENT,HIGH,route=buccal; route-matrix filter made no changes to current_final
1302643,D01AE12,OTHER,HIGH,"single-ingredient topical salicylic acid; WHO confirms D01AE12 is the ONLY code for this substance (verified live against atcddd.fhi.no) regardless of dose form (gel/lotion/shampoo/pad/powder/solution); D11AF is not a valid WHO code, D11AC (medicated shampoos) does not list salicylic acid, N02BA04/12 (sodium/potassium salicylate) is a different systemic-analgesic substance entirely"
1305143,A06AA02|A11CC05|A11GA01|A11HA02|B03AA02|B03BB01,KEEP_CURRENT,MED,route=oral; route-matrix filter made no changes to current_final
1359126,G03FA01,KEEP_CURRENT,HIGH,estradiol+norethindrone acetate HRT combo; WHO G03FA01 (norethisterone and estrogen) exact
1360059,N01BB02,OTHER,MED,"lidocaine hydrochloride 20 MG/ML Prefilled Syringe; most consistent with local/regional anesthesia use (WHO N01BB02) rather than IV antiarrhythmic (C01BB01) or anorectal (C05AD01); genuinely indication-ambiguous from the name alone, needs human review"
1363751,R01BA03|R06AC01,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
1363779,R01BA03,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
1425498,D08AX01|D11AX25,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
1490656,R06AA02,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
1549539,S03CA06,OTHER,HIGH,"betamethasone+gentamicin Otic Solution (GentaVed); WHO has no S02CA (otic-only) entry for betamethasone+antiinfective, but S03CA06 'betamethasone and antiinfectives' (combined oto-ophthalmic class) is the confirmed dedicated WHO code; current_final/production both split into ingredient-level route pollution"
1653139,N02BA03|R01BA03|R06AA02,KEEP_CURRENT,MED,route=oral; route-matrix filter made no changes to current_final
1248120,A06AA02|A06AB04,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
1242785,A12CA01,OTHER,LOW,"sodium chloride 'Oral Spray' [Aqua Maris] -- brand is commercially a nasal saline spray but RxNorm's dose form text says Oral Spray; kept oral electrolyte code A12CA01, dropped IV-solution code B05CB01 (wrong route either way); genuinely ambiguous, needs human review"
1291711,N02BE01|R01BA02|R06AA02,KEEP_CURRENT,MED,route=oral; route-matrix filter made no changes to current_final
1300370,J07AJ52,KEEP_CURRENT,HIGH,"DTaP (pertussis purified antigen + diphtheria + tetanus toxoids, Boostrix); WHO J07AJ52 confirmed exact"
1357873,R01BA03,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
1361577,B01AB01,OTHER,HIGH,route=injectable; stripped wrong-route pollutant code(s) ['C05BA03'] per DFG/route matrix
1363749,R01BA03|R06AC01,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
1374851,D08AJ01,OTHER,MED,"benzalkonium chloride+camphor Topical Cream; WHO D08AJ01 (benzalkonium, confirmed) kept; D08AJ08 is benzethonium chloride (a different quaternary-ammonium substance, ingredient-mapping artifact, not present in this product) dropped; camphor has no WHO topical code"
1375978,M02AB01,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
1426606,D01AE12,OTHER,HIGH,"single-ingredient topical salicylic acid; WHO confirms D01AE12 is the ONLY code for this substance (verified live against atcddd.fhi.no) regardless of dose form (gel/lotion/shampoo/pad/powder/solution); D11AF is not a valid WHO code, D11AC (medicated shampoos) does not list salicylic acid, N02BA04/12 (sodium/potassium salicylate) is a different systemic-analgesic substance entirely"
1432525,J01CE01|J01CE08|J01CE09,KEEP_CURRENT,MED,route=injectable; route-matrix filter made no changes to current_final
1438136,J01CE09,KEEP_CURRENT,HIGH,route=injectable; route-matrix filter made no changes to current_final
1442155,D04AB04|D08AE03,OTHER,HIGH,"route=topical; stripped wrong-route pollutant code(s) ['C05AD03', 'C05BB05'] per DFG/route matrix"
1540663,D04AB01,OTHER,HIGH,allantoin+lidocaine+petrolatum Medicated Patch (skin); WHO D04AB01 confirmed for lidocaine; antiarrhythmic C01BB01 and anorectal C05AD01 are wrong-route pollution; allantoin/petrolatum are inert skin protectants with no WHO code
1373322,D04AB04,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
1291956,N02BE01|R01BA02|R06AA02,KEEP_CURRENT,MED,route=oral; route-matrix filter made no changes to current_final
1294602,N02BE01|R06AA02,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
1359256,P02CC01|P02CF01,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
1432118,D06AX05,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
1436947,D07AA02|G01AC01,OTHER,MED,"hydrocortisone acetate+iodoquinol Topical Cream, same combo shape as above -- D07AA02+G01AC01"
1442405,D01AE12,OTHER,HIGH,"single-ingredient topical salicylic acid; WHO confirms D01AE12 is the ONLY code for this substance (verified live against atcddd.fhi.no) regardless of dose form (gel/lotion/shampoo/pad/powder/solution); D11AF is not a valid WHO code, D11AC (medicated shampoos) does not list salicylic acid, N02BA04/12 (sodium/potassium salicylate) is a different systemic-analgesic substance entirely"
1486532,A01AA01,OTHER,HIGH,"sodium fluoride mouthwash; WHO A01AA01 (caries prophylactic, topical dental) confirmed correct route; A12CD01 is the systemic fluoride mineral-supplement code, wrong route for a rinse; matches production"
1535506,D01AC01,OTHER,HIGH,"route=topical; stripped wrong-route pollutant code(s) ['A01AB18', 'G01AF02'] per DFG/route matrix"
1544645,D08AJ01,OTHER,MED,"benzalkonium chloride Topical Gel (Omnicide); WHO D08AJ01 confirmed; dressings-class D09AA11 dropped (product is a gel, not a medicated dressing)"
1041732,D08AE04,OTHER,HIGH,route=topical; stripped wrong-route pollutant code(s) ['D09AA06'] per DFG/route matrix
1244514,A03BB03|R01BA02|R06AB04,KEEP_CURRENT,MED,route=oral; route-matrix filter made no changes to current_final
1293865,S02CA03,KEEP_CURRENT,HIGH,"chloroxylenol+hydrocortisone+pramoxine (Topical Lotion label, but combo maps to otic steroid+antiinfective class); current_final S02CA03 already correct"
1298073,S01FA04|S01FB01|S01GA05,KEEP_CURRENT,MED,route=ophthalmic; route-matrix filter made no changes to current_final
1595023,D04AB01,OTHER,HIGH,"lidocaine Topical Solution (Derma Ice, skin); WHO D04AB01 (topical local anesthetic) confirmed; anorectal C05AD01 is wrong sub-route for a skin product"
1549099,D01AE12|D10AE01,OTHER,HIGH,"route=topical; stripped wrong-route pollutant code(s) ['N02BA04', 'N02BA12', 'S01BC08'] per DFG/route matrix"
629987,A01AA01,OTHER,HIGH,"sodium fluoride mouthwash; WHO A01AA01 (caries prophylactic, topical dental) confirmed correct route; A12CD01 is the systemic fluoride mineral-supplement code, wrong route for a rinse; matches production"
702167,A02AD01,OTHER,HIGH,"aluminum/magnesium/calcium antacid salt combination (+/- simethicone); WHO A02AD01 'ordinary salt combinations' confirmed dedicated code (matches row 211637 Mintox Plus, which already carries this code correctly); per-salt pollution codes (A02AB02 algeldrate wrong compound, G04BX01 magnesium's urological code, A06AD01 laxative-use code, A12AA04 calcium mineral-supplement code) all dropped"
644789,A11JA,KEEP_CURRENT,MED,"folic acid+B12+B6 oral tablet (Folbee); WHO A11JA terminal L4, no L5 exists"
707329,R01AX,KEEP_CURRENT,HIGH,route=nasal; route-matrix filter made no changes to current_final
645508,R02AD01,OTHER,MED,"benzocaine Oral Gel (mouth/gum application); WHO R02AD01 (benzocaine, throat/mouth preparations) is the best-fit route match; C05AD03 (rectal) and D04AB04 (skin) and N01BA05 (parenteral local anesthetic) are wrong-route pollution"
758498,A02BC03|M01AE02,OTHER,HIGH,"route=oral; stripped wrong-route pollutant code(s) ['G02CC02', 'M02AA12'] per DFG/route matrix"
800957,B05BA01,OTHER,HIGH,"IV amino acid (parenteral nutrition) solution; WHO dedicated code B05BA01 'amino acids' covers the whole mixture regardless of composition; individual-amino-acid ingredient codes (B05CX03 glycine, B05XB01/03 arginine/lysine, N06AX02 tryptophan-as-antidepressant, V03AB26 methionine-as-antidote, A09AB01 glutamic acid-as-digestive) are ingredient-level route/indication pollution"
796480,D01AE12,OTHER,HIGH,"single-ingredient topical salicylic acid; WHO confirms D01AE12 is the ONLY code for this substance (verified live against atcddd.fhi.no) regardless of dose form (gel/lotion/shampoo/pad/powder/solution); D11AF is not a valid WHO code, D11AC (medicated shampoos) does not list salicylic acid, N02BA04/12 (sodium/potassium salicylate) is a different systemic-analgesic substance entirely"
800666,B05BB01,OTHER,HIGH,glucose+electrolytes IV solution (Ionosol-T); WHO B05BB01 'electrolytes' generic combo code; individual salt ingredient codes are pollution
891077,B05DB,OTHER,MED,peritoneal dialysis solution (Dianeal Low Calcium); WHO B05D (peritoneal dialytics) has no L5 subdivision -- B05DB (hypertonic solutions) is the deepest available WHO code; ingredient-level electrolyte codes are pollution
308290,N02BA01|N02BE01|N06BC01,OTHER,HIGH,"acetaminophen+aspirin+caffeine analgesic combo (no salicylamide); same fix -- drop aspirin's dental/antiplatelet codes, keep analgesic-use N02BA01"
310129,R03AA01,KEEP_CURRENT,HIGH,epinephrine Metered Dose Inhaler (Primatene-shape); WHO R03AA01 confirmed correct inhalant route; production's C01CA24/S01EA01 are cardiac/ophthalmic-route pollution
312196,R01BA01|R01BA02|R01BA03,KEEP_CURRENT,MED,route=oral; route-matrix filter made no changes to current_final
312633,C05AD05|N01BA02,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
202248,J01EB05,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
204630,B03AA07,KEEP_CURRENT,HIGH,"ferrous sulfate Extended Release Oral Capsule; WHO B03AA07 confirmed; production's B03AA01 (ferrous glycine sulfate) is a different salt, wrong substance"
746340,R03BC01,KEEP_CURRENT,HIGH,route=inhalant; route-matrix filter made no changes to current_final
310626,R01BA03|R05CA03,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
310858,D07AA02,OTHER,HIGH,"single-ingredient plain hydrocortisone(-acetate) topical cream/lotion/spray/gel; WHO D07AA02 (hydrocortisone, plain corticosteroid) confirmed correct; D07XA01 ('combinations of corticosteroids') survives naive D-prefix filtering but is for combo products, not this single-ingredient one; other hydrocortisone-ester codes (D07AB02 butyrate/D07AB11 buteprate/D07AC16 aceponate) and anorectal C05AA01 are wrong-substance/wrong-route pollution"
311536,A06AD14|C01DA05|N05BC01,KEEP_CURRENT,MED,route=oral; route-matrix filter made no changes to current_final
1090522,D08AG,KEEP_CURRENT,MED,"iodine povacrylex+isopropyl alcohol Topical Solution (DuraPrep surgical antiseptic); WHO D08AG (iodine products) has no exact L5 for the povacrylex complex -- ATCPROD already resolved to this L4, no better L5 available"
198841,D01AE12|D05AA,OTHER,MED,"coal tar+salicylic acid Topical Gel; salicylic acid=D01AE12 (confirmed); coal tar's WHO code is D05AA (Tars) -- no dedicated combo L5 exists for this pairing, so per-ingredient minimal set applies; coal tar L5 not independently verified, MED confidence"
807371,B05BA01,OTHER,HIGH,"IV amino acid (parenteral nutrition) solution; WHO dedicated code B05BA01 'amino acids' covers the whole mixture regardless of composition; individual-amino-acid ingredient codes (B05CX03 glycine, B05XB01/03 arginine/lysine, N06AX02 tryptophan-as-antidepressant, V03AB26 methionine-as-antidote, A09AB01 glutamic acid-as-digestive) are ingredient-level route/indication pollution"
800933,B05BA01,OTHER,HIGH,"IV amino acid (parenteral nutrition) solution; WHO dedicated code B05BA01 'amino acids' covers the whole mixture regardless of composition; individual-amino-acid ingredient codes (B05CX03 glycine, B05XB01/03 arginine/lysine, N06AX02 tryptophan-as-antidepressant, V03AB26 methionine-as-antidote, A09AB01 glutamic acid-as-digestive) are ingredient-level route/indication pollution"
992910,R01BA03|R06AD02,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
311930,D06AX04,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
617954,D04AX,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
637129,D02AB,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
688067,D01AE12,OTHER,HIGH,"single-ingredient topical salicylic acid; WHO confirms D01AE12 is the ONLY code for this substance (verified live against atcddd.fhi.no) regardless of dose form (gel/lotion/shampoo/pad/powder/solution); D11AF is not a valid WHO code, D11AC (medicated shampoos) does not list salicylic acid, N02BA04/12 (sodium/potassium salicylate) is a different systemic-analgesic substance entirely"
700669,R06AB06|R06AC01,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
708020,D01AE12,OTHER,HIGH,"single-ingredient topical salicylic acid; WHO confirms D01AE12 is the ONLY code for this substance (verified live against atcddd.fhi.no) regardless of dose form (gel/lotion/shampoo/pad/powder/solution); D11AF is not a valid WHO code, D11AC (medicated shampoos) does not list salicylic acid, N02BA04/12 (sodium/potassium salicylate) is a different systemic-analgesic substance entirely"
749671,S02AA16,KEEP_CURRENT,HIGH,ofloxacin Otic Solution; current_final S02AA16 already correct; production's J01MA01 is the systemic-route pollution code
900462,J01FF01,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
308900,A02AD01,OTHER,HIGH,"aluminum/magnesium/calcium antacid salt combination (+/- simethicone); WHO A02AD01 'ordinary salt combinations' confirmed dedicated code (matches row 211637 Mintox Plus, which already carries this code correctly); per-salt pollution codes (A02AB02 algeldrate wrong compound, G04BX01 magnesium's urological code, A06AD01 laxative-use code, A12AA04 calcium mineral-supplement code) all dropped"
309577,R01BA01|R01BA02|R06AB04|R06AC01,KEEP_CURRENT,MED,route=oral; route-matrix filter made no changes to current_final
206282,D07AA02,OTHER,HIGH,"single-ingredient plain hydrocortisone(-acetate) topical cream/lotion/spray/gel; WHO D07AA02 (hydrocortisone, plain corticosteroid) confirmed correct; D07XA01 ('combinations of corticosteroids') survives naive D-prefix filtering but is for combo products, not this single-ingredient one; other hydrocortisone-ester codes (D07AB02 butyrate/D07AB11 buteprate/D07AC16 aceponate) and anorectal C05AA01 are wrong-substance/wrong-route pollution"
348622,B03AE01,OTHER,HIGH,"iron+B12+folic acid (+vitamin C carrier) oral capsule; WHO dedicated code B03AE01 'iron, vitamin B12 and folic acid'; current_final's bare L4 'B03AE' promoted to its only child L5"
358917,D10AF51,KEEP_CURRENT,HIGH,"benzoyl peroxide+clindamycin acne gel; WHO D10AF51 'clindamycin, combinations' confirmed exact; atcprod_candidate D10AF01 is clindamycin-monotherapy, wrong (drops benzoyl peroxide)"
833696,C05AE03|C08DB01,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
310478,J01GB03,OTHER,HIGH,gentamicin 2.4 MG/ML Injectable Solution (systemic); same as above -- J01GB03 alone
95267,B05CX01|V04CA02|V06DC01,KEEP_CURRENT,MED,route=oral; route-matrix filter made no changes to current_final
359938,A12BA02|R01BA03|R05CA03,KEEP_CURRENT,MED,route=oral; route-matrix filter made no changes to current_final
745309,J01CE01|J01CE08,KEEP_CURRENT,HIGH,route=injectable; route-matrix filter made no changes to current_final
645671,D10AD01,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
745300,J01CE01|J01CE08|J01CE09,KEEP_CURRENT,MED,route=injectable; route-matrix filter made no changes to current_final
790302,S02AA01,OTHER,HIGH,chloramphenicol Otic Solution (Chloromycetin); WHO S02AA01 (otic antiinfective) confirmed; S03AA08 (combined oto-ophthalmic) is the wrong sub-route for a product labeled specifically Otic Solution; production's J01BA01 (systemic) and S01AA01 (ophthalmic) are also wrong-route pollution
762008,G03AA06,OTHER,HIGH,norgestrel+EE combined OC (Ovral); WHO G03AA06 (norgestrel and ethinylestradiol) exact; current_final/production both miss the combo code entirely
755976,H02AB02,KEEP_CURRENT,MED,"dexamethasone Oral Solution (Decadron); systemic oral corticosteroid -- WHO H02AB02 confirmed correct, route-pollution (A01AC02 dental, C05AA09 anorectal, S03BA01 oto-ophthalmic) already stripped in current_final"
860914,M02AC,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
308807,M09AB03,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
200172,D11AX10,KEEP_CURRENT,HIGH,"finasteride 1 MG Oral Tablet; WHO strength-determined split (Phase 2I, CLAUDE.md) -- 1mg = alopecia D11AX10; atcprod_candidate G04CB01 is the 5mg BPH code, wrong strength for this product"
314160,A06AD14|C01DA05,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
834043,J01FA10,OTHER,HIGH,route=oral; stripped wrong-route pollutant code(s) ['S01AA26'] per DFG/route matrix
991633,R03AB03|R03CB03,KEEP_CURRENT,HIGH,route=inhalant; route-matrix filter made no changes to current_final
998236,S01XA20,KEEP_CURRENT,HIGH,route=ophthalmic; route-matrix filter made no changes to current_final
828293,A11AA,OTHER,LOW,"calcium carbonate+cholecalciferol+folic acid+hydroxocobalamin oral tablet; multivitamin+mineral combo, no exact L5 -- fallback to terminal A11AA per multivitamin+mineral shape; needs review"
1089057,R05FA02,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
202263,C02CC02,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
2048002,L03AX14,KEEP_CURRENT,HIGH,histamine dihydrochloride+menthol Topical Spray; same as above -- L03AX14; menthol has no WHO code
995026,N02BA04|N06BC01|R01BA03|R05DA04|R06AB05,OTHER,HIGH,"caffeine+codeine+pheniramine+phenylephrine+sodium salicylate Oral Solution (Tussirex); sodium salicylate=N02BA04 (confirmed); N02BA12 is potassium salicylate, a different salt not present in this product, dropped"
313793,A02AD01,OTHER,HIGH,"aluminum/magnesium/calcium antacid salt combination (+/- simethicone); WHO A02AD01 'ordinary salt combinations' confirmed dedicated code (matches row 211637 Mintox Plus, which already carries this code correctly); per-salt pollution codes (A02AB02 algeldrate wrong compound, G04BX01 magnesium's urological code, A06AD01 laxative-use code, A12AA04 calcium mineral-supplement code) all dropped"
810096,G03AB03,USE_ATCPROD,HIGH,"7d EE-alone lead-in + 84d EE/levonorgestrel combo = true WHO 'sequential preparation'; G03AB03 (levonorgestrel and ethinylestradiol, sequential) confirmed in atcprod_candidate and fits the regimen shape better than combined-class G03AA07/G03AA08"
830166,N01BA03,OTHER,HIGH,route=injectable; stripped wrong-route pollutant code(s) ['C05AD02'] per DFG/route matrix
206848,C01DA08|C05AE02,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
313599,A11JA,KEEP_CURRENT,MED,ascorbic acid+cholecalciferol+vitamin A oral solution; WHO A11JA (combinations of vitamins) has no L5 children -- L4 is WHO's deepest code
810015,A02BC03|M01AE02,OTHER,HIGH,"route=oral; stripped wrong-route pollutant code(s) ['G02CC02', 'M02AA12'] per DFG/route matrix"
856840,N06CA01,KEEP_CURRENT,HIGH,amitriptyline+perphenazine (Triavil-shape); WHO N06CA01 'amitriptyline and psycholeptics' confirmed exact
856987,N02AJ22,KEEP_CURRENT,HIGH,hydrocodone+acetaminophen (Norco-shape); WHO N02AJ22 confirmed exact per project WHO snapshot
208591,S01CA01,KEEP_CURRENT,HIGH,dexamethasone+neomycin+polymyxin B Ophthalmic Suspension (Maxitrol); WHO S01CA01 'dexamethasone and antiinfectives' confirmed exact
2109253,D01AE12,OTHER,HIGH,"route=topical; stripped wrong-route pollutant code(s) ['N02BA04', 'N02BA12', 'S01BC08'] per DFG/route matrix"
211637,A02AD01,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
212318,D01AE12,OTHER,HIGH,"single-ingredient topical salicylic acid; WHO confirms D01AE12 is the ONLY code for this substance (verified live against atcddd.fhi.no) regardless of dose form (gel/lotion/shampoo/pad/powder/solution); D11AF is not a valid WHO code, D11AC (medicated shampoos) does not list salicylic acid, N02BA04/12 (sodium/potassium salicylate) is a different systemic-analgesic substance entirely"
1116454,D04AB04|D08AJ01,OTHER,HIGH,"route=topical; stripped wrong-route pollutant code(s) ['C05AD03', 'D09AA11'] per DFG/route matrix"
1117106,D06AX05,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
1190113,S01KA51,KEEP_CURRENT,HIGH,"chondroitin sulfates+sodium hyaluronate Prefilled Syringe (Viscoat, ophthalmic viscosurgical device for cataract surgery); WHO S01KA51 'hyaluronic acid, combinations' (ophthalmic) confirmed correct despite the 'Prefilled Syringe' dose-form text suggesting a systemic injectable"
1190444,R01BA02|R06AA02,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
1234482,A11AA,KEEP_CURRENT,MED,"10-ingredient multivitamin oral solution; WHO A11AA (multivitamins, various combos) terminal L4, no exact L5 fits a 10-way combo"
417994,D02AB,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
485102,A02AA04,OTHER,HIGH,"single-ingredient magnesium hydroxide Oral Suspension (antacid use); WHO A02AA04 confirmed; G04BX01 is magnesium hydroxide's unrelated urological-use code, wrong indication for a plain antacid"
545875,N02BA01|N02BA05|N02BE01|N06BC01,OTHER,HIGH,"acetaminophen+aspirin+caffeine+salicylamide analgesic combo (Levacet); kept each ingredient's analgesic-context WHO code (aspirin N02BA01, salicylamide N02BA05, acetaminophen N02BE01, caffeine N06BC01); dropped aspirin's dental (A01AD05) and low-dose-antiplatelet (B01AC06) codes, wrong indication for a full-dose analgesic tablet"
603086,J01GB01,KEEP_CURRENT,HIGH,tobramycin 40 MG/ML Injectable Solution (Nebcin); current_final already correctly single-coded J01GB01
1000636,D02AA,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
1046534,D01AE12|D03AX03,KEEP_CURRENT,HIGH,route=topical; route-matrix filter made no changes to current_final
1046815,A03CB,KEEP_CURRENT,MED,"atropine/hyoscyamine/phenobarbital/scopolamine (Donnatal-shape) oral tablet; WHO A03CB (belladonna alkaloid+barbiturate combos) terminal L4, closest matches are 'and psycholeptics' L5s keyed to a single named alkaloid which doesn't fit this 4-way mix"
239009,S02DA03,KEEP_CURRENT,HIGH,route=otic; route-matrix filter made no changes to current_final
245224,C05AX06,KEEP_CURRENT,HIGH,route=rectal; route-matrix filter made no changes to current_final
307710,S02AA10|D07AB08,OTHER,LOW,"acetic acid+desonide Otic Solution; no dedicated otic combo code for desonide exists in WHO (S02BA has no desonide entry) -- per-ingredient fallback: acetic acid S02AA10 (confirmed otic antiinfective) + desonide's only WHO code D07AB08 (dermatological, imperfect route match); needs review"
307686,N02BE01|N02BE51,KEEP_CURRENT,MED,acetaminophen+caffeine: plain paracetamol N02BE01 and paracetamol-combinations N02BE51 both plausible; keeping both as WHO does not have a single unambiguous code for this specific pairing; production kept N02BE01 only
1726416,S01XA20,KEEP_CURRENT,HIGH,route=ophthalmic; route-matrix filter made no changes to current_final
1727521,G03AA05,KEEP_CURRENT,HIGH,norethindrone+EE combined OC (Kaitlib Fe) w/ iron placebo days; WHO G03AA05 exact; iron placebo tablets are not separately ATC-coded
1658300,A12BA01,KEEP_CURRENT,HIGH,route=oral; route-matrix filter made no changes to current_final
