rxcui,final_codes,fix_action,confidence,evidence
1094438,R01BA53,OTHER,MED,Phenylephrine+triprolidine oral combo -> R01BA53 (matches established pattern at RXCUI 1114838)
1101883,A01AA01|A12CD01,KEEP_CURRENT,MED,Sodium fluoride toothpaste; dental topical-use code plus systemic-supplement code both plausibly apply
1112713,R06AA02,KEEP_CURRENT,HIGH,Diphenhydramine oral solution; systemic antihistamine code correct; production's added topical code is wrong route
1190793,A03BA01,KEEP_CURRENT,HIGH,Atropine injection; systemic antimuscarinic code correct; production's added ophthalmic mydriatic code is wrong route
485819,C01EX,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
579948,A16AA,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1000496,G03FA12,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1012006,S01CA02,OTHER,HIGH,Prednisolone acetate+sulfacetamide sodium ophthalmic ointment; WHO dedicated code S01CA02 'prednisolone and antiinfectives'
1042645,D02AA,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1053278,D01AE12,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1673949,J01BA01,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1733864,M02AX,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1098625,D02AB,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1014256,R01BA53,OTHER,MED,Phenylephrine+pyrilamine combo -> R01BA53
1048290,A03BA01|A03BA03|A04AD01|N03AA02|N05CM05,KEEP_CURRENT,MED,Same Donnatal-type combo as RXCUI 346887; same reasoning
1086326,H02AB08,OTHER,HIGH,Oral/injectable triamcinolone (systemic route); H02AB08 correct; dropped dental/hemorrhoidal/inhaled cross-route duplicates
1048276,A03BA01|A03BA03|A04AD01|N05CM05|R01BA02|R06AB04,KEEP_CURRENT,MED,Atropine/chlorpheniramine/hyoscyamine/pseudoephedrine/scopolamine 5-ingredient legacy combo; too complex/uncertain to safely re-derive a single bucket
1005713,A06AD14|C01DA05,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1006052,D10AB02|D10AF06,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1049406,D08AJ01,OTHER,HIGH,Single-ingredient benzalkonium chloride topical solution; D08AJ08 names a different substance (benzethonium chloride)
1049295,D08AJ01,OTHER,MED,Benzalkonium chloride topical solution/foam/spray/soap/ointment (not a dressing); D09AA11 medicated-dressing chapter doesn't fit this dose form
1085746,D07AB09,OTHER,HIGH,Single-ingredient topical triamcinolone; D07AB09 correct; dropped hemorrhoidal C05AA12 and 'other combinations' D07XB02 (no partner exists)
1085734,D07AB09,OTHER,HIGH,Single-ingredient topical triamcinolone; D07AB09 correct; dropped hemorrhoidal C05AA12 and 'other combinations' D07XB02 (no partner exists)
830867,C05AE03|C08DB01,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1188405,D08AE04|D09AA06,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1086251,H02AB08,OTHER,HIGH,Oral/injectable triamcinolone (systemic route); H02AB08 correct; dropped dental/hemorrhoidal/inhaled cross-route duplicates
283597,A02AD01,OTHER,HIGH,"Aluminium/calcium/magnesium antacid combination; WHO dedicated code A02AD01 'ordinary salt combinations' -- matches confirmed precedent for identical combos elsewhere in this file (e.g. RXCUI 237870, 642338)"
1657712,L01FE02,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1731532,D08AG02|D08AX05|D09AA09|D11AC06,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1741271,B03AC,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1801694,D01AE12|N02BA04|N02BA12|S01BC08,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1803009,D08AE04|D09AA06,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1855091,M02AB01,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1863973,B05BB01,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1870691,C01CA26|R03CA02,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1872479,L01FX10,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1246622,S01KA01,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1246836,S01KA01,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1294436,D08AJ01,OTHER,MED,Benzalkonium chloride topical solution/foam/spray/soap/ointment (not a dressing); D09AA11 medicated-dressing chapter doesn't fit this dose form
1299653,D11AC,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1299766,R03AB02,OTHER,HIGH,Isoproterenol Inhalation Solution; R03AB inhaled chapter is route-correct
1305908,B02BC30,KEEP_CURRENT,HIGH,Fibrin sealant kit (fibrinogen+thrombin); WHO classifies as B02BC30 'combinations' under local hemostatics; ATCPROD's thrombin-only candidate drops fibrinogen
1356500,C05AD03|C05BB05|D04AB04|D08AE03,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1364854,A11AA,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1372307,D01AE12,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1373244,P02CF01,KEEP_CURRENT,HIGH,Ivermectin oral solution; correct single antiparasitic code; production's added dermatologic code is wrong
1423328,D04AB01|D08AJ01|D08AJ08,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1424037,D04AB01|D08AJ01,OTHER,MED,Benzalkonium chloride+lidocaine general topical cream (not perianal); dropped hemorrhoidal C05AD01 and dressing D09AA11
1438754,D07AA02,OTHER,HIGH,Single-ingredient hydrocortisone acetate cream; D07XA01 inapplicable since no combination partner exists
1442085,D10AB02|D10AF06,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1540974,C05AD03|D04AB04,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1541084,D07XA01|D04AB07,OTHER,MED,Hydrocortisone+pramoxine topical spray; D07XA01 combination-tier code plus pramoxine's topical-anesthetic code
1808524,M02AB01,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1855722,D08AJ01,OTHER,MED,Benzalkonium chloride topical solution/foam/spray/soap/ointment (not a dressing); D09AA11 medicated-dressing chapter doesn't fit this dose form
1243284,D04AB01,OTHER,MED,Allantoin+lidocaine topical ointment; dropped hemorrhoidal C05AD01
1294572,R01BA52,OTHER,MED,"Pseudoephedrine+diphenhydramine combo -> R01BA52 (pseudoephedrine, combinations)"
1300378,J07AJ52,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1302483,A09AB04,OTHER,MED,"Renacidin urological irrigation solution; genitourinary product, not an oral antacid -- GI-route magnesium codes don't fit"
1371036,D08AX08,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1493173,H02AB06,OTHER,HIGH,Single-ingredient prednisolone injectable (systemic); H02AB06 correct; dropped dental/rectal/hemorrhoidal/otic cross-route duplicates
1534846,D01AC08,KEEP_CURRENT,HIGH,Ketoconazole+phytosphingosine topical solution; topical antifungal code correct; production's systemic-oral code is wrong route
1552035,J05AJ02,KEEP_CURRENT,HIGH,Elvitegravir (Vitekta); J05AJ02 is the correct integrase-inhibitor code; production's J05AX11 is wrong
1495080,D08AC02,OTHER,MED,Chlorhexidine topical spray/solution/shampoo (not a dressing); D09AA12 medicated-dressing chapter doesn't fit this dose form
1945173,A06AG04|A06AX01,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1243811,R05CA10,OTHER,MED,"APAP+guaifenesin+phenylephrine ER, expectorant-led -> R05CA10 (expectorant combinations)"
1305890,B02BC30,OTHER,HIGH,"Same product (Artiss) as RXCUI 1305908 in different packaging; should carry the same dedicated fibrin-sealant combo code B02BC30, not split fibrinogen/thrombin monotherapy codes"
198109,S02AA11|S02BA01,OTHER,MED,"Hydrocortisone+polymyxin B otic solution; kept per-ingredient otic codes, dropped redundant eye+ear-combined duplicate S03AA03"
1545292,D04AB01,OTHER,MED,Single-ingredient lidocaine topical spray; dropped hemorrhoidal C05AD01
1362049,B01AB01,OTHER,HIGH,Systemic heparin (porcine) prefilled syringe; dropped topical heparinoid code C05BA03
1595449,M02AB01,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1372546,D08AE04|D09AA06,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
197930,N02BA71,KEEP_CURRENT,HIGH,Aspirin+meprobamate(psycholeptic); N02BA71 is the correct dedicated combo code; ATCPROD's N02BA01 drops meprobamate
1484903,G03AA05|B03AA02,OTHER,HIGH,Norethindrone acetate+ethinylestradiol OC pack + iron placebo tablets (Lo Minastrin Fe)
1243364,A12AX,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1297544,R05DB05|R06AA02,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
642338,A02AD01,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
750180,S01AA30,OTHER,HIGH,"Gramicidin+neomycin+polymyxin B ophthalmic solution (triple antibiotic, no steroid); WHO dedicated code S01AA30 'combinations of different antibiotics'"
748859,G03AA01,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1087614,D01AC02,KEEP_CURRENT,HIGH,Miconazole nitrate topical cream; topical antifungal code correct; production's oral/vaginal codes are wrong route
750261,G03AA09,OTHER,HIGH,Desogestrel+ethinylestradiol OC pack (Solia); dedicated combo code G03AA09
745483,J01CE01,OTHER,HIGH,"Penicillin G POTASSIUM oral tablet; J01CE08/09 are benzathine/procaine depot-injection ester forms, wrong for an oral potassium-salt tablet"
891153,S02AA13|S02AA11|S03BA02,OTHER,MED,Miconazole+polymyxin B sulfate+prednisolone acetate otic suspension (Surolan); per-ingredient set since current_final dropped 2 of 3 actives
308284,N02BA51,OTHER,MED,"APAP+aspirin+caffeine, no opioid/psycholeptic; WHO's generic ASA-combinations bucket (N02BA51) replaces per-ingredient monotherapy fragmentation"
312519,A12BA01|A12BA05,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1087418,B03AE,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
205116,A02AD01,OTHER,HIGH,"Aluminium/calcium/magnesium antacid combination; WHO dedicated code A02AD01 'ordinary salt combinations' -- matches confirmed precedent for identical combos elsewhere in this file (e.g. RXCUI 237870, 642338)"
206027,D07BA04,OTHER,HIGH,Clioquinol(antiseptic)+hydrocortisone topical cream; WHO dedicated code D07BA04 'hydrocortisone and antiseptics'
999826,B03AE,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
748832,G03AA07,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
800648,B05BB02,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1087623,A11DA01|A11GA01|A11HA02|A11HA04|A11HA05|B03BA01|B03BB01|C04AC01|C10AD02,KEEP_CURRENT,MED,"Nephrocaps renal B-complex+vitC formula; niacin (non-amide form) genuinely has only pharmacological WHO codes (C04AC01/C10AD02), not a vitamin-specific one -- current 9-code per-ingredient set is complete"
801021,B05BA01,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
830525,B01AC06|N02BA01,OTHER,MED,"Plain aspirin tablet; dropped A01AD05 (local oral/dental code, route-mismatched for a swallowed tablet); kept antiplatelet+analgesic uses"
996716,R05FA02,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
645459,A01AA01|A12CD01,KEEP_CURRENT,MED,Sodium fluoride mouthwash; same dual-code ambiguity
688880,A02AD01,OTHER,HIGH,"Aluminium/calcium/magnesium antacid combination; WHO dedicated code A02AD01 'ordinary salt combinations' -- matches confirmed precedent for identical combos elsewhere in this file (e.g. RXCUI 237870, 642338)"
751554,G03AA07,OTHER,HIGH,Levonorgestrel+ethinylestradiol continuous OC pack (Lybrel); dedicated combo code G03AA07
754028,G03GA01,OTHER,HIGH,Natural/extracted chorionic gonadotropin injection (A.P.L.); G03GA08 names a different recombinant product
656805,A01AA01|A12CD01,KEEP_CURRENT,MED,Sodium fluoride mouthwash; same dual-code ambiguity
991632,R03AB03,OTHER,HIGH,Metaproterenol (orciprenaline) Metered Dose Inhaler; R03AB inhaled chapter is route-correct
884215,C02AC01|C03BA04,OTHER,MED,Chlorthalidone+clonidine antihypertensive combo (Combipres); dropped antimigraine code N02CX02
882546,J01CE09,OTHER,HIGH,Penicillin G PROCAINE injectable suspension; J01CE01 (plain/potassium salt) doesn't match this salt form
308397,A11GA01|B03AA02,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
309679,S01CA01,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1086950,C05AA01|D07AA02|D07AB02|D07AB11|D07AC16|D07XA01,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
2045120,D08AC02,OTHER,MED,Chlorhexidine topical spray/solution/shampoo (not a dressing); D09AA12 medicated-dressing chapter doesn't fit this dose form
749854,G03AA05,OTHER,HIGH,Norethindrone+ethinylestradiol triphasic OC pack; dedicated combo code G03AA05
205900,S01EA01|S01EB01,KEEP_CURRENT,MED,"Epinephrine+pilocarpine ophthalmic solution (glaucoma combo); per-ingredient set already used, no verified single combo code found"
731027,R01BA53,OTHER,MED,Phenylephrine+brompheniramine ER combo -> R01BA53
861958,N06BA13,KEEP_CURRENT,HIGH,Armodafinil (Nuvigil); correct single code; production's added modafinil (different isomer/drug) code is wrong
308499,D04AB01|D06AX05,OTHER,MED,Bacitracin+lidocaine+polymyxin B general topical spray; dropped hemorrhoidal C05AD01
199099,D02AB,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
205815,J01CA01,KEEP_CURRENT,HIGH,Ampicillin oral suspension (Omnipen); plain ampicillin code correct; production's added hetacillin (different prodrug ester) is wrong
206295,C05AA01|D07AA02|D07AB02|D07AB11|D07AC16|D07XA01,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
207221,G03BA02|G03EK01,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
199852,D02AB,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
359542,A11JA,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
750248,G03AA01,OTHER,HIGH,Ethynodiol diacetate+ethinylestradiol OC pack; dedicated combo code G03AA01 (matches sibling RXCUI 748859)
860930,C05AD03,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
991376,A02AC01|A11CC05|A11GA01|A11HA03|A12AA04,KEEP_CURRENT,MED,VitaminC/calcium carbonate/cholecalciferol/vitaminE combo; calcium carbonate legitimately carries both antacid and supplement codes
312097,N02AA02|N02BA01|R05CA03|N06BC01,OTHER,LOW,"Aspirin/caffeine/ipecac/opium quadruple legacy combo; no dedicated WHO code found; dropped A01AD05 and B01AC06 monotherapy leaks, kept per-ingredient codes for the rest"
1087779,D02AB,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
198620,R03AA01,KEEP_CURRENT,HIGH,Epinephrine metered-dose inhaler; inhaled bronchodilator code correct; production's cardiac/glaucoma codes are wrong route
205675,S01BA01,OTHER,MED,Single-ingredient dexamethasone phosphate ophthalmic ointment; plain code correct; dropped combination-tier and eye+ear-combined duplicates
314994,D06AX04|D06AX05,KEEP_CURRENT,MED,Bacitracin+diperodon+neomycin+polymyxin B topical ointment; partial per-ingredient set retained (polymyxin B and diperodon's own topical-skin codes not independently verifiable)
392147,A01AA01|A12CD01,KEEP_CURRENT,MED,Sodium fluoride mouthwash; same dual-code ambiguity
803062,A12CB01|B05XA18|V03AB20,KEEP_CURRENT,MED,Multitrace-4 (4 trace elements); partial per-ingredient set for a complex micronutrient combo
806575,L01FD01,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
311954,C04AC01|C10AD02|R07AB03,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
996693,D08AX01|D11AX25,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
313143,S01AB02,KEEP_CURRENT,HIGH,Sulfisoxazole (=sulfafurazole) ophthalmic ointment; single correct code; production's added systemic-antibacterial code is wrong route
348225,V03AN04,KEEP_CURRENT,HIGH,Nitrogen 100% medical gas; correct single code; production's added nitric-oxide code names a different gas
348805,G03AA07,KEEP_CURRENT,HIGH,Levonorgestrel+ethinylestradiol OC; G03AA07 is the exact WHO combo code; ATCPROD candidate names a different progestin pairing (wrong)
831339,C05AE03|C08DB01,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
849651,A11HA07|C04AC03,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
857391,N02AJ22,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
207664,C04AC01|C10AD02,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
207799,D08AF01|D09AA03,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
2103222,A01AB03,OTHER,HIGH,Chlorhexidine dental mouthwash; stripped ophthalmic/otic/systemic/dressing/throat cross-route pollution
211117,G01AX11,KEEP_CURRENT,HIGH,Povidone-iodine vaginal insert; vaginal antiinfective code is route-correct; production's skin/dressing/shampoo/throat codes are wrong route
2178941,R01BA53,OTHER,MED,APAP+chlorpheniramine+phenylephrine -> R01BA53
1094543,G03AA05,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1098640,S01GA52,OTHER,HIGH,"Tetrahydrozoline(=INN tetryzoline)+zinc sulfate ophthalmic combo; dedicated code S01GA52 'tetryzoline, combinations' -- current_final's S01GA51 names the wrong ingredient (naphazoline); ATCPROD's S01GA02 drops the combination"
1099448,R01BA52,OTHER,MED,Pseudoephedrine+triprolidine (Actifed) -> R01BA52
1099774,R01BA52,OTHER,MED,"Pseudoephedrine+triprolidine (Wal-Act); drop monotherapy R01BA02, keep dedicated combo R01BA52"
1114900,A02AC01|A11CC05|A11DA01|A11GA01|A11HA02|A11HA03|A11HA04|A12AA04|B03AA02|B03BA01|B03BB01|C04AC01|C10AD02|N02BA03|N07AX02|R05CA02|S01XA04|S01XA26|V03AB21,KEEP_CURRENT,MED,"Gesticare DHA prenatal starter pack (18+ ingredients); already a thorough per-ingredient set, too complex to meaningfully re-derive"
1232104,D02AB,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
404710,B03AA02|B03BB01,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
615099,B05BB01,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
857864,R05DA20,OTHER,MED,Hydrocodone+chlorpheniramine+phenylephrine (no expectorant); opium-alkaloid generic combo bucket R05DA20
1006544,P02CF01,KEEP_CURRENT,HIGH,Ivermectin chewable (Heartgard); correct single antiparasitic code; production's added dermatologic code is wrong
1011845,D04AB01|D08AJ08,KEEP_CURRENT,HIGH,Benzethonium chloride+lidocaine topical gel; both codes correctly matched to their actual substances
1012150,S01CA02,OTHER,HIGH,Prednisolone sodium phosphate+sulfacetamide sodium ophthalmic solution; same dedicated code
1013024,C01BB01|N01BB02,OTHER,MED,Single-ingredient lidocaine injectable solution (Lidoject); dropped hemorrhoidal C05AD01
1043364,C05AD03|D04AB04,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
1047789,A03BA03|G04BX12|J01XX05|V03AB17|V04CG05,KEEP_CURRENT,MED,Same urinary-antiseptic combo family (no atropine) as RXCUI 1046879; same reasoning
1048366,D08AJ08|N01BX02,KEEP_CURRENT,HIGH,Benzethonium chloride+dyclonine topical solution; both codes correctly matched
237192,C02LA01,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1011081,G03AA12,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
1011748,D04AB01,OTHER,MED,Single-ingredient lidocaine topical cream (LidaMantle); dropped hemorrhoidal C05AD01
1012244,C05AA01|C05AD01,OTHER,HIGH,"Hydrocortisone acetate+lidocaine RECTAL gel (genuinely perianal); kept hemorrhoid/anal-fissure chapter codes, dropped dermatological D07/A07EA02 codes"
1048126,A03BA01|A03BA03|A04AD01|N05CM05|R01BA02|R01BA03,KEEP_CURRENT,MED,Atropine/hyoscyamine/phenylephrine/pseudoephedrine/scopolamine 5-ingredient legacy combo; same reasoning
1085998,H02AB08,OTHER,HIGH,Oral/injectable triamcinolone (systemic route); H02AB08 correct; dropped dental/hemorrhoidal/inhaled cross-route duplicates
1046967,A03BA01|A03BA03|A04AD01|N03AA02|N05CM05,KEEP_CURRENT,MED,Same Donnatal-type combo (Bellalphen); same reasoning
1053768,D01AA01|D07XB02,OTHER,MED,Nystatin+triamcinolone acetonide combo cream (Mycolog); D07XB02 is triamcinolone's combination-tier code plus nystatin's own antifungal code
857850,R05DA20,OTHER,MED,Hydrocodone+chlorpheniramine+phenylephrine+pyrilamine -> R05DA20
238803,D08AG02|D09AA09|D11AC06|G01AX11|R02AA15|S01AX18,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
804916,B05BC02,OTHER,HIGH,"Urea injectable osmotic diuretic (Ureaphil); dropped V04CX05 (13C-urea breath-test diagnostic reagent, unrelated use)"
1087438,B03AE,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
2059045,D04AA32,KEEP_CURRENT,MED,No ATCPROD coverage; current_final already reflects route/ingredient-aware correction and no further WHO-verifiable issue identified
207391,J01CE01,KEEP_CURRENT,HIGH,Penicillin G potassium injection; plain/potassium-salt code correct; production's benzathine/procaine depot codes are wrong salt forms
996601,R05DA20,OTHER,MED,Codeine+phenylephrine+pyrilamine -> R05DA20
999799,B03AE,KEEP_CURRENT,HIGH,current_final matches NLM ATCPROD product-level mapping
