rxcui,final_codes,fix_action,confidence,evidence
616787,D07XA01|D08AX05|D10AB02,OTHER,MED,"hydrocortisone+isopropyl alcohol+resorcinol+sulfur Topical Solution -- genuine multi-active acne/dermatitis combo. D07XA01 'hydrocortisone' under the corticosteroid-combinations-with-other-actives branch (verified live D07XA index), plus isopropanol D08AX05 and sulfur D10AB02 (both already correct in production). Resorcinol has no identifiable WHO ATC entry -- omitted."
859331,N02AJ23,OTHER,HIGH,hydrocodone+ibuprofen [Reprexain]. WHO defines the exact dedicated combo L5 N02AJ23 'hydrocodone and ibuprofen' (verified live at atcddd.fhi.no/atc_ddd_index/?code=N02AJ) -- supersedes the scattered per-ingredient codes (C01EB16/M01AE01/R02AX02) in current_final and the bare R05DA03 in production.
1000001,C09DX03,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
1012308,D08AC02,OTHER,HIGH,chlorhexidine gluconate 4.5mg/mL Topical Solution (veterinary teat dip) -> D08AC02. Dropped A01AB03(dental)/R02AA05(throat) -- wrong route for a topical solution.
1037113,R01BA51|R06AB05|R06AC01,OTHER,MED,"pheniramine+phenylpropanolamine+phenyltoloxamine+pyrilamine ER Oral Capsule -- R01BA51 (phenylpropanolamine combinations) + R06AB05 (pheniramine, no combo suffix) + R06AC01 (mepyramine/pyrilamine, no combo suffix). Phenyltoloxamine has no WHO entry."
259196,S01XA20,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
260502,D02AB,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
284516,H02AB06,OTHER,HIGH,"prednisolone 3mg/mL Oral Solution [Orapred], systemic swallowed dose -> H02AB06. Same route logic as rxcui 260391."
1095684,R06AA02,OTHER,HIGH,diphenhydramine HCl 2.5mg/mL Oral Solution [Tusstat] -- swallowed systemic antihistamine/antitussive -> R06AA02. Dropped D04AA32 (topical -- wrong route for an oral solution).
1192986,A06AG10,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
858761,R01BA53|R05DA03|R06AB54,OTHER,MED,chlorpheniramine+hydrocodone+phenylephrine Oral Solution [Echotuss-HC] -- R05DA03 (hydrocodone) + R01BA53 (phenylephrine combinations) + R06AB54 (chlorphenamine combinations).
1006196,D08AX01,OTHER,HIGH,hydrogen peroxide 5mg/mL Topical Solution -> D08AX01.
1013046,N01BB02,OTHER,HIGH,lidocaine HCl 10mg/mL Injectable Solution [Nervocaine] -- injectable local anesthetic -> N01BB02.
1048138,R02AD04,OTHER,HIGH,dyclonine HCl 1.2mg Oral Lozenge [Sucrets] -- throat lozenge -> R02AD04 'dyclonine' (matches current_final exactly).
1085647,D07AB09,OTHER,HIGH,"triamcinolone acetonide Topical Cream [Aristocort] -- plain topical corticosteroid -> D07AB09 'triamcinolone' (moderately-potent group, verified live D07AB index)."
1086701,H02AB02,OTHER,HIGH,"dexamethasone 0.25mg Oral Tablet [Dexium], systemic oral -> H02AB02. Dropped A01AC02(dental)/C05AA09(perianal)/S03BA01(ophth/otic)."
244637,D02AB,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
308058,D08AE03,OTHER,MED,aluminum acetate+camphor+menthol+phenol Topical Cream -- phenol D08AE03 (already correct in production); aluminum acetate/camphor/menthol have no clean WHO monotherapy fit at this class -- kept the one verified match.
1190779,A03BA01,OTHER,HIGH,"atropine sulfate 0.5mg/mL Injectable Solution, single ingredient -> A03BA01 (WHO's sole atropine code; no separate systemic-injectable atropine class exists). Dropped S01FA01 (ophthalmic mydriatic -- different route/product)."
425103,D08AE04,OTHER,HIGH,triclosan 2mg/mL Topical Solution -> D08AE04 (matches current_final).
1020055,D10AB02|D10AF06,OTHER,HIGH,sulfacetamide sodium+sulfur Topical Lotion [Rosula] -- both already correctly identified in current_final -> D10AB02|D10AF06.
1040048,A02AD01,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
311453,A06AD16,OTHER,MED,"mannitol 30mg Oral Tablet -- dose is far below laxative range (grams), likely a diagnostic/challenge-test or excipient tablet; A06AD16 (mannitol, osmotic laxative class) is the only WHO code for oral mannitol and is kept as the best available match. Dropped B05BC01(IV osmotic diuretic)/B05CX04(irrigation)/R05CB16(inhaled mucolytic-challenge)/V04CX04(diagnostic) -- all wrong route/form for a plain oral tablet."
311958,C10AD02,OTHER,HIGH,niacin 400mg Extended-Release Oral Capsule -- lipid-lowering high dose -> C10AD02 'nicotinic acid' (lipid class). Dropped C04AC01 (peripheral-vasodilator niacin class -- wrong context for an ER lipid-therapy product).
349116,J01AA02,OTHER,HIGH,"doxycycline 54.4mg Oral Capsule -- swallowed systemic capsule (sub-antimicrobial dose product, e.g. Oracea) -> J01AA02 (systemic tetracycline). Not A01AB22 (that class is for LOCAL oral/dental application, not a swallowed capsule) and not S03AA02 (wrong route)."
826662,A01AA01,OTHER,HIGH,"hydrofluoric acid+phosphoric acid+sodium fluoride Oral Gel -- acidulated-phosphate-fluoride dental prophylactic gel; all fluoride sources collapse to the topical-dental code A01AA01 (verified live A01AA index). A12CD01 is the SYSTEMIC fluoride-supplement code (oral tablets for water-fluoridation deficiency), wrong for a topical dental gel."
1094179,R06AA02,OTHER,HIGH,diphenhydramine HCl 2.5mg/mL Oral Solution [Bydramine] -> R06AA02.
1113435,A01AB22,OTHER,HIGH,doxycycline hyclate Oral Gel [Atridox] -- subgingival topical periodontal gel (not swallowed) -> A01AB22 'doxycycline' under 'antiinfectives for local oral treatment' (verified live A01AB index). Not J01AA02 (systemic) -- wrong route for this locally-applied product.
2107300,D04AX,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
545259,S01CA12,OTHER,HIGH,current_final 'S01CA' is a bare/truncated L4; WHO defines the exact L5 S01CA12 'loteprednol and antiinfectives' for loteprednol+tobramycin (Zylet) -- verified live at atcddd.fhi.no/atc_ddd_index/?code=S01CA.
597658,R01BA53|R06AB01,OTHER,MED,"brompheniramine+phenylephrine Oral Solution -- R01BA53 (phenylephrine combinations) + R06AB01 (brompheniramine, plain; matches production)."
1047508,S01AE07,OTHER,HIGH,moxifloxacin 5mg/mL Ophthalmic Solution [Moxeza] -- ophthalmic route -> S01AE07 (matches current_final). Dropped J01MA14 (systemic -- wrong route).
406689,R01BA53|R06AB01,OTHER,MED,brompheniramine+phenylephrine ER Oral Capsule -- same formula as rxcui 597658 -> R01BA53|R06AB01.
1788876,D08AJ01,OTHER,HIGH,benzalkonium chloride Topical Solution [Fung-A-Way] -> D08AJ01.
1794887,B05BB01,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
1795477,B05BA03,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
1797515,D01AC08|D08AC02,OTHER,HIGH,chlorhexidine gluconate+ketoconazole Topical Spray [Keto-C] -> D08AC02 (chlorhexidine) + D01AC08 (ketoconazole); no dedicated combo L5.
1863605,B05BB01,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
1291082,A07EA02,OTHER,HIGH,"hydrocortisone acetate 25mg Rectal Suppository -- GI/colitis suppository -> A07EA02 (hydrocortisone, rectal/local-GI corticosteroid, verified). C05AA01 (perianal hemorrhoid cream class) is a less precise fit for a suppository."
1291092,A07EA02,OTHER,HIGH,hydrocortisone acetate 30mg Rectal Suppository [Proctocort] -> A07EA02.
1294008,N02BE01|R01BA02,OTHER,MED,"APAP+clemastine fumarate+pseudoephedrine Oral Tablet -- N02BE01 (paracetamol) + R01BA02 (pseudoephedrine, plain; matches production). Clemastine's own combo suffix R06AA54 is a plausible addition but omitted for consistency with production's narrower, already-verified set."
1294475,D06AX04|D06AX05,OTHER,MED,bacitracin+neomycin+polymyxin B Topical Ointment [Atopalm First Aid] -- D06AX04 (neomycin) + D06AX05 (bacitracin); polymyxin B has no WHO topical monotherapy code.
1307224,R01AA04,OTHER,HIGH,"phenylephrine HCl 10mg/mL NASAL Spray [4-Way] -- topical nasal route -> R01AA04 'phenylephrine' (nasal decongestant class, distinct from the systemic R01BA03; matches current_final)."
1358764,B03AA02|G03AA05,OTHER,HIGH,Gildess FE 1/20 pack: ethinyl estradiol+norethindrone acetate contraceptive tablets + ferrous fumarate iron tablets (placebo week). G03AA05 'norethisterone and ethinylestradiol' (verified live G03AA index) is the dedicated combined-OCP code; ferrous fumarate B03AA02 is a genuinely separate component (iron supplement during the pill-free week).
1359266,D04AB01,OTHER,HIGH,lidocaine+menthol Topical Lotion -- skin route -> D04AB01 'lidocaine' (topical antipruritic class). Menthol has no WHO code.
1364855,A11AA04,OTHER,MED,"current_final 'A11AA' is a bare L4 ('multivitamins and X'); product is a multivitamin + sodium fluoride (trace element) chewable, WHO L5 A11AA04 'multivitamins and trace elements' fits; verified A11AA has L5 children (01 iron,02 calcium,03 other minerals,04 trace elements)."
1370752,D07AA02,OTHER,LOW,"hydrocortisone valerate Topical Ointment [Westcort] -- WHO's ATC index has no ester-specific 'hydrocortisone valerate' entry (only butyrate/buteprate/aceponate esters are separately coded); fell back to plain hydrocortisone D07AA02 as the nearest verified code, though the ester-specific potency tier is not captured."
1491015,D04AB01|D06AX05,OTHER,HIGH,bacitracin+lidocaine Topical Ointment [Bacitraycin Plus] -> D06AX05 (bacitracin) + D04AB01 (lidocaine); no dedicated combo L5.
1534814,G03AA13,OTHER,HIGH,ethinyl estradiol+norelgestromin Transdermal System (contraceptive patch) -- WHO has the exact dedicated combo L5 G03AA13 'norelgestromin and ethinylestradiol' (verified live G03AA index).
1539198,C05AA01|C05AD07,OTHER,HIGH,"hydrocortisone acetate+pramoxine Rectal CREAM [PramCort] -- hemorrhoid/anal-fissure topical product -> C05AA01 (hydrocortisone, proctology corticosteroid) + C05AD07 'pramocaine' (pramoxine, proctology local anesthetic, verified via live C05AD index; matches current_final already)."
1547589,N01BA03|R02AD01,OTHER,MED,"benzocaine+tetracaine Oral Gel [DentiCare Denti Freeze] -- dental topical numbing gel applied in the mouth -> R02AD01 (benzocaine, mouth/throat class) + N01BA03 'tetracaine' (local-infiltration-anesthesia class, no R02AD entry exists for tetracaine specifically)."
1606045,M02AB01,OTHER,HIGH,capsaicin+menthol Topical Gel -> M02AB01.
1591999,D01AE12,OTHER,HIGH,salicylic acid Topical Gel [Kleer Plex] -> D01AE12.
1921129,M02AC,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
1241901,G03AA07,OTHER,HIGH,triphasic ethinyl estradiol+levonorgestrel pack -- combined OCP -> G03AA07 'levonorgestrel and ethinylestradiol' (verified live).
1310503,R01BA53,KEEP_CURRENT,HIGH,"chlorpheniramine+ibuprofen+phenylephrine combo. current_final R01BA53 = WHO 'phenylephrine, combinations' (verified live at atcddd.fhi.no/atc_ddd_index/?code=R01BA) -- the dedicated combo L5. ATCPROD candidate R01BA03 is phenylephrine MONOTHERAPY, wrongly dropping the combo per the combo-preference rule."
1359350,D04AB07|D06AX04|D06AX05,OTHER,HIGH,"bacitracin+neomycin+polymyxin B+pramoxine topical ointment. No WHO combo L5 exists for this triple-antibiotic OTC formula; minimal per-ingredient set = bacitracin D06AX05, neomycin D06AX04 (both verified via live D06AX index), pramoxine D04AB07 (verified via live D04AB index). Polymyxin B has no WHO topical monotherapy code. Neither current_final (D06AX04 alone) nor atcprod_candidate (D06AX05 alone) captures the full ingredient set -- both antibiotics are genuinely present."
1422174,D04AB01,OTHER,HIGH,lidocaine 40mg/mL Topical Cream [Numb Nuts] -- skin route -> D04AB01.
1424021,D01AC08|D08AC02,OTHER,HIGH,chlorhexidine+ketoconazole Medicated Shampoo [Vital-Ketodine] -> D08AC02|D01AC08.
1483554,G03FA17,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
1535361,A01AA01,OTHER,HIGH,"sodium fluoride Oral Gel [Denticare Pro Gel], topical dental -> A01AA01."
1729543,D11AX01,OTHER,HIGH,minoxidil 20mg/mL Topical Spray [Qilib] -> D11AX01 (matches current_final). Dropped C02DC01 (systemic antihypertensive minoxidil -- wrong route for a topical hair spray).
1736015,D01AE12,OTHER,HIGH,salicylic acid Medicated Liquid Soap [Acnefree SA] -> D01AE12.
1298345,R01BA53|R05DA03,OTHER,MED,diphenhydramine+hydrocodone+phenylephrine Oral Solution [Tussinate] -- R05DA03 (hydrocodone) + R01BA53 (phenylephrine combinations).
1307104,R01BA53|R05DA03|R06AB54,OTHER,MED,chlorpheniramine+hydrocodone+phenylephrine Oral Solution -- R05DA03 (hydrocodone) + R01BA53 (phenylephrine combinations) + R06AB54 (chlorphenamine combinations).
1424388,R01BA02|R06AD52,OTHER,MED,"promethazine+pseudoephedrine Oral Tablet -- R01BA02 (pseudoephedrine, plain; matches production) + R06AD52 'promethazine, combinations' (verified live R06AD index)."
1485222,J01GB03,OTHER,HIGH,gentamicin 100mg/mL Injectable Solution -- systemic aminoglycoside -> J01GB03 (matches production). Dropped D06AX07(topical)/S03AA06(ophth/otic) -- wrong route.
1598084,D01AE12,OTHER,HIGH,salicylic acid Medicated Pad [Clearasil Daily Clear] -> D01AE12.
1856270,M02AB01,OTHER,HIGH,capsaicin+menthol+methyl salicylate Topical Lotion -> M02AB01 (capsaicin is the class-defining active for this rub; methyl salicylate/menthol are non-independently-coded co-actives within the same topical-analgesic product).
1923432,S01ED51,KEEP_CURRENT,HIGH,"dorzolamide+timolol [Cosopt-type] ophthalmic combo. current_final S01ED51 = WHO 'timolol, combinations', the dedicated combo L5. ATCPROD candidate S01ED01 is timolol monotherapy, wrongly dropping the combo per the combo-preference rule."
1300295,D04AB04|D08AJ08,OTHER,HIGH,benzethonium chloride+benzocaine Topical Cream [Lanacane] -- both already correctly identified in current_final -> D08AJ08|D04AB04.
1432962,D08AJ08,OTHER,HIGH,benzethonium chloride Topical Foam [Perifoam] -> D08AJ08. Dropped R02AA09 (throat-route -- wrong for a topical foam).
1488578,D11AC,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
1492403,D02AB,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
1541610,D01AE12,OTHER,HIGH,salicylic acid Topical Ointment -> D01AE12.
1596940,R02AA12|R02AA16,OTHER,HIGH,"benzalkonium chloride+hexylresorcinol+zinc chloride ORAL SPRAY (throat) -- mouth/throat route, not skin -> R02AA16 'benzalkonium' + R02AA12 'hexylresorcinol' (both verified via live R02AA index, matching the throat-antiseptic class rather than the skin-antiseptic D08AJ class). Zinc chloride has no WHO throat-antiseptic code."
1293103,D02AX,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
197693,A08AA02,OTHER,MED,"fenfluramine 20mg Oral Tablet -- classic anti-obesity dose/formulation -> A08AA02. (Fenfluramine's newer low-dose Dravet-syndrome antiepileptic use is a distinct branded product, not indicated by this plain tablet entry.)"
645923,A02BA02,OTHER,HIGH,ranitidine 50mg/mL Injectable Solution -- WHO does not split ranitidine by route -> A02BA02.
701983,D07AA02,OTHER,HIGH,hydrocortisone 10mg/mL Topical Cream [Nutracort] -- plain weak-potency topical corticosteroid -> D07AA02.
730861,C09DB02,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
795097,H02AB06,OTHER,HIGH,"prednisolone 2mg/mL Oral Solution [MILLIPRED], systemic swallowed dose -> H02AB06."
749875,G03AA05,OTHER,HIGH,"Ortho-Novum 10/11 biphasic pack (ethinyl estradiol+norethindrone) -- combined OCP -> G03AA05 (matches production's own suggestion, confirming the dedicated combo-code convention)."
902221,D07AA02,OTHER,HIGH,hydrocortisone 5mg/mL Topical Spray [Excel Pet] -> D07AA02.
750242,G03AA06,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
749852,G03AA05,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
902285,P02CF01,OTHER,HIGH,"ivermectin 10mg/mL Injectable Solution [Noromectin, a veterinary product] -- systemic antiparasitic -> P02CF01 (matches current_final). Dropped D11AX22 (topical ivermectin -- wrong route)."
94186,J01AA07,OTHER,HIGH,tetracycline HCl 500mg Oral Capsule [Sumycin] -- swallowed systemic antibiotic capsule -> J01AA07. Dropped A01AB13(local dental-wrong route)/S03AA02(ophth/otic-wrong route).
992675,A03BB06|R05DA03,OTHER,HIGH,"homatropine methylbromide+hydrocodone Oral Solution [Hydromet] -- classic abuse-deterrent antitussive combo. Homatropine methylbromide A03BB06 (verified, matches current_final) + hydrocodone R05DA03. Dropped S01FA05 (ophthalmic mydriatic homatropine -- wrong route/product for this oral antitussive combination)."
311210,A12BA30,OTHER,MED,potassium acetate+potassium bicarbonate+potassium citrate Oral Solution -- oral multi-salt potassium supplement -> A12BA30 'potassium (different salts in combination)' (verified live A12BA index) -- exact fit for a multi-potassium-salt oral product.
1090639,B05BA01,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
2002067,D04AB04,OTHER,HIGH,"benzocaine Topical Gel (general skin, not throat) -> D04AB04."
2047186,R02AD01,OTHER,HIGH,Benzocaine+Menthol Oral Strip -- mouth/throat product -> R02AD01 'benzocaine' (mouth/throat class). Menthol has no WHO code.
205068,B05CB02,OTHER,HIGH,"sodium citrate 90mg/mL Oral Solution -- oral alkalinizing/urinary solution -> B05CB02 'sodium citrate' (matches current_final; dropped A06AG20, an unrelated rectal-enema code)."
308489,S01CB03,OTHER,HIGH,"bacitracin+hydrocortisone+neomycin+polymyxin B Ophthalmic Ointment -- WHO's dedicated combo L5 S01CB03 'hydrocortisone and antiinfectives' (verified live S01CB index) is the cleanest single classification for this corticosteroid+multi-antibiotic ophthalmic combination, superseding the seven scattered per-ingredient codes in current_final."
700777,R06AB06,OTHER,HIGH,dexbrompheniramine tannate+pyrilamine maleate ER Suspension [Poly Tan] -- kept the already-verified dexbrompheniramine code (matches production); pyrilamine's own code is a plausible addition but omitted for consistency with production's narrower set.
800273,B05BA01,KEEP_CURRENT,HIGH,atcprod_coverage=COVERED with no candidate override recorded: current_final already matches ATCPROD's specific product-level classification.
309171,D06AX02,OTHER,HIGH,"chloramphenicol 10mg/mL Topical Cream -- skin route -> D06AX02 'chloramphenicol' (topical antibiotic, verified). Dropped D10AF03(same substance, acne-specific class -- less precise)/J01BA01(systemic)/S01AA01,S02AA01(ophth/otic -- wrong route)."
745292,J01CE01,OTHER,HIGH,"penicillin G POTASSIUM 400000 UNT Oral Tablet -- immediate-release oral salt form -> J01CE01 'benzylpenicillin' (WHO's base code covering simple potassium/sodium salts; the long-acting benzathine/procaine suspension forms get their own distinct codes, not applicable to this oral potassium-salt tablet)."
