rxcui,final_codes,fix_action,confidence,evidence
1098408,D06AX05,KEEP_CURRENT,HIGH,"Bacitracin alone (no neomycin) topical cream: D06AX05=bacitracin per WHO D06AX list; matches current_final exactly, production's extra codes (J01XX10/R02AB04) are wrong-route/wrong-use."
375355,A11GA01|A11HA03,OTHER,HIGH,"Ascorbic acid+vitamin E oral capsule: property API confirms ascorbic acid=A11GA01, vitamin E=A11HA03; A11JA is an imprecise generic combo bucket."
210487,R01AA07|R01AB06,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
1117243,D02AB,OTHER,MED,"A+D Diaper Rash (dimethicone+zinc oxide topical cream): zinc oxide's confirmed D02AB bucket is more specific than the generic D02AA umbrella; dimethicone has no valid topical L5 of its own (its only WHO code, A16AX05, is for oral antiflatulent use)."
1148121,A02AA01,OTHER,MED,"Magnesium carbonate+sodium bicarbonate oral capsule (antacid use): kept magnesium carbonate's antacid code A02AA01; WHO gives sodium bicarbonate only irrigation/IV-electrolyte codes (B05CB04/B05XA02), which are wrong-route for an oral capsule, and A06AD01 (laxative context) doesn't fit an antacid-labeled product."
1190696,A03BA01,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
402239,L04AG02,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
417425,D02AB,KEEP_CURRENT,HIGH,"Zinc oxide topical cream/ointment: ATCPROD confirms D02AB 'Zinc products' for this exact composition; WHO ATC/DDD index confirms D02AB has no further L5 subdivision (terminal 4-level code), so current_final is already complete and correct."
440303,R01BA03|R05CA03,KEEP_CURRENT,MED,"Oral cold/cough ingredient combination: no dedicated WHO combo L5 exists for this specific ingredient set; current_final's codes are internally route-consistent (systemic/oral decongestant R01BA0x correctly retained per project rule, matching multi-batch precedent for this drug-shape family)."
540938,J01EB03|J01EC02|J01ED07,KEEP_CURRENT,HIGH,Triple Sulfa No. 2 (same ingredients as 318217): identical confirmed ingredient-level set.
858832,R01BA03|R05DA03|R06AB04,KEEP_CURRENT,MED,"Oral cold/cough ingredient combination: no dedicated WHO combo L5 exists for this specific ingredient set; current_final's codes are internally route-consistent (systemic/oral decongestant R01BA0x correctly retained per project rule, matching multi-batch precedent for this drug-shape family)."
859761,D08AC02,OTHER,HIGH,Calgon Vesta (chlorhexidine gluconate medicated liquid soap): D08AC02=chlorhexidine (topical antiseptic); D09AA12 is the dressings-only classification and doesn't apply to a liquid soap.
860428,R01BA03|R05CA03|R05DA03,KEEP_CURRENT,MED,"Guaifenesin+hydrocodone+phenylephrine oral solution (3 ingredients): the dyad code R05FA02 (guaifenesin+hydrocodone) requires ingredient-set equality, which fails once phenylephrine is added; falls back to the minimal per-ingredient set, matching current_final."
1000555,D10AB02|D10AF06,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
1000680,S01AB04,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
1006695,D10AF06,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
1013630,G03AA12,KEEP_CURRENT,HIGH,"Beyaz (drospirenone+ethinyl estradiol+levomefolate pack): WHO G03AA12='drospirenone and ethinylestradiol', confirmed via official index; levomefolate is a supplement addition that doesn't change the contraceptive classification."
1044579,M02AB01,KEEP_CURRENT,HIGH,"Capsaicin-containing topical rub (OTC muscle/joint pain cream, not a Qutenza-shape prescription patch): M02AB01 confirmed via property API as capsaicin's topical-rubefacient code; already correct."
1044914,D08AC02,OTHER,HIGH,"Excel (chlorhexidine diacetate topical ointment): same correction as Calgon Vesta -- D08AC02 only, drop the dressings-only D09AA12."
1046978,A03CB,KEEP_CURRENT,MED,Donnatal (atropine+hyoscyamine+phenobarbital+scopolamine oral tablet): A03CB ('belladonna and derivatives in combination with other drugs') is the dedicated WHO L4 bucket for this exact belladonna-alkaloid+barbiturate combination; no stronger L5 signal found.
1046999,A03CB,KEEP_CURRENT,MED,Donnatal (atropine+hyoscyamine+phenobarbital+scopolamine oral tablet): A03CB ('belladonna and derivatives in combination with other drugs') is the dedicated WHO L4 bucket for this exact belladonna-alkaloid+barbiturate combination; no stronger L5 signal found.
1047415,D02AF,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
1049899,D04AA32,KEEP_CURRENT,HIGH,Benadryl topical spray: already correctly narrowed to the topical antihistamine code.
244573,A01AD,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
244613,D11AA,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
210015,A02AD01,KEEP_CURRENT,HIGH,Al(OH)3+Mg(OH)2(+simethicone) antacid combo: WHO A02AD01 is the dedicated combination bucket for aluminium/magnesium-compound antacids (Maalox/Mylanta/Gelusil-shape); already correct.
1013048,C01BB01|N01BB02,OTHER,MED,"Lidocaine injectable solution: keeps both legitimate systemic WHO codes (C01BB01 antiarrhythmic, N01BB02 local/infiltration anesthetic) since RxNorm's Injectable Solution DFG doesn't disambiguate; drops C05AD01 (anorectal), a clear route mismatch for an injectable."
804183,J07BD01,KEEP_CURRENT,MED,"MMR live vaccine injection: J07BD01 (measles) kept as the primary code; not clearly wrong, no stronger dedicated-triple-vaccine code confirmed."
205335,R02AD01,KEEP_CURRENT,HIGH,Benzocaine oral lozenge: R02AD01 already correct (throat/oral-mucosal route).
315200,A04AD01|N05CM05,KEEP_CURRENT,HIGH,"Scopolamine injectable solution: both confirmed scopolamine codes (antiemetic + sedative) kept; production's A03BB01 (oral/rectal antispasmodic context) is wrong-context for an injectable, correctly dropped already."
830750,B05BA01,OTHER,HIGH,"Parenteral amino-acid nutrition solution (Aminosyn II in dextrose): ATCPROD confirms this product family as B05BA 'Solutions for parenteral nutrition' (see sibling Clinimix rxcuis 800401/800405 directly ATCPROD-confirmed); methionine-fragment codes (B05CX03 etc.) are ingredient-level pollution, not the product classification."
849426,N02AC04|N06BC01,OTHER,HIGH,"Aspirin+caffeine+propoxyphene oral tablet: WHO's own N02AJ guideline text states 'All plain and combination products containing dextropropoxyphen are classified in N02AC' -- meaning the whole product stays at propoxyphene's N02AC04 code regardless of analgesic partner; aspirin's separate A01AD05/B01AC06/N02BA01 codes are dropped, caffeine's N06BC01 kept."
853372,D02AB,KEEP_CURRENT,HIGH,Zinc acetate topical spray: D02AB 'Zinc products' is a broad bucket for any zinc salt topical product (no chemical-salt subdivision exists at L5); already correct.
211633,A02AD01,KEEP_CURRENT,HIGH,Al(OH)3+Mg(OH)2(+simethicone) antacid combo: WHO A02AD01 is the dedicated combination bucket for aluminium/magnesium-compound antacids (Maalox/Mylanta/Gelusil-shape); already correct.
213542,D07AC01,OTHER,MED,"Diprosone (plain betamethasone topical cream, single ingredient, potent group III steroid): kept the plain-potent-corticosteroid code, dropped C05AA05 (rectal, wrong route) and D07XC01 (very-potent-combinations bucket, doesn't fit a plain single-ingredient product)."
2166147,R02AD01,OTHER,HIGH,Benzocaine+menthol mucosal spray: benzocaine's mucosal-route code R02AD01 replaces the wrong C05AD03(anorectal)/D04AB04(skin) codes.
1090034,M02AB01,OTHER,HIGH,"Capsaicin+menthol(+methyl salicylate) topical cream: capsaicin's confirmed code is M02AB01 (topical rubefacients, 'Capsicum and similar agents'); current_final's M02AC is an L4-only, less specific bucket for a product that does contain capsaicin."
315109,R01BA03|R05CA03,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
831209,C08DB01,OTHER,HIGH,"Diltiazem ER oral tablet/capsule (calcium-channel blocker for HTN/angina): C08DB01 only; C05AE03 is diltiazem's local/anorectal-vasodilator code (a different formulation/route) and doesn't apply to an oral ER product, matching production's own narrowing."
210135,A02AC01|A12AA04,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
211269,A01AA01|A12CD01,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
1116173,C01CA26|R01BA03|R03CA02|R05DB05|R06AB04,KEEP_CURRENT,MED,"Oral cold/cough ingredient combination: no dedicated WHO combo L5 exists for this specific ingredient set; current_final's codes are internally route-consistent (systemic/oral decongestant R01BA0x correctly retained per project rule, matching multi-batch precedent for this drug-shape family)."
616917,R01BA03|R05DB05,KEEP_CURRENT,MED,"Oral cold/cough ingredient combination: no dedicated WHO combo L5 exists for this specific ingredient set; current_final's codes are internally route-consistent (systemic/oral decongestant R01BA0x correctly retained per project rule, matching multi-batch precedent for this drug-shape family)."
860576,R01BA03|R05DA03|R06AB04,KEEP_CURRENT,MED,"Oral cold/cough ingredient combination: no dedicated WHO combo L5 exists for this specific ingredient set; current_final's codes are internally route-consistent (systemic/oral decongestant R01BA0x correctly retained per project rule, matching multi-batch precedent for this drug-shape family)."
1011843,D04AB01|D08AJ08,KEEP_CURRENT,MED,Benzethonium chloride+lidocaine HCl topical gel: current_final already correctly shows both confirmed ingredient codes.
1052932,D11AX12,OTHER,HIGH,Zinc pyrithione medicated shampoo: D11AX12 confirmed via production/property; D11AC is an imprecise generic shampoo-bucket L4.
106234,D07BA04,KEEP_CURRENT,HIGH,"Clioquinol/iodoquinol + hydrocortisone topical cream/gel: clioquinol/iodoquinol are antiseptics (8-hydroxyquinoline class, not antibiotics), so per WHO's D07B/D07C split this is 'corticosteroid, weak + antiseptics' -> D07BA04 (hydrocortisone and antiseptics), confirmed via WHO ATC/DDD index page. Replaces fragmented monotherapy/route-polluted code lists or the wrong D08AH/G01AC bucket."
241793,D08AG02,OTHER,HIGH,Povidone-iodine topical ointment/solution/lotion: D08AG02=povidone-iodine (topical antiseptic); D09AA09 (dressings-only) and D11AC06 (medicated-shampoo bucket) are wrong dosage-form classifications for an ointment/solution/lotion.
307677,N02BA01|N02BE01,OTHER,MED,"Acetaminophen+aspirin oral tablet (dyad, no opioid): no dedicated WHO combo code exists for paracetamol+ASA alone; minimal set is aspirin's analgesic code (N02BA01) + acetaminophen (N02BE01), dropping A01AD05(dental)/B01AC06(antiplatelet) monotherapy-context pollution."
307750,A02AD01,OTHER,HIGH,"Al(OH)3+Mg(OH)2(+simethicone) antacid combo: replaces the fragmented per-ingredient/wrong-context code list (A02AA04/A02AB01/A02AB02/G04BX01) with the dedicated WHO combo bucket A02AD01, matching the identical-composition Almacone/Gelusil rows."
1723776,R06AA02,KEEP_CURRENT,HIGH,Diphenhydramine cartridge (systemic/injectable use): already correctly narrowed to the systemic code.
1010448,P02CF01,KEEP_CURRENT,MED,Ivomec injectable (ivermectin systemic antiparasitic): already correctly narrowed to the systemic/parenteral route code.
1042692,A11CC05|A12AA13,OTHER,MED,Calcium citrate+cholecalciferol oral powder/tablet: cholecalciferol confirmed A11CC05; adopted production's calcium-citrate-specific supplement code A12AA13 over the imprecise A12AX generic bucket.
1043446,D11AX22,KEEP_CURRENT,MED,"Ivomec topical solution (ivermectin, topical/rosacea route): already correctly narrowed to the topical route code."
1050951,P02CF01,KEEP_CURRENT,MED,Agrimectin injectable ivermectin: same systemic route code.
1086022,D02AB,KEEP_CURRENT,HIGH,"Zinc oxide topical cream/ointment: ATCPROD confirms D02AB 'Zinc products' for this exact composition; WHO ATC/DDD index confirms D02AB has no further L5 subdivision (terminal 4-level code), so current_final is already complete and correct."
244556,D04AB04,OTHER,HIGH,Benzocaine topical ointment (skin): D04AB04 (topical/skin) only; C05AD03 is benzocaine's anorectal code and is wrong-route here.
544118,D07BA04,OTHER,HIGH,"Clioquinol/iodoquinol + hydrocortisone topical cream/gel: clioquinol/iodoquinol are antiseptics (8-hydroxyquinoline class, not antibiotics), so per WHO's D07B/D07C split this is 'corticosteroid, weak + antiseptics' -> D07BA04 (hydrocortisone and antiseptics), confirmed via WHO ATC/DDD index page. Replaces fragmented monotherapy/route-polluted code lists or the wrong D08AH/G01AC bucket."
1793920,M02AB01,KEEP_CURRENT,HIGH,"Capsaicin-containing topical rub (OTC muscle/joint pain cream, not a Qutenza-shape prescription patch): M02AB01 confirmed via property API as capsaicin's topical-rubefacient code; already correct."
1090053,A01AA01|A12CD01,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
800410,B05BA01,OTHER,HIGH,Clinimix 4.25/20: same amino-acid parenteral-nutrition product family as ATCPROD-confirmed Clinimix 4.25/10 (rxcui 800405/800401) -> B05BA01.
829753,A12CC01,OTHER,MED,"Magnesium chloride injectable solution: kept the confirmed magnesium-supplement code A12CC01; dropped B05XA11, which is specifically magnesium SULFATE's parenteral-additive code (wrong chemical salt)."
1098163,D03AX05,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
1235049,A07EA02,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
210041,A02AD01,OTHER,HIGH,"Al(OH)3+Mg(OH)2(+simethicone) antacid combo: replaces the fragmented per-ingredient/wrong-context code list (A02AA04/A02AB01/A02AB02/G04BX01) with the dedicated WHO combo bucket A02AD01, matching the identical-composition Almacone/Gelusil rows."
211105,D08AG02,OTHER,HIGH,Povidone-iodine topical ointment/solution/lotion: D08AG02=povidone-iodine (topical antiseptic); D09AA09 (dressings-only) and D11AC06 (medicated-shampoo bucket) are wrong dosage-form classifications for an ointment/solution/lotion.
237872,A02AD01,OTHER,HIGH,"Al(OH)3+Mg(OH)2(+simethicone) antacid combo: replaces the fragmented per-ingredient/wrong-context code list (A02AA04/A02AB01/A02AB02/G04BX01) with the dedicated WHO combo bucket A02AD01, matching the identical-composition Almacone/Gelusil rows."
426904,D11AX12,OTHER,HIGH,Zinc pyrithione medicated shampoo (higher strength): same correction.
1145629,A03BA01,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
2122907,R01BA03|R05CA03|R05DA03,KEEP_CURRENT,MED,"Guaifenesin+hydrocodone+phenylephrine oral solution (3 ingredients): the dyad code R05FA02 (guaifenesin+hydrocodone) requires ingredient-set equality, which fails once phenylephrine is added; falls back to the minimal per-ingredient set, matching current_final."
1716037,G03AA09,KEEP_CURRENT,HIGH,"Bekyree (desogestrel+ethinyl estradiol pack): WHO G03AA09='desogestrel and ethinylestradiol', confirmed via official index; the dedicated combo code is correctly preferred over atcprod's monotherapy-flavored candidate per this task's own combo-preference rule."
1741569,A02AF02,KEEP_CURRENT,MED,Phazyme Gas & Acid (calcium carbonate+simethicone): A02AF02 ('antacids with antiflatulents') is a plausible dedicated WHO combo bucket matching the product's exact antacid+antiflatulent identity; kept over production's mismatched A03AX13/A12AA04.
1793915,D02AB,KEEP_CURRENT,HIGH,"Zinc oxide topical cream/ointment: ATCPROD confirms D02AB 'Zinc products' for this exact composition; WHO ATC/DDD index confirms D02AB has no further L5 subdivision (terminal 4-level code), so current_final is already complete and correct."
1859165,D08AJ01,OTHER,HIGH,Benzalkonium chloride topical spray/liquid soap: D08AJ01=benzalkonium (confirmed live RxClass D08AJ classMembers); D09AA11 is the dressings-only classification and doesn't apply to a spray/soap.
1871479,R02AD01,OTHER,HIGH,"SalivaCAINE (benzocaine powder for oral solution, dental/saliva-substitute use): R02AD01 (oral-mucosal) only; C05AD03 (anorectal) and N01BA05 don't fit an oral dental product."
1874008,D04AA32,KEEP_CURRENT,HIGH,Diphenhydramine topical gel: already correctly narrowed to the topical antihistamine code.
1876117,R01BA53,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
1243894,D08AJ08,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
1245026,R01AX,KEEP_CURRENT,MED,"Plain saline nasal/inhalation solution: R01AX ('other nasal preparations') is the correct route-appropriate L4 bucket; WHO doesn't DDD-code plain saline, so no L5 exists."
1248331,D01AE12,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
1291096,A07EA02,OTHER,HIGH,"Proctosert HC (hydrocortisone acetate rectal suppository, single ingredient): A07EA02 (rectal/intestinal corticosteroid) only; D07AA02/D07XA01 (topical-skin codes) are wrong-route for a rectal suppository."
1291607,D08AE05|D08AJ03,OTHER,MED,"Cetylpyridinium chloride+chloroxylenol+triacetin topical cream (skin, not oral): chloroxylenol confirmed D08AE05; kept the general topical quaternary-ammonium antiseptic code D08AJ03 for cetylpyridinium (oral-specific R02AA06 doesn't fit a skin cream); dropped D09AA07 (dressings-only, wrong form for a cream)."
1300361,D01AE12,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
1305222,A11JA,KEEP_CURRENT,MED,current_final's codes are internally route-consistent and show no clear cross-route pollution or missing dedicated combo code; no stronger correction signal found this session.
1300384,J07AJ52,KEEP_CURRENT,MED,Infanrix (DTaP acellular vaccine prefilled syringe): J07AJ52 (5x-suffix combo numbering) plausibly represents the dedicated DTaP-acellular combo code; already correct.
1314779,C05AX06,KEEP_CURRENT,HIGH,Phenylephrine HCl rectal suppository (hemorrhoid vasoconstrictor use): C05AX06 already correctly matches the rectal/anorectal route; production's ophthalmic/nasal codes are wrong-route.
